1477990208 INTERNAL *** MONITORD_STARTED ***
1477990206 INTERNAL *** DAGMAN_STARTED 1225.0 ***
1477990210 create_dir_example_workflow_0_local SUBMIT 1226.0 local - 1
1477990215 create_dir_example_workflow_0_local EXECUTE 1226.0 local - 1
1477990215 create_dir_example_workflow_0_local JOB_TERMINATED 1226.0 local - 1
1477990215 create_dir_example_workflow_0_local JOB_SUCCESS 0 local - 1
1477990215 create_dir_example_workflow_0_local POST_SCRIPT_STARTED 1226.0 local - 1
1477990220 create_dir_example_workflow_0_local POST_SCRIPT_TERMINATED 1226.0 local - 1
1477990220 create_dir_example_workflow_0_local POST_SCRIPT_SUCCESS 0 local - 1
1477990226 stage_in_local_local_0_0 SUBMIT 1227.0 local - 2
1477990226 stage_in_local_local_0_0 EXECUTE 1227.0 local - 2
1477990226 stage_in_local_local_6_0 SUBMIT 1228.0 local - 3
1477990226 stage_in_remote_local_2_1 SUBMIT 1229.0 local - 4
1477990226 stage_in_remote_local_5_1 SUBMIT 1230.0 local - 5
1477990226 stage_in_remote_local_5_0 SUBMIT 1231.0 local - 6
1477990231 stage_in_local_local_0_0 JOB_TERMINATED 1227.0 local - 2
1477990231 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 2
1477990231 stage_in_local_local_0_0 POST_SCRIPT_STARTED 1227.0 local - 2
1477990231 stage_in_remote_local_5_1 EXECUTE 1230.0 local - 5
1477990231 stage_in_local_local_6_0 EXECUTE 1228.0 local - 3
1477990231 stage_in_remote_local_2_1 EXECUTE 1229.0 local - 4
1477990231 stage_in_remote_local_5_0 EXECUTE 1231.0 local - 6
1477990231 stage_in_local_local_6_0 JOB_TERMINATED 1228.0 local - 3
1477990231 stage_in_local_local_6_0 JOB_SUCCESS 0 local - 3
1477990231 stage_in_local_local_6_0 POST_SCRIPT_STARTED 1228.0 local - 3
1477990231 stage_in_remote_local_5_1 JOB_TERMINATED 1230.0 local - 5
1477990231 stage_in_remote_local_5_1 JOB_SUCCESS 0 local - 5
1477990231 stage_in_remote_local_5_1 POST_SCRIPT_STARTED 1230.0 local - 5
1477990231 stage_in_remote_local_2_1 JOB_TERMINATED 1229.0 local - 4
1477990231 stage_in_remote_local_2_1 JOB_SUCCESS 0 local - 4
1477990231 stage_in_remote_local_2_1 POST_SCRIPT_STARTED 1229.0 local - 4
1477990231 stage_in_local_local_2_0 SUBMIT 1232.0 local - 7
1477990231 stage_in_local_local_2_1 SUBMIT 1233.0 local - 8
1477990231 stage_in_local_local_3_1 SUBMIT 1234.0 local - 9
1477990231 stage_in_remote_local_1_0 SUBMIT 1235.0 local - 10
1477990231 stage_in_local_local_3_0 SUBMIT 1236.0 local - 11
1477990236 stage_in_remote_local_5_1 POST_SCRIPT_TERMINATED 1230.0 local - 5
1477990236 stage_in_remote_local_5_1 POST_SCRIPT_SUCCESS 0 local - 5
1477990236 stage_in_remote_local_2_1 POST_SCRIPT_TERMINATED 1229.0 local - 4
1477990236 stage_in_remote_local_2_1 POST_SCRIPT_SUCCESS 0 local - 4
1477990236 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 1227.0 local - 2
1477990236 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 2
1477990236 stage_in_local_local_6_0 POST_SCRIPT_TERMINATED 1228.0 local - 3
1477990236 stage_in_local_local_6_0 POST_SCRIPT_SUCCESS 0 local - 3
1477990236 stage_in_remote_local_5_0 JOB_TERMINATED 1231.0 local - 6
1477990236 stage_in_remote_local_5_0 JOB_SUCCESS 0 local - 6
1477990236 stage_in_remote_local_5_0 POST_SCRIPT_STARTED 1231.0 local - 6
1477990236 stage_in_local_local_2_1 EXECUTE 1233.0 local - 8
1477990236 stage_in_local_local_2_0 EXECUTE 1232.0 local - 7
1477990236 stage_in_local_local_3_0 EXECUTE 1236.0 local - 11
1477990236 stage_in_remote_local_1_0 EXECUTE 1235.0 local - 10
1477990236 stage_in_local_local_3_1 EXECUTE 1234.0 local - 9
1477990236 stage_in_local_local_2_1 JOB_TERMINATED 1233.0 local - 8
1477990236 stage_in_local_local_2_1 JOB_SUCCESS 0 local - 8
1477990236 stage_in_local_local_2_1 POST_SCRIPT_STARTED 1233.0 local - 8
1477990236 stage_in_remote_local_1_0 JOB_TERMINATED 1235.0 local - 10
1477990236 stage_in_remote_local_1_0 JOB_SUCCESS 0 local - 10
1477990236 stage_in_remote_local_1_0 POST_SCRIPT_STARTED 1235.0 local - 10
1477990236 stage_in_local_local_3_1 JOB_TERMINATED 1234.0 local - 9
1477990236 stage_in_local_local_3_1 JOB_SUCCESS 0 local - 9
1477990236 stage_in_local_local_3_1 POST_SCRIPT_STARTED 1234.0 local - 9
1477990236 stage_in_local_local_5_0 SUBMIT 1237.0 local - 12
1477990236 stage_in_local_local_5_1 SUBMIT 1238.0 local - 13
1477990236 stage_in_remote_local_7_0 SUBMIT 1239.0 local - 14
1477990236 stage_in_local_local_4_0 SUBMIT 1240.0 local - 15
1477990236 stage_in_local_local_1_0 SUBMIT 1241.0 local - 16
1477990242 stage_in_remote_local_5_0 POST_SCRIPT_TERMINATED 1231.0 local - 6
1477990242 stage_in_remote_local_5_0 POST_SCRIPT_SUCCESS 0 local - 6
1477990242 stage_in_local_local_3_1 POST_SCRIPT_TERMINATED 1234.0 local - 9
1477990242 stage_in_local_local_3_1 POST_SCRIPT_SUCCESS 0 local - 9
1477990242 stage_in_remote_local_1_0 POST_SCRIPT_TERMINATED 1235.0 local - 10
1477990242 stage_in_remote_local_1_0 POST_SCRIPT_SUCCESS 0 local - 10
1477990242 stage_in_local_local_2_1 POST_SCRIPT_TERMINATED 1233.0 local - 8
1477990242 stage_in_local_local_2_1 POST_SCRIPT_SUCCESS 0 local - 8
1477990242 stage_in_local_local_3_0 JOB_TERMINATED 1236.0 local - 11
1477990242 stage_in_local_local_3_0 JOB_SUCCESS 0 local - 11
1477990242 stage_in_local_local_3_0 POST_SCRIPT_STARTED 1236.0 local - 11
1477990242 stage_in_local_local_4_0 EXECUTE 1240.0 local - 15
1477990242 stage_in_remote_local_7_0 EXECUTE 1239.0 local - 14
1477990242 stage_in_local_local_5_1 EXECUTE 1238.0 local - 13
1477990242 stage_in_local_local_1_0 EXECUTE 1241.0 local - 16
1477990242 stage_in_local_local_2_0 JOB_TERMINATED 1232.0 local - 7
1477990242 stage_in_local_local_2_0 JOB_SUCCESS 0 local - 7
1477990242 stage_in_local_local_2_0 POST_SCRIPT_STARTED 1232.0 local - 7
1477990242 stage_in_local_local_5_0 EXECUTE 1237.0 local - 12
1477990242 stage_in_remote_local_7_0 JOB_TERMINATED 1239.0 local - 14
1477990242 stage_in_remote_local_7_0 JOB_SUCCESS 0 local - 14
1477990242 stage_in_remote_local_7_0 POST_SCRIPT_STARTED 1239.0 local - 14
1477990242 stage_in_local_local_5_1 JOB_TERMINATED 1238.0 local - 13
1477990242 stage_in_local_local_5_1 JOB_SUCCESS 0 local - 13
1477990242 stage_in_local_local_5_1 POST_SCRIPT_STARTED 1238.0 local - 13
1477990242 stage_in_local_local_1_0 JOB_TERMINATED 1241.0 local - 16
1477990242 stage_in_local_local_1_0 JOB_SUCCESS 0 local - 16
1477990242 stage_in_local_local_1_0 POST_SCRIPT_STARTED 1241.0 local - 16
1477990242 stage_in_local_local_7_0 SUBMIT 1242.0 local - 17
1477990242 stage_in_local_local_4_1 SUBMIT 1243.0 local - 18
1477990242 stage_in_remote_local_4_1 SUBMIT 1244.0 local - 19
1477990242 stage_in_remote_local_4_0 SUBMIT 1245.0 local - 20
1477990242 stage_in_remote_local_0_0 SUBMIT 1246.0 local - 21
1477990248 stage_in_local_local_4_0 JOB_TERMINATED 1240.0 local - 15
1477990248 stage_in_local_local_4_0 JOB_SUCCESS 0 local - 15
1477990248 stage_in_local_local_4_0 POST_SCRIPT_STARTED 1240.0 local - 15
1477990248 stage_in_remote_local_0_0 EXECUTE 1246.0 local - 21
1477990248 stage_in_local_local_4_1 EXECUTE 1243.0 local - 18
1477990248 stage_in_local_local_5_0 JOB_TERMINATED 1237.0 local - 12
1477990248 stage_in_local_local_5_0 JOB_SUCCESS 0 local - 12
1477990248 stage_in_local_local_5_0 POST_SCRIPT_STARTED 1237.0 local - 12
1477990248 stage_in_local_local_7_0 EXECUTE 1242.0 local - 17
1477990248 stage_in_remote_local_4_0 EXECUTE 1245.0 local - 20
1477990248 stage_in_local_local_2_0 POST_SCRIPT_TERMINATED 1232.0 local - 7
1477990248 stage_in_local_local_2_0 POST_SCRIPT_SUCCESS 0 local - 7
1477990248 stage_in_remote_local_4_1 EXECUTE 1244.0 local - 19
1477990248 stage_in_remote_local_7_0 POST_SCRIPT_TERMINATED 1239.0 local - 14
1477990248 stage_in_remote_local_7_0 POST_SCRIPT_SUCCESS 0 local - 14
1477990248 stage_in_local_local_1_0 POST_SCRIPT_TERMINATED 1241.0 local - 16
