1482198872 INTERNAL *** MONITORD_STARTED ***
1482198870 INTERNAL *** DAGMAN_STARTED 2458.0 ***
1482198874 create_dir_example_workflow_0_local SUBMIT 2459.0 local - 1
1482198879 create_dir_example_workflow_0_local EXECUTE 2459.0 local - 1
1482198879 create_dir_example_workflow_0_local JOB_TERMINATED 2459.0 local - 1
1482198879 create_dir_example_workflow_0_local JOB_SUCCESS 0 local - 1
1482198879 create_dir_example_workflow_0_local POST_SCRIPT_STARTED 2459.0 local - 1
1482198884 create_dir_example_workflow_0_local POST_SCRIPT_TERMINATED 2459.0 local - 1
1482198884 create_dir_example_workflow_0_local POST_SCRIPT_SUCCESS 0 local - 1
1482198889 stage_in_local_local_0_0 SUBMIT 2460.0 local - 2
1482198889 stage_in_local_local_0_0 EXECUTE 2460.0 local - 2
1482198889 stage_in_local_local_6_0 SUBMIT 2461.0 local - 3
1482198889 stage_in_remote_local_2_1 SUBMIT 2462.0 local - 4
1482198889 stage_in_remote_local_5_0 SUBMIT 2463.0 local - 5
1482198889 stage_in_local_local_2_0 SUBMIT 2464.0 local - 6
1482198895 stage_in_local_local_0_0 JOB_TERMINATED 2460.0 local - 2
1482198895 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 2
1482198895 stage_in_local_local_0_0 POST_SCRIPT_STARTED 2460.0 local - 2
1482198895 stage_in_local_local_2_0 EXECUTE 2464.0 local - 6
1482198895 stage_in_local_local_6_0 EXECUTE 2461.0 local - 3
1482198895 stage_in_remote_local_2_1 EXECUTE 2462.0 local - 4
1482198895 stage_in_remote_local_5_0 EXECUTE 2463.0 local - 5
1482198895 stage_in_local_local_6_0 JOB_TERMINATED 2461.0 local - 3
1482198895 stage_in_local_local_6_0 JOB_SUCCESS 0 local - 3
1482198895 stage_in_local_local_6_0 POST_SCRIPT_STARTED 2461.0 local - 3
1482198895 stage_in_remote_local_2_1 JOB_TERMINATED 2462.0 local - 4
1482198895 stage_in_remote_local_2_1 JOB_SUCCESS 0 local - 4
1482198895 stage_in_remote_local_2_1 POST_SCRIPT_STARTED 2462.0 local - 4
1482198895 stage_in_remote_local_5_0 JOB_TERMINATED 2463.0 local - 5
1482198895 stage_in_remote_local_5_0 JOB_SUCCESS 0 local - 5
1482198895 stage_in_remote_local_5_0 POST_SCRIPT_STARTED 2463.0 local - 5
1482198895 stage_in_local_local_2_1 SUBMIT 2465.0 local - 7
1482198895 stage_in_local_local_2_1 EXECUTE 2465.0 local - 7
1482198895 stage_in_remote_local_1_0 SUBMIT 2466.0 local - 8
1482198895 stage_in_remote_local_1_0 EXECUTE 2466.0 local - 8
1482198895 stage_in_local_local_5_0 SUBMIT 2467.0 local - 9
1482198895 stage_in_local_local_3_0 SUBMIT 2468.0 local - 10
1482198895 stage_in_local_local_5_0 EXECUTE 2467.0 local - 9
1482198895 stage_in_remote_local_7_0 SUBMIT 2469.0 local - 11
1482198901 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 2460.0 local - 2
1482198901 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 2
1482198901 stage_in_remote_local_5_0 POST_SCRIPT_TERMINATED 2463.0 local - 5
1482198901 stage_in_remote_local_5_0 POST_SCRIPT_SUCCESS 0 local - 5
1482198901 stage_in_local_local_6_0 POST_SCRIPT_TERMINATED 2461.0 local - 3
1482198901 stage_in_local_local_6_0 POST_SCRIPT_SUCCESS 0 local - 3
1482198901 stage_in_remote_local_2_1 POST_SCRIPT_TERMINATED 2462.0 local - 4
1482198901 stage_in_remote_local_2_1 POST_SCRIPT_SUCCESS 0 local - 4
1482198901 stage_in_local_local_2_0 JOB_TERMINATED 2464.0 local - 6
1482198901 stage_in_local_local_2_0 JOB_SUCCESS 0 local - 6
1482198901 stage_in_local_local_2_0 POST_SCRIPT_STARTED 2464.0 local - 6
