
# Transformation - name of the transformation.
# Count          - the number of times the invocations corresponding to
#                  the transformation was executed.
# Succeeded      - the count of the succeeded invocations corresponding
#                  to the transformation.
# Failed         - the count of the failed invocations corresponding to
#                  the transformation.
# Min(sec)       - the minimum invocation runtime value corresponding
#                  to the transformation.
# Max(sec)       - the maximum invocation runtime value corresponding
#                  to the transformation.
# Mean(sec)      - the mean of the invocation runtime corresponding
#                  to the transformation.
# Total(sec)     - the cumulative of invocation runtime corresponding
#                  to the transformation.

# f8782070-3349-4ab6-bfc7-e39421a375d4 (example_workflow)
Transformation                   Count     Succeeded Failed  Min       Max       Mean          Total     
dagman::post                     41        41        0       5.0       6.0       5.098         209.0     
pegasus::cleanup                 8         8         0       0.0       16.154    7.459         59.675    
pegasus::dirmanager              1         1         0       0.0       0.0       0.0           0.0       
pegasus::transfer                12        12        0       2.25      4.56      3.758         45.098    
wikiflow::computeusergroup_0:1.0 1         1         0       3469.545  3469.545  3469.545      3469.545  
wikiflow::init_0:1.0             1         1         0       401.157   401.157   401.157       401.157   
wikiflow::longestsession_0:1.0   1         1         0       3.702     3.702     3.702         3.702     
wikiflow::longestsession_1:1.0   1         1         0       4.166     4.166     4.166         4.166     
wikiflow::longestsession_2:1.0   1         1         0       3.676     3.676     3.676         3.676     
wikiflow::longestsession_3:1.0   1         1         0       3.754     3.754     3.754         3.754     
wikiflow::longestsession_4:1.0   1         1         0       4.458     4.458     4.458         4.458     
wikiflow::longestsession_5:1.0   1         1         0       5.793     5.793     5.793         5.793     
wikiflow::longestsession_6:1.0   1         1         0       5.313     5.313     5.313         5.313     
wikiflow::longestsession_7:1.0   1         1         0       6.076     6.076     6.076         6.076     
wikiflow::longestsession_8:1.0   1         1         0       5.676     5.676     5.676         5.676     
wikiflow::sessioncompute_0:1.0   1         1         0       48.843    48.843    48.843        48.843    
wikiflow::sessioncompute_1:1.0   1         1         0       35.797    35.797    35.797        35.797    
wikiflow::sessioncompute_2:1.0   1         1         0       39.777    39.777    39.777        39.777    
wikiflow::sessioncompute_3:1.0   1         1         0       46.317    46.317    46.317        46.317    
wikiflow::sessioncompute_4:1.0   1         1         0       37.257    37.257    37.257        37.257    
wikiflow::sessioncompute_5:1.0   1         1         0       36.221    36.221    36.221        36.221    
wikiflow::sessioncompute_6:1.0   1         1         0       45.332    45.332    45.332        45.332    
wikiflow::sessioncompute_7:1.0   1         1         0       65.859    65.859    65.859        65.859    
wikiflow::sessioncompute_8:1.0   1         1         0       56.031    56.031    56.031        56.031    
wikiflow::terminate_0:1.0        1         1         0       0.649     0.649     0.649         0.649     


# All (All)
Transformation                   Count     Succeeded Failed  Min       Max       Mean          Total     
dagman::post                     41        41        0       5.0       6.0       5.098         209.0     
pegasus::cleanup                 8         8         0       0.0       16.154    7.459         59.675    
pegasus::dirmanager              1         1         0       0.0       0.0       0.0           0.0       
pegasus::transfer                12        12        0       2.25      4.56      3.758         45.098    
wikiflow::computeusergroup_0:1.0 1         1         0       3469.545  3469.545  3469.545      3469.545  
wikiflow::init_0:1.0             1         1         0       401.157   401.157   401.157       401.157   
wikiflow::longestsession_0:1.0   1         1         0       3.702     3.702     3.702         3.702     
wikiflow::longestsession_1:1.0   1         1         0       4.166     4.166     4.166         4.166     
wikiflow::longestsession_2:1.0   1         1         0       3.676     3.676     3.676         3.676     
wikiflow::longestsession_3:1.0   1         1         0       3.754     3.754     3.754         3.754     
wikiflow::longestsession_4:1.0   1         1         0       4.458     4.458     4.458         4.458     
wikiflow::longestsession_5:1.0   1         1         0       5.793     5.793     5.793         5.793     
wikiflow::longestsession_6:1.0   1         1         0       5.313     5.313     5.313         5.313     
wikiflow::longestsession_7:1.0   1         1         0       6.076     6.076     6.076         6.076     
wikiflow::longestsession_8:1.0   1         1         0       5.676     5.676     5.676         5.676     
wikiflow::sessioncompute_0:1.0   1         1         0       48.843    48.843    48.843        48.843    
wikiflow::sessioncompute_1:1.0   1         1         0       35.797    35.797    35.797        35.797    
wikiflow::sessioncompute_2:1.0   1         1         0       39.777    39.777    39.777        39.777    
wikiflow::sessioncompute_3:1.0   1         1         0       46.317    46.317    46.317        46.317    
wikiflow::sessioncompute_4:1.0   1         1         0       37.257    37.257    37.257        37.257    
wikiflow::sessioncompute_5:1.0   1         1         0       36.221    36.221    36.221        36.221    
wikiflow::sessioncompute_6:1.0   1         1         0       45.332    45.332    45.332        45.332    
wikiflow::sessioncompute_7:1.0   1         1         0       65.859    65.859    65.859        65.859    
wikiflow::sessioncompute_8:1.0   1         1         0       56.031    56.031    56.031        56.031    
wikiflow::terminate_0:1.0        1         1         0       0.649     0.649     0.649         0.649     
