
# Transformation - name of the transformation.
# Count          - the number of times the invocations corresponding to
#                  the transformation was executed.
# Succeeded      - the count of the succeeded invocations corresponding
#                  to the transformation.
# Failed         - the count of the failed invocations corresponding to
#                  the transformation.
# Min(sec)       - the minimum invocation runtime value corresponding
#                  to the transformation.
# Max(sec)       - the maximum invocation runtime value corresponding
#                  to the transformation.
# Mean(sec)      - the mean of the invocation runtime corresponding
#                  to the transformation.
# Total(sec)     - the cumulative of invocation runtime corresponding
#                  to the transformation.

# 17a40e99-b38f-40e4-b2fb-ea7bafdab037 (example_workflow)
Transformation                   Count     Succeeded Failed  Min       Max       Mean      Total     
dagman::post                     20        20        0       5.0       5.0       5.0       100.0     
pegasus::cleanup                 7         7         0       0.0       4.266     2.476     17.332    
pegasus::dirmanager              1         1         0       0.0       0.0       0.0       0.0       
pegasus::transfer                8         8         0       2.235     2.581     2.391     19.132    
wikiflow::computeusergroup_0:1.0 1         1         0       3627.525  3627.525  3627.525  3627.525  
wikiflow::init_0:1.0             1         1         0       521.818   521.818   521.818   521.818   
wikiflow::longestsession_0:1.0   1         1         0       18.253    18.253    18.253    18.253    
wikiflow::sessioncompute_0:1.0   1         1         0       1216.122  1216.122  1216.122  1216.122  
wikiflow::terminate_0:1.0        1         1         0       0.635     0.635     0.635     0.635     


# All (All)
Transformation                   Count     Succeeded Failed  Min       Max       Mean      Total     
dagman::post                     20        20        0       5.0       5.0       5.0       100.0     
pegasus::cleanup                 7         7         0       0.0       4.266     2.476     17.332    
pegasus::dirmanager              1         1         0       0.0       0.0       0.0       0.0       
pegasus::transfer                8         8         0       2.235     2.581     2.391     19.132    
wikiflow::computeusergroup_0:1.0 1         1         0       3627.525  3627.525  3627.525  3627.525  
wikiflow::init_0:1.0             1         1         0       521.818   521.818   521.818   521.818   
wikiflow::longestsession_0:1.0   1         1         0       18.253    18.253    18.253    18.253    
wikiflow::sessioncompute_0:1.0   1         1         0       1216.122  1216.122  1216.122  1216.122  
wikiflow::terminate_0:1.0        1         1         0       0.635     0.635     0.635     0.635     
