1478505908 INTERNAL *** MONITORD_STARTED ***
1478505907 INTERNAL *** DAGMAN_STARTED 1952.0 ***
1478505911 create_dir_example_workflow_0_local SUBMIT 1953.0 local - 1
1478505916 create_dir_example_workflow_0_local EXECUTE 1953.0 local - 1
1478505916 create_dir_example_workflow_0_local JOB_TERMINATED 1953.0 local - 1
1478505916 create_dir_example_workflow_0_local JOB_SUCCESS 0 local - 1
1478505916 create_dir_example_workflow_0_local POST_SCRIPT_STARTED 1953.0 local - 1
1478505921 create_dir_example_workflow_0_local POST_SCRIPT_TERMINATED 1953.0 local - 1
1478505921 create_dir_example_workflow_0_local POST_SCRIPT_SUCCESS 0 local - 1
1478505926 stage_in_local_local_0_0 SUBMIT 1954.0 local - 2
1478505926 stage_in_remote_local_2_1 SUBMIT 1955.0 local - 3
1478505926 stage_in_local_local_0_0 EXECUTE 1954.0 local - 2
1478505926 stage_in_local_local_6_0 SUBMIT 1956.0 local - 4
1478505926 stage_in_remote_local_5_1 SUBMIT 1957.0 local - 5
1478505926 stage_in_remote_local_5_0 SUBMIT 1958.0 local - 6
1478505932 stage_in_local_local_0_0 JOB_TERMINATED 1954.0 local - 2
1478505932 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 2
1478505932 stage_in_local_local_0_0 POST_SCRIPT_STARTED 1954.0 local - 2
1478505932 stage_in_remote_local_2_1 EXECUTE 1955.0 local - 3
1478505932 stage_in_local_local_6_0 EXECUTE 1956.0 local - 4
1478505932 stage_in_remote_local_5_1 EXECUTE 1957.0 local - 5
1478505932 stage_in_remote_local_5_0 EXECUTE 1958.0 local - 6
1478505932 stage_in_remote_local_2_1 JOB_TERMINATED 1955.0 local - 3
1478505932 stage_in_remote_local_2_1 JOB_SUCCESS 0 local - 3
1478505932 stage_in_remote_local_2_1 POST_SCRIPT_STARTED 1955.0 local - 3
1478505932 stage_in_local_local_6_0 JOB_TERMINATED 1956.0 local - 4
1478505932 stage_in_local_local_6_0 JOB_SUCCESS 0 local - 4
1478505932 stage_in_local_local_6_0 POST_SCRIPT_STARTED 1956.0 local - 4
1478505932 stage_in_local_local_2_0 SUBMIT 1959.0 local - 7
1478505932 stage_in_local_local_2_0 EXECUTE 1959.0 local - 7
1478505932 stage_in_local_local_2_1 SUBMIT 1960.0 local - 8
1478505932 stage_in_local_local_2_1 EXECUTE 1960.0 local - 8
1478505932 stage_in_remote_local_1_0 SUBMIT 1961.0 local - 9
1478505932 stage_in_local_local_3_1 SUBMIT 1962.0 local - 10
1478505932 stage_in_local_local_5_0 SUBMIT 1963.0 local - 11
1478505938 stage_in_remote_local_2_1 POST_SCRIPT_TERMINATED 1955.0 local - 3
1478505938 stage_in_remote_local_2_1 POST_SCRIPT_SUCCESS 0 local - 3
1478505938 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 1954.0 local - 2
1478505938 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 2
1478505938 stage_in_local_local_6_0 POST_SCRIPT_TERMINATED 1956.0 local - 4
1478505938 stage_in_local_local_6_0 POST_SCRIPT_SUCCESS 0 local - 4
1478505938 stage_in_remote_local_5_0 JOB_TERMINATED 1958.0 local - 6
1478505938 stage_in_remote_local_5_0 JOB_SUCCESS 0 local - 6
1478505938 stage_in_remote_local_5_0 POST_SCRIPT_STARTED 1958.0 local - 6
1478505938 stage_in_remote_local_1_0 EXECUTE 1961.0 local - 9
1478505938 stage_in_local_local_5_0 EXECUTE 1963.0 local - 11
1478505938 stage_in_local_local_3_1 EXECUTE 1962.0 local - 10
1478505938 stage_in_remote_local_5_1 JOB_TERMINATED 1957.0 local - 5
1478505938 stage_in_remote_local_5_1 JOB_SUCCESS 0 local - 5
1478505938 stage_in_remote_local_5_1 POST_SCRIPT_STARTED 1957.0 local - 5
1478505938 stage_in_local_local_2_1 JOB_TERMINATED 1960.0 local - 8
1478505938 stage_in_local_local_2_1 JOB_SUCCESS 0 local - 8
1478505938 stage_in_local_local_2_1 POST_SCRIPT_STARTED 1960.0 local - 8
1478505938 stage_in_remote_local_1_0 JOB_TERMINATED 1961.0 local - 9
1478505938 stage_in_remote_local_1_0 JOB_SUCCESS 0 local - 9
1478505938 stage_in_remote_local_1_0 POST_SCRIPT_STARTED 1961.0 local - 9
1478505938 stage_in_local_local_2_0 JOB_TERMINATED 1959.0 local - 7
1478505938 stage_in_local_local_2_0 JOB_SUCCESS 0 local - 7
1478505938 stage_in_local_local_2_0 POST_SCRIPT_STARTED 1959.0 local - 7
1478505938 stage_in_local_local_3_0 SUBMIT 1964.0 local - 12
1478505938 stage_in_local_local_3_0 EXECUTE 1964.0 local - 12
1478505938 stage_in_local_local_5_1 SUBMIT 1965.0 local - 13
1478505938 stage_in_local_local_3_1 JOB_TERMINATED 1962.0 local - 10
1478505938 stage_in_local_local_3_1 JOB_SUCCESS 0 local - 10
1478505938 stage_in_local_local_3_1 POST_SCRIPT_STARTED 1962.0 local - 10
1478505938 stage_in_local_local_4_0 SUBMIT 1966.0 local - 14
1478505938 stage_in_local_local_5_0 JOB_TERMINATED 1963.0 local - 11
1478505938 stage_in_local_local_5_0 JOB_SUCCESS 0 local - 11
1478505938 stage_in_local_local_5_0 POST_SCRIPT_STARTED 1963.0 local - 11
1478505938 stage_in_local_local_5_1 EXECUTE 1965.0 local - 13
1478505938 stage_in_local_local_4_0 EXECUTE 1966.0 local - 14
1478505938 stage_in_local_local_7_0 SUBMIT 1967.0 local - 15
1478505938 stage_in_local_local_4_1 SUBMIT 1968.0 local - 16
1478505944 stage_in_local_local_2_0 POST_SCRIPT_TERMINATED 1959.0 local - 7
1478505944 stage_in_local_local_2_0 POST_SCRIPT_SUCCESS 0 local - 7
1478505944 stage_in_local_local_3_1 POST_SCRIPT_TERMINATED 1962.0 local - 10
1478505944 stage_in_local_local_3_1 POST_SCRIPT_SUCCESS 0 local - 10
1478505944 stage_in_remote_local_5_1 POST_SCRIPT_TERMINATED 1957.0 local - 5
1478505944 stage_in_remote_local_5_1 POST_SCRIPT_SUCCESS 0 local - 5
