1478575508 INTERNAL *** MONITORD_STARTED ***
1478575506 INTERNAL *** DAGMAN_STARTED 3063.0 ***
1478575510 create_dir_example_workflow_0_local SUBMIT 3064.0 local - 1
1478575515 create_dir_example_workflow_0_local EXECUTE 3064.0 local - 1
1478575515 create_dir_example_workflow_0_local JOB_TERMINATED 3064.0 local - 1
1478575515 create_dir_example_workflow_0_local JOB_SUCCESS 0 local - 1
1478575515 create_dir_example_workflow_0_local POST_SCRIPT_STARTED 3064.0 local - 1
1478575520 create_dir_example_workflow_0_local POST_SCRIPT_TERMINATED 3064.0 local - 1
1478575520 create_dir_example_workflow_0_local POST_SCRIPT_SUCCESS 0 local - 1
1478575525 stage_in_local_local_0_0 SUBMIT 3065.0 local - 2
1478575525 stage_in_remote_local_2_1 SUBMIT 3066.0 local - 3
1478575525 stage_in_local_local_0_0 EXECUTE 3065.0 local - 2
1478575525 stage_in_local_local_6_0 SUBMIT 3067.0 local - 4
1478575525 stage_in_remote_local_5_1 SUBMIT 3068.0 local - 5
1478575525 stage_in_remote_local_5_0 SUBMIT 3069.0 local - 6
1478575530 stage_in_local_local_0_0 JOB_TERMINATED 3065.0 local - 2
1478575530 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 2
1478575530 stage_in_local_local_0_0 POST_SCRIPT_STARTED 3065.0 local - 2
1478575530 stage_in_remote_local_2_1 EXECUTE 3066.0 local - 3
1478575530 stage_in_remote_local_5_1 EXECUTE 3068.0 local - 5
1478575530 stage_in_local_local_6_0 EXECUTE 3067.0 local - 4
1478575530 stage_in_remote_local_5_0 EXECUTE 3069.0 local - 6
1478575530 stage_in_remote_local_2_1 JOB_TERMINATED 3066.0 local - 3
1478575530 stage_in_remote_local_2_1 JOB_SUCCESS 0 local - 3
1478575530 stage_in_remote_local_2_1 POST_SCRIPT_STARTED 3066.0 local - 3
1478575530 stage_in_local_local_6_0 JOB_TERMINATED 3067.0 local - 4
1478575530 stage_in_local_local_6_0 JOB_SUCCESS 0 local - 4
1478575530 stage_in_local_local_6_0 POST_SCRIPT_STARTED 3067.0 local - 4
1478575530 stage_in_local_local_2_0 SUBMIT 3070.0 local - 7
1478575530 stage_in_local_local_2_0 EXECUTE 3070.0 local - 7
1478575530 stage_in_local_local_2_1 SUBMIT 3071.0 local - 8
1478575530 stage_in_remote_local_1_0 SUBMIT 3072.0 local - 9
1478575530 stage_in_local_local_3_1 SUBMIT 3073.0 local - 10
1478575530 stage_in_local_local_5_0 SUBMIT 3074.0 local - 11
1478575535 stage_in_remote_local_2_1 POST_SCRIPT_TERMINATED 3066.0 local - 3
1478575535 stage_in_remote_local_2_1 POST_SCRIPT_SUCCESS 0 local - 3
1478575535 stage_in_local_local_6_0 POST_SCRIPT_TERMINATED 3067.0 local - 4
1478575535 stage_in_local_local_6_0 POST_SCRIPT_SUCCESS 0 local - 4
1478575535 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 3065.0 local - 2
1478575535 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 2
1478575535 stage_in_remote_local_5_0 JOB_TERMINATED 3069.0 local - 6
1478575535 stage_in_remote_local_5_0 JOB_SUCCESS 0 local - 6
1478575535 stage_in_remote_local_5_0 POST_SCRIPT_STARTED 3069.0 local - 6
1478575535 stage_in_local_local_2_1 EXECUTE 3071.0 local - 8
1478575535 stage_in_remote_local_5_1 JOB_TERMINATED 3068.0 local - 5
1478575535 stage_in_remote_local_5_1 JOB_SUCCESS 0 local - 5
1478575535 stage_in_remote_local_5_1 POST_SCRIPT_STARTED 3068.0 local - 5
1478575535 stage_in_local_local_3_1 EXECUTE 3073.0 local - 10
1478575535 stage_in_remote_local_1_0 EXECUTE 3072.0 local - 9
1478575535 stage_in_local_local_5_0 EXECUTE 3074.0 local - 11
1478575535 stage_in_local_local_2_1 JOB_TERMINATED 3071.0 local - 8
1478575535 stage_in_local_local_2_1 JOB_SUCCESS 0 local - 8
1478575535 stage_in_local_local_2_1 POST_SCRIPT_STARTED 3071.0 local - 8
1478575535 stage_in_local_local_2_0 JOB_TERMINATED 3070.0 local - 7
1478575535 stage_in_local_local_2_0 JOB_SUCCESS 0 local - 7
1478575535 stage_in_local_local_2_0 POST_SCRIPT_STARTED 3070.0 local - 7
1478575535 stage_in_remote_local_1_0 JOB_TERMINATED 3072.0 local - 9
1478575535 stage_in_remote_local_1_0 JOB_SUCCESS 0 local - 9
1478575535 stage_in_remote_local_1_0 POST_SCRIPT_STARTED 3072.0 local - 9
1478575535 stage_in_local_local_3_0 SUBMIT 3075.0 local - 12
1478575535 stage_in_local_local_5_1 SUBMIT 3076.0 local - 13
1478575535 stage_in_local_local_4_0 SUBMIT 3077.0 local - 14
1478575535 stage_in_local_local_7_0 SUBMIT 3078.0 local - 15
1478575535 stage_in_local_local_4_1 SUBMIT 3079.0 local - 16
1478575540 stage_in_local_local_2_1 POST_SCRIPT_TERMINATED 3071.0 local - 8
1478575540 stage_in_local_local_2_1 POST_SCRIPT_SUCCESS 0 local - 8
1478575540 stage_in_local_local_2_0 POST_SCRIPT_TERMINATED 3070.0 local - 7
1478575540 stage_in_local_local_2_0 POST_SCRIPT_SUCCESS 0 local - 7
1478575540 stage_in_remote_local_5_0 POST_SCRIPT_TERMINATED 3069.0 local - 6
1478575540 stage_in_remote_local_5_0 POST_SCRIPT_SUCCESS 0 local - 6
1478575540 stage_in_remote_local_5_1 POST_SCRIPT_TERMINATED 3068.0 local - 5
1478575540 stage_in_remote_local_5_1 POST_SCRIPT_SUCCESS 0 local - 5
1478575540 stage_in_remote_local_1_0 POST_SCRIPT_TERMINATED 3072.0 local - 9
1478575540 stage_in_remote_local_1_0 POST_SCRIPT_SUCCESS 0 local - 9
1478575540 stage_in_local_local_5_0 JOB_TERMINATED 3074.0 local - 11
1478575540 stage_in_local_local_5_0 JOB_SUCCESS 0 local - 11
1478575540 stage_in_local_local_5_0 POST_SCRIPT_STARTED 3074.0 local - 11
1478575540 stage_in_local_local_3_0 EXECUTE 3075.0 local - 12
1478575540 stage_in_local_local_3_1 JOB_TERMINATED 3073.0 local - 10
1478575540 stage_in_local_local_3_1 JOB_SUCCESS 0 local - 10
1478575540 stage_in_local_local_3_1 POST_SCRIPT_STARTED 3073.0 local - 10
1478575540 stage_in_local_local_5_1 EXECUTE 3076.0 local - 13
1478575540 stage_in_local_local_4_0 EXECUTE 3077.0 local - 14
1478575540 stage_in_local_local_7_0 EXECUTE 3078.0 local - 15
1478575540 stage_in_local_local_4_1 EXECUTE 3079.0 local - 16
1478575540 stage_in_local_local_7_0 JOB_TERMINATED 3078.0 local - 15
1478575540 stage_in_local_local_7_0 JOB_SUCCESS 0 local - 15
1478575540 stage_in_local_local_7_0 POST_SCRIPT_STARTED 3078.0 local - 15
1478575540 stage_in_local_local_1_0 SUBMIT 3080.0 local - 17
1478575540 stage_in_remote_local_4_1 SUBMIT 3081.0 local - 18
1478575540 stage_in_remote_local_4_0 SUBMIT 3082.0 local - 19
1478575540 stage_in_remote_local_2_0 SUBMIT 3083.0 local - 20
1478575540 stage_in_remote_local_3_1 SUBMIT 3084.0 local - 21
1478575545 stage_in_local_local_7_0 POST_SCRIPT_TERMINATED 3078.0 local - 15
1478575545 stage_in_local_local_7_0 POST_SCRIPT_SUCCESS 0 local - 15
1478575545 stage_in_local_local_5_0 POST_SCRIPT_TERMINATED 3074.0 local - 11
1478575545 stage_in_local_local_5_0 POST_SCRIPT_SUCCESS 0 local - 11
1478575545 stage_in_local_local_3_1 POST_SCRIPT_TERMINATED 3073.0 local - 10
1478575545 stage_in_local_local_3_1 POST_SCRIPT_SUCCESS 0 local - 10
1478575545 stage_in_local_local_4_0 JOB_TERMINATED 3077.0 local - 14
1478575545 stage_in_local_local_4_0 JOB_SUCCESS 0 local - 14
1478575545 stage_in_local_local_4_0 POST_SCRIPT_STARTED 3077.0 local - 14
1478575545 stage_in_local_local_3_0 JOB_TERMINATED 3075.0 local - 12
1478575545 stage_in_local_local_3_0 JOB_SUCCESS 0 local - 12
1478575545 stage_in_local_local_3_0 POST_SCRIPT_STARTED 3075.0 local - 12
1478575545 stage_in_local_local_1_0 EXECUTE 3080.0 local - 17
1478575545 stage_in_remote_local_4_1 EXECUTE 3081.0 local - 18
1478575545 stage_in_local_local_5_1 JOB_TERMINATED 3076.0 local - 13
1478575545 stage_in_local_local_5_1 JOB_SUCCESS 0 local - 13
1478575545 stage_in_local_local_5_1 POST_SCRIPT_STARTED 3076.0 local - 13
1478575546 stage_in_local_local_4_1 JOB_TERMINATED 3079.0 local - 16
1478575546 stage_in_local_local_4_1 JOB_SUCCESS 0 local - 16
1478575546 stage_in_local_local_4_1 POST_SCRIPT_STARTED 3079.0 local - 16
1478575546 stage_in_remote_local_4_0 EXECUTE 3082.0 local - 19
1478575546 stage_in_remote_local_2_0 EXECUTE 3083.0 local - 20
1478575546 stage_in_remote_local_3_1 EXECUTE 3084.0 local - 21
1478575546 stage_in_local_local_1_0 JOB_TERMINATED 3080.0 local - 17
1478575546 stage_in_local_local_1_0 JOB_SUCCESS 0 local - 17
1478575546 stage_in_local_local_1_0 POST_SCRIPT_STARTED 3080.0 local - 17
1478575546 stage_in_remote_local_3_0 SUBMIT 3085.0 local - 22
1478575546 stage_in_remote_local_6_0 SUBMIT 3086.0 local - 23
1478575546 init_0_ID0000001 SUBMIT 3087.0 condorpool - 24
1478575551 stage_in_local_local_4_0 POST_SCRIPT_TERMINATED 3077.0 local - 14
1478575551 stage_in_local_local_4_0 POST_SCRIPT_SUCCESS 0 local - 14
1478575551 stage_in_remote_local_3_1 JOB_TERMINATED 3084.0 local - 21
1478575551 stage_in_remote_local_3_1 JOB_SUCCESS 0 local - 21
1478575551 stage_in_remote_local_3_1 POST_SCRIPT_STARTED 3084.0 local - 21
1478575551 stage_in_remote_local_4_0 JOB_TERMINATED 3082.0 local - 19
1478575551 stage_in_remote_local_4_0 JOB_SUCCESS 0 local - 19
1478575551 stage_in_remote_local_4_0 POST_SCRIPT_STARTED 3082.0 local - 19
1478575551 stage_in_remote_local_4_1 JOB_TERMINATED 3081.0 local - 18
1478575551 stage_in_remote_local_4_1 JOB_SUCCESS 0 local - 18
1478575551 stage_in_remote_local_4_1 POST_SCRIPT_STARTED 3081.0 local - 18
1478575551 stage_in_remote_local_2_0 JOB_TERMINATED 3083.0 local - 20
1478575551 stage_in_remote_local_2_0 JOB_SUCCESS 0 local - 20
1478575551 stage_in_remote_local_2_0 POST_SCRIPT_STARTED 3083.0 local - 20
1478575552 stage_in_local_local_5_1 POST_SCRIPT_TERMINATED 3076.0 local - 13
1478575552 stage_in_local_local_5_1 POST_SCRIPT_SUCCESS 0 local - 13
1478575552 stage_in_local_local_1_0 POST_SCRIPT_TERMINATED 3080.0 local - 17
1478575552 stage_in_local_local_1_0 POST_SCRIPT_SUCCESS 0 local - 17
1478575552 stage_in_local_local_3_0 POST_SCRIPT_TERMINATED 3075.0 local - 12
1478575552 stage_in_local_local_3_0 POST_SCRIPT_SUCCESS 0 local - 12
1478575552 stage_in_local_local_4_1 POST_SCRIPT_TERMINATED 3079.0 local - 16
1478575552 stage_in_local_local_4_1 POST_SCRIPT_SUCCESS 0 local - 16
1478575552 stage_in_remote_local_3_0 EXECUTE 3085.0 local - 22
1478575552 stage_in_remote_local_6_0 EXECUTE 3086.0 local - 23
1478575552 stage_in_remote_local_6_0 JOB_TERMINATED 3086.0 local - 23
1478575552 stage_in_remote_local_6_0 JOB_SUCCESS 0 local - 23
1478575552 stage_in_remote_local_6_0 POST_SCRIPT_STARTED 3086.0 local - 23
1478575552 stage_in_remote_local_3_0 JOB_TERMINATED 3085.0 local - 22
1478575552 stage_in_remote_local_3_0 JOB_SUCCESS 0 local - 22
1478575552 stage_in_remote_local_3_0 POST_SCRIPT_STARTED 3085.0 local - 22
1478575557 stage_in_remote_local_4_0 POST_SCRIPT_TERMINATED 3082.0 local - 19
1478575557 stage_in_remote_local_4_0 POST_SCRIPT_SUCCESS 0 local - 19
1478575557 stage_in_remote_local_4_1 POST_SCRIPT_TERMINATED 3081.0 local - 18
1478575557 stage_in_remote_local_4_1 POST_SCRIPT_SUCCESS 0 local - 18
1478575557 stage_in_remote_local_6_0 POST_SCRIPT_TERMINATED 3086.0 local - 23
1478575557 stage_in_remote_local_6_0 POST_SCRIPT_SUCCESS 0 local - 23
1478575557 stage_in_remote_local_3_1 POST_SCRIPT_TERMINATED 3084.0 local - 21
