1484920261 INTERNAL *** MONITORD_STARTED ***
1484920259 INTERNAL *** DAGMAN_STARTED 10019.0 ***
1484920263 create_dir_example_workflow_0_local SUBMIT 10020.0 local - 1
1484920268 create_dir_example_workflow_0_local EXECUTE 10020.0 local - 1
1484920268 create_dir_example_workflow_0_local JOB_TERMINATED 10020.0 local - 1
1484920268 create_dir_example_workflow_0_local JOB_SUCCESS 0 local - 1
1484920268 create_dir_example_workflow_0_local POST_SCRIPT_STARTED 10020.0 local - 1
1484920273 create_dir_example_workflow_0_local POST_SCRIPT_TERMINATED 10020.0 local - 1
1484920273 create_dir_example_workflow_0_local POST_SCRIPT_SUCCESS 0 local - 1
1484920278 stage_in_local_local_0_0 SUBMIT 10021.0 local - 2
1484920278 stage_in_local_local_0_0 EXECUTE 10021.0 local - 2
1484920278 stage_in_local_local_4_0 SUBMIT 10022.0 local - 3
1484920278 stage_in_local_local_1_0 SUBMIT 10023.0 local - 4
1484920278 stage_in_local_local_2_0 SUBMIT 10024.0 local - 5
1484920278 stage_in_local_local_2_1 SUBMIT 10025.0 local - 6
1484920284 stage_in_local_local_0_0 JOB_TERMINATED 10021.0 local - 2
1484920284 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 2
1484920284 stage_in_local_local_0_0 POST_SCRIPT_STARTED 10021.0 local - 2
1484920284 stage_in_local_local_4_0 EXECUTE 10022.0 local - 3
1484920284 stage_in_local_local_2_1 EXECUTE 10025.0 local - 6
1484920284 stage_in_local_local_2_0 EXECUTE 10024.0 local - 5
1484920284 stage_in_local_local_1_0 EXECUTE 10023.0 local - 4
1484920284 stage_in_local_local_1_0 JOB_TERMINATED 10023.0 local - 4
1484920284 stage_in_local_local_1_0 JOB_SUCCESS 0 local - 4
1484920284 stage_in_local_local_1_0 POST_SCRIPT_STARTED 10023.0 local - 4
1484920284 stage_in_local_local_2_1 JOB_TERMINATED 10025.0 local - 6
1484920284 stage_in_local_local_2_1 JOB_SUCCESS 0 local - 6
1484920284 stage_in_local_local_2_1 POST_SCRIPT_STARTED 10025.0 local - 6
1484920284 stage_in_local_local_4_0 JOB_TERMINATED 10022.0 local - 3
1484920284 stage_in_local_local_4_0 JOB_SUCCESS 0 local - 3
1484920284 stage_in_local_local_4_0 POST_SCRIPT_STARTED 10022.0 local - 3
1484920284 stage_in_remote_local_1_0 SUBMIT 10026.0 local - 7
1484920284 stage_in_remote_local_1_0 EXECUTE 10026.0 local - 7
1484920284 stage_in_local_local_3_1 SUBMIT 10027.0 local - 8
1484920284 stage_in_local_local_3_1 EXECUTE 10027.0 local - 8
1484920284 stage_in_local_local_3_0 SUBMIT 10028.0 local - 9
1484920284 stage_in_local_local_3_0 EXECUTE 10028.0 local - 9
1484920284 stage_in_remote_local_3_1 SUBMIT 10029.0 local - 10
1484920284 stage_in_remote_local_3_0 SUBMIT 10030.0 local - 11
1484920289 stage_in_local_local_4_0 POST_SCRIPT_TERMINATED 10022.0 local - 3
1484920289 stage_in_local_local_4_0 POST_SCRIPT_SUCCESS 0 local - 3
1484920289 stage_in_local_local_1_0 POST_SCRIPT_TERMINATED 10023.0 local - 4
1484920289 stage_in_local_local_1_0 POST_SCRIPT_SUCCESS 0 local - 4
1484920289 stage_in_local_local_2_1 POST_SCRIPT_TERMINATED 10025.0 local - 6
1484920289 stage_in_local_local_2_1 POST_SCRIPT_SUCCESS 0 local - 6
1484920289 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 10021.0 local - 2
1484920289 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 2
1484920289 stage_in_local_local_2_0 JOB_TERMINATED 10024.0 local - 5
1484920289 stage_in_local_local_2_0 JOB_SUCCESS 0 local - 5
1484920289 stage_in_local_local_2_0 POST_SCRIPT_STARTED 10024.0 local - 5
1484920289 stage_in_remote_local_3_0 EXECUTE 10030.0 local - 11
1484920289 stage_in_remote_local_3_1 EXECUTE 10029.0 local - 10
1484920289 stage_in_remote_local_1_0 JOB_TERMINATED 10026.0 local - 7
1484920289 stage_in_remote_local_1_0 JOB_SUCCESS 0 local - 7
1484920289 stage_in_remote_local_1_0 POST_SCRIPT_STARTED 10026.0 local - 7
