1484966044 INTERNAL *** MONITORD_STARTED ***
1484966043 INTERNAL *** DAGMAN_STARTED 10198.0 ***
1484966047 create_dir_example_workflow_0_local SUBMIT 10199.0 local - 1
1484966052 create_dir_example_workflow_0_local EXECUTE 10199.0 local - 1
1484966052 create_dir_example_workflow_0_local JOB_TERMINATED 10199.0 local - 1
1484966052 create_dir_example_workflow_0_local JOB_SUCCESS 0 local - 1
1484966052 create_dir_example_workflow_0_local POST_SCRIPT_STARTED 10199.0 local - 1
1484966057 create_dir_example_workflow_0_local POST_SCRIPT_TERMINATED 10199.0 local - 1
1484966057 create_dir_example_workflow_0_local POST_SCRIPT_SUCCESS 0 local - 1
1484966062 stage_in_local_local_0_0 SUBMIT 10200.0 local - 2
1484966062 stage_in_local_local_0_0 EXECUTE 10200.0 local - 2
1484966062 stage_in_local_local_4_0 SUBMIT 10201.0 local - 3
1484966062 stage_in_local_local_1_0 SUBMIT 10202.0 local - 4
1484966062 stage_in_local_local_2_0 SUBMIT 10203.0 local - 5
1484966062 stage_in_remote_local_1_1 SUBMIT 10204.0 local - 6
1484966068 stage_in_local_local_0_0 JOB_TERMINATED 10200.0 local - 2
1484966068 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 2
1484966068 stage_in_local_local_0_0 POST_SCRIPT_STARTED 10200.0 local - 2
1484966068 stage_in_local_local_1_0 EXECUTE 10202.0 local - 4
1484966068 stage_in_local_local_4_0 EXECUTE 10201.0 local - 3
1484966068 stage_in_remote_local_1_1 EXECUTE 10204.0 local - 6
1484966068 stage_in_local_local_2_0 EXECUTE 10203.0 local - 5
1484966068 stage_in_local_local_1_0 JOB_TERMINATED 10202.0 local - 4
1484966068 stage_in_local_local_1_0 JOB_SUCCESS 0 local - 4
1484966068 stage_in_local_local_1_0 POST_SCRIPT_STARTED 10202.0 local - 4
1484966068 stage_in_remote_local_1_1 JOB_TERMINATED 10204.0 local - 6
1484966068 stage_in_remote_local_1_1 JOB_SUCCESS 0 local - 6
1484966068 stage_in_remote_local_1_1 POST_SCRIPT_STARTED 10204.0 local - 6
1484966068 stage_in_local_local_2_0 JOB_TERMINATED 10203.0 local - 5
1484966068 stage_in_local_local_2_0 JOB_SUCCESS 0 local - 5
1484966068 stage_in_local_local_2_0 POST_SCRIPT_STARTED 10203.0 local - 5
1484966068 stage_in_local_local_4_0 JOB_TERMINATED 10201.0 local - 3
1484966068 stage_in_local_local_4_0 JOB_SUCCESS 0 local - 3
1484966068 stage_in_local_local_4_0 POST_SCRIPT_STARTED 10201.0 local - 3
1484966068 stage_in_remote_local_1_0 SUBMIT 10205.0 local - 7
1484966068 stage_in_remote_local_1_0 EXECUTE 10205.0 local - 7
1484966068 stage_in_local_local_3_0 SUBMIT 10206.0 local - 8
1484966068 stage_in_local_local_3_0 EXECUTE 10206.0 local - 8
1484966068 stage_in_remote_local_2_0 SUBMIT 10207.0 local - 9
1484966068 stage_in_remote_local_3_0 SUBMIT 10208.0 local - 10
1484966068 stage_in_remote_local_2_0 EXECUTE 10207.0 local - 9
1484966068 stage_in_remote_local_3_0 EXECUTE 10208.0 local - 10
1484966073 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 10200.0 local - 2
1484966073 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 2
1484966073 stage_in_remote_local_1_1 POST_SCRIPT_TERMINATED 10204.0 local - 6
1484966073 stage_in_remote_local_1_1 POST_SCRIPT_SUCCESS 0 local - 6
1484966073 stage_in_local_local_1_0 POST_SCRIPT_TERMINATED 10202.0 local - 4
1484966073 stage_in_local_local_1_0 POST_SCRIPT_SUCCESS 0 local - 4
1484966073 stage_in_local_local_4_0 POST_SCRIPT_TERMINATED 10201.0 local - 3
1484966073 stage_in_local_local_4_0 POST_SCRIPT_SUCCESS 0 local - 3
1484966073 stage_in_local_local_2_0 POST_SCRIPT_TERMINATED 10203.0 local - 5
1484966073 stage_in_local_local_2_0 POST_SCRIPT_SUCCESS 0 local - 5
1484966073 stage_in_remote_local_1_0 JOB_TERMINATED 10205.0 local - 7
1484966073 stage_in_remote_local_1_0 JOB_SUCCESS 0 local - 7
1484966073 stage_in_remote_local_1_0 POST_SCRIPT_STARTED 10205.0 local - 7
1484966073 stage_in_local_local_3_0 JOB_TERMINATED 10206.0 local - 8
1484966073 stage_in_local_local_3_0 JOB_SUCCESS 0 local - 8
1484966073 stage_in_local_local_3_0 POST_SCRIPT_STARTED 10206.0 local - 8
1484966073 stage_in_remote_local_2_0 JOB_TERMINATED 10207.0 local - 9
1484966073 stage_in_remote_local_2_0 JOB_SUCCESS 0 local - 9
1484966073 stage_in_remote_local_2_0 POST_SCRIPT_STARTED 10207.0 local - 9
1484966073 stage_in_remote_local_3_0 JOB_TERMINATED 10208.0 local - 10
1484966073 stage_in_remote_local_3_0 JOB_SUCCESS 0 local - 10
1484966073 stage_in_remote_local_3_0 POST_SCRIPT_STARTED 10208.0 local - 10
1484966078 stage_in_remote_local_3_0 POST_SCRIPT_TERMINATED 10208.0 local - 10
1484966078 stage_in_remote_local_3_0 POST_SCRIPT_SUCCESS 0 local - 10
1484966078 stage_in_remote_local_1_0 POST_SCRIPT_TERMINATED 10205.0 local - 7
1484966078 stage_in_remote_local_1_0 POST_SCRIPT_SUCCESS 0 local - 7
1484966078 stage_in_local_local_3_0 POST_SCRIPT_TERMINATED 10206.0 local - 8
1484966078 stage_in_local_local_3_0 POST_SCRIPT_SUCCESS 0 local - 8
1484966078 stage_in_remote_local_2_0 POST_SCRIPT_TERMINATED 10207.0 local - 9
1484966078 stage_in_remote_local_2_0 POST_SCRIPT_SUCCESS 0 local - 9
1484966078 init_0_ID0000001 SUBMIT 10209.0 condorpool - 11
1484966098 init_0_ID0000001 EXECUTE 10209.0 condorpool - 11
1484966439 init_0_ID0000001 JOB_TERMINATED 10209.0 condorpool - 11
1484966439 init_0_ID0000001 JOB_SUCCESS 0 condorpool - 11
1484966439 init_0_ID0000001 POST_SCRIPT_STARTED 10209.0 condorpool - 11
1484966444 init_0_ID0000001 POST_SCRIPT_TERMINATED 10209.0 condorpool - 11
1484966444 init_0_ID0000001 POST_SCRIPT_SUCCESS 0 condorpool - 11
1484966449 clean_up_local_level_3_0 SUBMIT 10210.0 local - 12
1484966449 clean_up_local_level_3_0 EXECUTE 10210.0 local - 12
1484966449 computeusergroup_0_ID0000002 SUBMIT 10211.0 condorpool - 13
1484966454 computeusergroup_0_ID0000002 EXECUTE 10211.0 condorpool - 13
1484966454 clean_up_local_level_3_0 JOB_TERMINATED 10210.0 local - 12
1484966454 clean_up_local_level_3_0 JOB_SUCCESS 0 local - 12
1484966454 clean_up_local_level_3_0 POST_SCRIPT_STARTED 10210.0 local - 12
1484966459 clean_up_local_level_3_0 POST_SCRIPT_TERMINATED 10210.0 local - 12
1484966459 clean_up_local_level_3_0 POST_SCRIPT_SUCCESS 0 local - 12
1484969753 computeusergroup_0_ID0000002 JOB_TERMINATED 10211.0 condorpool - 13
1484969753 computeusergroup_0_ID0000002 JOB_SUCCESS 0 condorpool - 13
1484969753 computeusergroup_0_ID0000002 POST_SCRIPT_STARTED 10211.0 condorpool - 13
1484969758 computeusergroup_0_ID0000002 POST_SCRIPT_TERMINATED 10211.0 condorpool - 13
1484969758 computeusergroup_0_ID0000002 POST_SCRIPT_SUCCESS 0 condorpool - 13
1484969763 clean_up_local_level_4_0 SUBMIT 10212.0 local - 14
1484969763 clean_up_local_level_4_0 EXECUTE 10212.0 local - 14
