1481743423 INTERNAL *** MONITORD_STARTED ***
1481743421 INTERNAL *** DAGMAN_STARTED 8825.0 ***
1481743425 create_dir_example_workflow_0_local SUBMIT 8826.0 local - 1
1481743430 create_dir_example_workflow_0_local EXECUTE 8826.0 local - 1
1481743430 create_dir_example_workflow_0_local JOB_TERMINATED 8826.0 local - 1
1481743430 create_dir_example_workflow_0_local JOB_SUCCESS 0 local - 1
1481743430 create_dir_example_workflow_0_local POST_SCRIPT_STARTED 8826.0 local - 1
1481743435 create_dir_example_workflow_0_local POST_SCRIPT_TERMINATED 8826.0 local - 1
1481743435 create_dir_example_workflow_0_local POST_SCRIPT_SUCCESS 0 local - 1
1481743440 stage_in_local_local_0_0 SUBMIT 8827.0 local - 2
1481743440 stage_in_local_local_6_0 SUBMIT 8828.0 local - 3
1481743440 stage_in_local_local_0_0 EXECUTE 8827.0 local - 2
1481743440 stage_in_remote_local_2_1 SUBMIT 8829.0 local - 4
1481743440 stage_in_remote_local_5_0 SUBMIT 8830.0 local - 5
1481743440 stage_in_local_local_2_0 SUBMIT 8831.0 local - 6
1481743446 stage_in_local_local_0_0 JOB_TERMINATED 8827.0 local - 2
1481743446 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 2
1481743446 stage_in_local_local_0_0 POST_SCRIPT_STARTED 8827.0 local - 2
1481743446 stage_in_local_local_6_0 EXECUTE 8828.0 local - 3
1481743446 stage_in_local_local_2_0 EXECUTE 8831.0 local - 6
1481743446 stage_in_remote_local_5_0 EXECUTE 8830.0 local - 5
1481743446 stage_in_remote_local_2_1 EXECUTE 8829.0 local - 4
1481743446 stage_in_remote_local_5_0 JOB_TERMINATED 8830.0 local - 5
1481743446 stage_in_remote_local_5_0 JOB_SUCCESS 0 local - 5
1481743446 stage_in_remote_local_5_0 POST_SCRIPT_STARTED 8830.0 local - 5
1481743446 stage_in_local_local_6_0 JOB_TERMINATED 8828.0 local - 3
1481743446 stage_in_local_local_6_0 JOB_SUCCESS 0 local - 3
1481743446 stage_in_local_local_6_0 POST_SCRIPT_STARTED 8828.0 local - 3
1481743446 stage_in_remote_local_2_1 JOB_TERMINATED 8829.0 local - 4
1481743446 stage_in_remote_local_2_1 JOB_SUCCESS 0 local - 4
1481743446 stage_in_remote_local_2_1 POST_SCRIPT_STARTED 8829.0 local - 4
1481743446 stage_in_local_local_2_1 SUBMIT 8832.0 local - 7
1481743446 stage_in_remote_local_1_0 SUBMIT 8833.0 local - 8
1481743446 stage_in_local_local_2_1 EXECUTE 8832.0 local - 7
1481743446 stage_in_remote_local_1_0 EXECUTE 8833.0 local - 8
1481743446 stage_in_local_local_3_0 SUBMIT 8834.0 local - 9
1481743446 stage_in_local_local_3_0 EXECUTE 8834.0 local - 9
1481743446 stage_in_local_local_5_0 SUBMIT 8835.0 local - 10
1481743446 stage_in_local_local_4_0 SUBMIT 8836.0 local - 11
1481743452 stage_in_remote_local_2_1 POST_SCRIPT_TERMINATED 8829.0 local - 4
1481743452 stage_in_remote_local_2_1 POST_SCRIPT_SUCCESS 0 local - 4
1481743452 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 8827.0 local - 2
1481743452 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 2
1481743452 stage_in_remote_local_5_0 POST_SCRIPT_TERMINATED 8830.0 local - 5
1481743452 stage_in_remote_local_5_0 POST_SCRIPT_SUCCESS 0 local - 5
1481743452 stage_in_local_local_6_0 POST_SCRIPT_TERMINATED 8828.0 local - 3
1481743452 stage_in_local_local_6_0 POST_SCRIPT_SUCCESS 0 local - 3
1481743452 stage_in_local_local_2_0 JOB_TERMINATED 8831.0 local - 6
1481743452 stage_in_local_local_2_0 JOB_SUCCESS 0 local - 6
1481743452 stage_in_local_local_2_0 POST_SCRIPT_STARTED 8831.0 local - 6
1481743452 stage_in_local_local_5_0 EXECUTE 8835.0 local - 10
1481743452 stage_in_local_local_4_0 EXECUTE 8836.0 local - 11
1481743452 stage_in_local_local_2_1 JOB_TERMINATED 8832.0 local - 7
1481743452 stage_in_local_local_2_1 JOB_SUCCESS 0 local - 7
1481743452 stage_in_local_local_2_1 POST_SCRIPT_STARTED 8832.0 local - 7
1481743452 stage_in_remote_local_1_0 JOB_TERMINATED 8833.0 local - 8
1481743452 stage_in_remote_local_1_0 JOB_SUCCESS 0 local - 8
1481743452 stage_in_remote_local_1_0 POST_SCRIPT_STARTED 8833.0 local - 8
1481743452 stage_in_local_local_3_0 JOB_TERMINATED 8834.0 local - 9
1481743452 stage_in_local_local_3_0 JOB_SUCCESS 0 local - 9
1481743452 stage_in_local_local_3_0 POST_SCRIPT_STARTED 8834.0 local - 9
1481743452 stage_in_local_local_4_0 JOB_TERMINATED 8836.0 local - 11
1481743452 stage_in_local_local_4_0 JOB_SUCCESS 0 local - 11
1481743452 stage_in_local_local_4_0 POST_SCRIPT_STARTED 8836.0 local - 11
1481743452 stage_in_local_local_5_0 JOB_TERMINATED 8835.0 local - 10
1481743452 stage_in_local_local_5_0 JOB_SUCCESS 0 local - 10
1481743452 stage_in_local_local_5_0 POST_SCRIPT_STARTED 8835.0 local - 10
1481743452 stage_in_local_local_7_0 SUBMIT 8837.0 local - 12
1481743452 stage_in_local_local_1_0 SUBMIT 8838.0 local - 13
1481743452 stage_in_remote_local_4_1 SUBMIT 8839.0 local - 14
1481743452 stage_in_remote_local_4_0 SUBMIT 8840.0 local - 15
1481743452 stage_in_remote_local_2_0 SUBMIT 8841.0 local - 16
