1477980308 INTERNAL *** MONITORD_STARTED ***
1477980306 INTERNAL *** DAGMAN_STARTED 1115.0 ***
1477980310 create_dir_example_workflow_0_local SUBMIT 1116.0 local - 1
1477980315 create_dir_example_workflow_0_local EXECUTE 1116.0 local - 1
1477980315 create_dir_example_workflow_0_local JOB_TERMINATED 1116.0 local - 1
1477980315 create_dir_example_workflow_0_local JOB_SUCCESS 0 local - 1
1477980315 create_dir_example_workflow_0_local POST_SCRIPT_STARTED 1116.0 local - 1
1477980320 create_dir_example_workflow_0_local POST_SCRIPT_TERMINATED 1116.0 local - 1
1477980320 create_dir_example_workflow_0_local POST_SCRIPT_SUCCESS 0 local - 1
1477980326 stage_in_local_local_0_0 SUBMIT 1117.0 local - 2
1477980326 stage_in_local_local_0_0 EXECUTE 1117.0 local - 2
1477980326 stage_in_local_local_6_0 SUBMIT 1118.0 local - 3
1477980326 stage_in_remote_local_2_1 SUBMIT 1119.0 local - 4
1477980326 stage_in_remote_local_5_1 SUBMIT 1120.0 local - 5
1477980326 stage_in_remote_local_5_0 SUBMIT 1121.0 local - 6
1477980331 stage_in_local_local_0_0 JOB_TERMINATED 1117.0 local - 2
1477980331 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 2
1477980331 stage_in_local_local_0_0 POST_SCRIPT_STARTED 1117.0 local - 2
1477980331 stage_in_remote_local_2_1 EXECUTE 1119.0 local - 4
1477980331 stage_in_local_local_6_0 EXECUTE 1118.0 local - 3
1477980331 stage_in_remote_local_5_0 EXECUTE 1121.0 local - 6
1477980331 stage_in_remote_local_5_1 EXECUTE 1120.0 local - 5
1477980331 stage_in_remote_local_5_1 JOB_TERMINATED 1120.0 local - 5
1477980331 stage_in_remote_local_5_1 JOB_SUCCESS 0 local - 5
1477980331 stage_in_remote_local_5_1 POST_SCRIPT_STARTED 1120.0 local - 5
1477980331 stage_in_local_local_6_0 JOB_TERMINATED 1118.0 local - 3
1477980331 stage_in_local_local_6_0 JOB_SUCCESS 0 local - 3
1477980331 stage_in_local_local_6_0 POST_SCRIPT_STARTED 1118.0 local - 3
1477980331 stage_in_remote_local_2_1 JOB_TERMINATED 1119.0 local - 4
1477980331 stage_in_remote_local_2_1 JOB_SUCCESS 0 local - 4
1477980331 stage_in_remote_local_2_1 POST_SCRIPT_STARTED 1119.0 local - 4
1477980331 stage_in_local_local_2_0 SUBMIT 1122.0 local - 7
1477980331 stage_in_local_local_2_1 SUBMIT 1123.0 local - 8
1477980331 stage_in_local_local_3_1 SUBMIT 1124.0 local - 9
1477980331 stage_in_remote_local_1_0 SUBMIT 1125.0 local - 10
1477980331 stage_in_local_local_3_0 SUBMIT 1126.0 local - 11
1477980336 stage_in_local_local_6_0 POST_SCRIPT_TERMINATED 1118.0 local - 3
1477980336 stage_in_local_local_6_0 POST_SCRIPT_SUCCESS 0 local - 3
1477980336 stage_in_remote_local_5_1 POST_SCRIPT_TERMINATED 1120.0 local - 5
1477980336 stage_in_remote_local_5_1 POST_SCRIPT_SUCCESS 0 local - 5
1477980336 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 1117.0 local - 2
1477980336 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 2
1477980336 stage_in_remote_local_2_1 POST_SCRIPT_TERMINATED 1119.0 local - 4
1477980336 stage_in_remote_local_2_1 POST_SCRIPT_SUCCESS 0 local - 4
1477980336 stage_in_remote_local_5_0 JOB_TERMINATED 1121.0 local - 6
1477980336 stage_in_remote_local_5_0 JOB_SUCCESS 0 local - 6
1477980336 stage_in_remote_local_5_0 POST_SCRIPT_STARTED 1121.0 local - 6
1477980336 stage_in_remote_local_1_0 EXECUTE 1125.0 local - 10
1477980336 stage_in_local_local_2_0 EXECUTE 1122.0 local - 7
