
# Transformation - name of the transformation.
# Count          - the number of times the invocations corresponding to
#                  the transformation was executed.
# Succeeded      - the count of the succeeded invocations corresponding
#                  to the transformation.
# Failed         - the count of the failed invocations corresponding to
#                  the transformation.
# Min(sec)       - the minimum invocation runtime value corresponding
#                  to the transformation.
# Max(sec)       - the maximum invocation runtime value corresponding
#                  to the transformation.
# Mean(sec)      - the mean of the invocation runtime corresponding
#                  to the transformation.
# Total(sec)     - the cumulative of invocation runtime corresponding
#                  to the transformation.

# 94064070-e2b7-47a6-93e8-c76f40f0fdc6 (example_workflow)
Transformation                            Count     Succeeded Failed  Min       Max       Mean          Total     
dagman::post                              38        38        0       5.0       6.0       5.158         196.0     
example_workflow::analysisevent_0:1.0     1         1         0       0.655     0.655     0.655         0.655     
example_workflow::averageratioevent_0:1.0 1         1         0       1281.261  1281.261  1281.261      1281.261  
example_workflow::calculateratio_0:1.0    1         1         0       15932.899 15932.899 15932.899     15932.899 
example_workflow::generalinfo_0:1.0       1         1         0       3746.338  3746.338  3746.338      3746.338  
example_workflow::init_0:1.0              1         1         0       592.062   592.062   592.062       592.062   
example_workflow::mediancpu_0:1.0         1         1         0       8110.925  8110.925  8110.925      8110.925  
example_workflow::medianmemory_0:1.0      1         1         0       7812.23   7812.23   7812.23       7812.23   
example_workflow::statscpumemory_0:1.0    1         1         0       7779.61   7779.61   7779.61       7779.61   
example_workflow::taskevent_0:1.0         1         1         0       11416.935 11416.935 11416.935     11416.935 
example_workflow::terminate_0:1.0         1         1         0       0.647     0.647     0.647         0.647     
pegasus::cleanup                          10        10        0       0.0       8.262     4.568         45.679    
pegasus::dirmanager                       1         1         0       0.0       0.0       0.0           0.0       
pegasus::transfer                         18        18        0       2.151     4.572     2.904         52.273    


# All (All)
Transformation                            Count     Succeeded Failed  Min       Max       Mean          Total     
dagman::post                              38        38        0       5.0       6.0       5.158         196.0     
example_workflow::analysisevent_0:1.0     1         1         0       0.655     0.655     0.655         0.655     
example_workflow::averageratioevent_0:1.0 1         1         0       1281.261  1281.261  1281.261      1281.261  
example_workflow::calculateratio_0:1.0    1         1         0       15932.899 15932.899 15932.899     15932.899 
example_workflow::generalinfo_0:1.0       1         1         0       3746.338  3746.338  3746.338      3746.338  
example_workflow::init_0:1.0              1         1         0       592.062   592.062   592.062       592.062   
example_workflow::mediancpu_0:1.0         1         1         0       8110.925  8110.925  8110.925      8110.925  
example_workflow::medianmemory_0:1.0      1         1         0       7812.23   7812.23   7812.23       7812.23   
example_workflow::statscpumemory_0:1.0    1         1         0       7779.61   7779.61   7779.61       7779.61   
example_workflow::taskevent_0:1.0         1         1         0       11416.935 11416.935 11416.935     11416.935 
example_workflow::terminate_0:1.0         1         1         0       0.647     0.647     0.647         0.647     
pegasus::cleanup                          10        10        0       0.0       8.262     4.568         45.679    
pegasus::dirmanager                       1         1         0       0.0       0.0       0.0           0.0       
pegasus::transfer                         18        18        0       2.151     4.572     2.904         52.273    
