1484924445 INTERNAL *** MONITORD_STARTED ***
1484924444 INTERNAL *** DAGMAN_STARTED 11190.0 ***
1484924448 create_dir_example_workflow_0_local SUBMIT 11191.0 local - 1
1484924453 create_dir_example_workflow_0_local EXECUTE 11191.0 local - 1
1484924453 create_dir_example_workflow_0_local JOB_TERMINATED 11191.0 local - 1
1484924453 create_dir_example_workflow_0_local JOB_SUCCESS 0 local - 1
1484924453 create_dir_example_workflow_0_local POST_SCRIPT_STARTED 11191.0 local - 1
1484924458 create_dir_example_workflow_0_local POST_SCRIPT_TERMINATED 11191.0 local - 1
1484924458 create_dir_example_workflow_0_local POST_SCRIPT_SUCCESS 0 local - 1
1484924463 stage_in_local_local_0_0 SUBMIT 11192.0 local - 2
1484924463 stage_in_local_local_4_0 SUBMIT 11193.0 local - 3
1484924463 stage_in_local_local_0_0 EXECUTE 11192.0 local - 2
1484924463 stage_in_local_local_1_0 SUBMIT 11194.0 local - 4
1484924463 stage_in_local_local_2_0 SUBMIT 11195.0 local - 5
1484924463 stage_in_remote_local_1_0 SUBMIT 11196.0 local - 6
1484924468 stage_in_local_local_0_0 JOB_TERMINATED 11192.0 local - 2
1484924468 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 2
1484924468 stage_in_local_local_0_0 POST_SCRIPT_STARTED 11192.0 local - 2
1484924468 stage_in_local_local_1_0 EXECUTE 11194.0 local - 4
1484924468 stage_in_local_local_4_0 EXECUTE 11193.0 local - 3
1484924468 stage_in_remote_local_1_0 EXECUTE 11196.0 local - 6
1484924468 stage_in_local_local_2_0 EXECUTE 11195.0 local - 5
1484924468 stage_in_local_local_2_0 JOB_TERMINATED 11195.0 local - 5
1484924468 stage_in_local_local_2_0 JOB_SUCCESS 0 local - 5
1484924468 stage_in_local_local_2_0 POST_SCRIPT_STARTED 11195.0 local - 5
1484924468 stage_in_remote_local_1_0 JOB_TERMINATED 11196.0 local - 6
1484924468 stage_in_remote_local_1_0 JOB_SUCCESS 0 local - 6
1484924468 stage_in_remote_local_1_0 POST_SCRIPT_STARTED 11196.0 local - 6
1484924468 stage_in_local_local_4_0 JOB_TERMINATED 11193.0 local - 3
1484924468 stage_in_local_local_4_0 JOB_SUCCESS 0 local - 3
1484924468 stage_in_local_local_4_0 POST_SCRIPT_STARTED 11193.0 local - 3
1484924468 stage_in_local_local_1_0 JOB_TERMINATED 11194.0 local - 4
1484924468 stage_in_local_local_1_0 JOB_SUCCESS 0 local - 4
1484924468 stage_in_local_local_1_0 POST_SCRIPT_STARTED 11194.0 local - 4
1484924468 stage_in_local_local_3_0 SUBMIT 11197.0 local - 7
1484924468 stage_in_local_local_3_0 EXECUTE 11197.0 local - 7
1484924468 stage_in_remote_local_3_0 SUBMIT 11198.0 local - 8
1484924468 stage_in_remote_local_3_0 EXECUTE 11198.0 local - 8
1484924474 stage_in_local_local_4_0 POST_SCRIPT_TERMINATED 11193.0 local - 3
1484924474 stage_in_local_local_4_0 POST_SCRIPT_SUCCESS 0 local - 3
1484924474 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 11192.0 local - 2
1484924474 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 2
1484924474 stage_in_local_local_1_0 POST_SCRIPT_TERMINATED 11194.0 local - 4
1484924474 stage_in_local_local_1_0 POST_SCRIPT_SUCCESS 0 local - 4
1484924474 stage_in_local_local_2_0 POST_SCRIPT_TERMINATED 11195.0 local - 5
1484924474 stage_in_local_local_2_0 POST_SCRIPT_SUCCESS 0 local - 5
1484924474 stage_in_remote_local_1_0 POST_SCRIPT_TERMINATED 11196.0 local - 6
1484924474 stage_in_remote_local_1_0 POST_SCRIPT_SUCCESS 0 local - 6
1484924474 stage_in_local_local_3_0 JOB_TERMINATED 11197.0 local - 7
1484924474 stage_in_local_local_3_0 JOB_SUCCESS 0 local - 7
1484924474 stage_in_local_local_3_0 POST_SCRIPT_STARTED 11197.0 local - 7
1484924474 stage_in_remote_local_3_0 JOB_TERMINATED 11198.0 local - 8
1484924474 stage_in_remote_local_3_0 JOB_SUCCESS 0 local - 8
1484924474 stage_in_remote_local_3_0 POST_SCRIPT_STARTED 11198.0 local - 8
1484924479 stage_in_local_local_3_0 POST_SCRIPT_TERMINATED 11197.0 local - 7
1484924479 stage_in_local_local_3_0 POST_SCRIPT_SUCCESS 0 local - 7
1484924479 stage_in_remote_local_3_0 POST_SCRIPT_TERMINATED 11198.0 local - 8
1484924479 stage_in_remote_local_3_0 POST_SCRIPT_SUCCESS 0 local - 8
1484924479 init_0_ID0000001 SUBMIT 11199.0 condorpool - 9
1484924484 init_0_ID0000001 EXECUTE 11199.0 condorpool - 9
1484925019 init_0_ID0000001 JOB_TERMINATED 11199.0 condorpool - 9
1484925019 init_0_ID0000001 JOB_SUCCESS 0 condorpool - 9
1484925019 init_0_ID0000001 POST_SCRIPT_STARTED 11199.0 condorpool - 9
1484925024 init_0_ID0000001 POST_SCRIPT_TERMINATED 11199.0 condorpool - 9
1484925024 init_0_ID0000001 POST_SCRIPT_SUCCESS 0 condorpool - 9
1484925030 clean_up_local_level_3_0 SUBMIT 11200.0 local - 10
1484925030 computeusergroup_0_ID0000002 SUBMIT 11201.0 condorpool - 11
1484925030 clean_up_local_level_3_0 EXECUTE 11200.0 local - 10
1484925035 computeusergroup_0_ID0000002 EXECUTE 11201.0 condorpool - 11
1484925035 clean_up_local_level_3_0 JOB_TERMINATED 11200.0 local - 10
1484925035 clean_up_local_level_3_0 JOB_SUCCESS 0 local - 10
1484925035 clean_up_local_level_3_0 POST_SCRIPT_STARTED 11200.0 local - 10
1484925040 clean_up_local_level_3_0 POST_SCRIPT_TERMINATED 11200.0 local - 10
1484925040 clean_up_local_level_3_0 POST_SCRIPT_SUCCESS 0 local - 10
1484928719 computeusergroup_0_ID0000002 JOB_TERMINATED 11201.0 condorpool - 11
1484928719 computeusergroup_0_ID0000002 JOB_SUCCESS 0 condorpool - 11
1484928719 computeusergroup_0_ID0000002 POST_SCRIPT_STARTED 11201.0 condorpool - 11
