1485446970 INTERNAL *** MONITORD_STARTED ***
1485446969 INTERNAL *** DAGMAN_STARTED 11311.0 ***
1485446973 create_dir_example_workflow_0_local SUBMIT 11312.0 local - 1
1485446978 create_dir_example_workflow_0_local EXECUTE 11312.0 local - 1
1485446978 create_dir_example_workflow_0_local JOB_TERMINATED 11312.0 local - 1
1485446978 create_dir_example_workflow_0_local JOB_SUCCESS 0 local - 1
1485446978 create_dir_example_workflow_0_local POST_SCRIPT_STARTED 11312.0 local - 1
1485446983 create_dir_example_workflow_0_local POST_SCRIPT_TERMINATED 11312.0 local - 1
1485446983 create_dir_example_workflow_0_local POST_SCRIPT_SUCCESS 0 local - 1
1485446988 stage_in_local_local_0_0 SUBMIT 11313.0 local - 2
1485446988 stage_in_local_local_0_0 EXECUTE 11313.0 local - 2
1485446988 stage_in_local_local_4_0 SUBMIT 11314.0 local - 3
1485446988 stage_in_local_local_1_0 SUBMIT 11315.0 local - 4
1485446988 stage_in_local_local_2_0 SUBMIT 11316.0 local - 5
1485446988 stage_in_remote_local_1_0 SUBMIT 11317.0 local - 6
1485446993 stage_in_local_local_0_0 JOB_TERMINATED 11313.0 local - 2
1485446993 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 2
1485446993 stage_in_local_local_0_0 POST_SCRIPT_STARTED 11313.0 local - 2
1485446993 stage_in_local_local_1_0 EXECUTE 11315.0 local - 4
1485446993 stage_in_local_local_4_0 EXECUTE 11314.0 local - 3
1485446993 stage_in_local_local_2_0 EXECUTE 11316.0 local - 5
1485446993 stage_in_remote_local_1_0 EXECUTE 11317.0 local - 6
1485446993 stage_in_local_local_1_0 JOB_TERMINATED 11315.0 local - 4
1485446993 stage_in_local_local_1_0 JOB_SUCCESS 0 local - 4
1485446993 stage_in_local_local_1_0 POST_SCRIPT_STARTED 11315.0 local - 4
1485446993 stage_in_local_local_4_0 JOB_TERMINATED 11314.0 local - 3
1485446993 stage_in_local_local_4_0 JOB_SUCCESS 0 local - 3
1485446993 stage_in_local_local_4_0 POST_SCRIPT_STARTED 11314.0 local - 3
1485446993 stage_in_local_local_2_0 JOB_TERMINATED 11316.0 local - 5
1485446993 stage_in_local_local_2_0 JOB_SUCCESS 0 local - 5
1485446993 stage_in_local_local_2_0 POST_SCRIPT_STARTED 11316.0 local - 5
1485446994 stage_in_remote_local_1_0 JOB_TERMINATED 11317.0 local - 6
1485446994 stage_in_remote_local_1_0 JOB_SUCCESS 0 local - 6
1485446994 stage_in_remote_local_1_0 POST_SCRIPT_STARTED 11317.0 local - 6
1485446994 stage_in_local_local_3_0 SUBMIT 11318.0 local - 7
1485446994 stage_in_local_local_3_0 EXECUTE 11318.0 local - 7
1485446994 stage_in_remote_local_3_0 SUBMIT 11319.0 local - 8
1485446994 stage_in_remote_local_3_0 EXECUTE 11319.0 local - 8
1485446999 stage_in_local_local_4_0 POST_SCRIPT_TERMINATED 11314.0 local - 3
1485446999 stage_in_local_local_4_0 POST_SCRIPT_SUCCESS 0 local - 3
1485446999 stage_in_local_local_2_0 POST_SCRIPT_TERMINATED 11316.0 local - 5
1485446999 stage_in_local_local_2_0 POST_SCRIPT_SUCCESS 0 local - 5
1485446999 stage_in_local_local_1_0 POST_SCRIPT_TERMINATED 11315.0 local - 4
1485446999 stage_in_local_local_1_0 POST_SCRIPT_SUCCESS 0 local - 4
1485446999 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 11313.0 local - 2
1485446999 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 2
1485446999 stage_in_remote_local_1_0 POST_SCRIPT_TERMINATED 11317.0 local - 6
1485446999 stage_in_remote_local_1_0 POST_SCRIPT_SUCCESS 0 local - 6
1485446999 stage_in_local_local_3_0 JOB_TERMINATED 11318.0 local - 7
1485446999 stage_in_local_local_3_0 JOB_SUCCESS 0 local - 7
1485446999 stage_in_local_local_3_0 POST_SCRIPT_STARTED 11318.0 local - 7
1485446999 stage_in_remote_local_3_0 JOB_TERMINATED 11319.0 local - 8
1485446999 stage_in_remote_local_3_0 JOB_SUCCESS 0 local - 8
1485446999 stage_in_remote_local_3_0 POST_SCRIPT_STARTED 11319.0 local - 8
1485447004 stage_in_remote_local_3_0 POST_SCRIPT_TERMINATED 11319.0 local - 8
1485447004 stage_in_remote_local_3_0 POST_SCRIPT_SUCCESS 0 local - 8
