1478545808 INTERNAL *** MONITORD_STARTED ***
1478545806 INTERNAL *** DAGMAN_STARTED 2506.0 ***
1478545811 create_dir_example_workflow_0_local SUBMIT 2507.0 local - 1
1478545816 create_dir_example_workflow_0_local EXECUTE 2507.0 local - 1
1478545816 create_dir_example_workflow_0_local JOB_TERMINATED 2507.0 local - 1
1478545816 create_dir_example_workflow_0_local JOB_SUCCESS 0 local - 1
1478545816 create_dir_example_workflow_0_local POST_SCRIPT_STARTED 2507.0 local - 1
1478545821 create_dir_example_workflow_0_local POST_SCRIPT_TERMINATED 2507.0 local - 1
1478545821 create_dir_example_workflow_0_local POST_SCRIPT_SUCCESS 0 local - 1
1478545826 stage_in_local_local_0_0 SUBMIT 2508.0 local - 2
1478545826 stage_in_remote_local_2_1 SUBMIT 2509.0 local - 3
1478545826 stage_in_local_local_0_0 EXECUTE 2508.0 local - 2
1478545826 stage_in_local_local_6_0 SUBMIT 2510.0 local - 4
1478545826 stage_in_remote_local_5_1 SUBMIT 2511.0 local - 5
1478545826 stage_in_remote_local_5_0 SUBMIT 2512.0 local - 6
1478545832 stage_in_local_local_0_0 JOB_TERMINATED 2508.0 local - 2
1478545832 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 2
1478545832 stage_in_local_local_0_0 POST_SCRIPT_STARTED 2508.0 local - 2
1478545832 stage_in_local_local_6_0 EXECUTE 2510.0 local - 4
1478545832 stage_in_remote_local_2_1 EXECUTE 2509.0 local - 3
1478545832 stage_in_remote_local_5_1 EXECUTE 2511.0 local - 5
1478545832 stage_in_remote_local_5_0 EXECUTE 2512.0 local - 6
1478545832 stage_in_remote_local_2_1 JOB_TERMINATED 2509.0 local - 3
1478545832 stage_in_remote_local_2_1 JOB_SUCCESS 0 local - 3
1478545832 stage_in_remote_local_2_1 POST_SCRIPT_STARTED 2509.0 local - 3
1478545832 stage_in_local_local_6_0 JOB_TERMINATED 2510.0 local - 4
1478545832 stage_in_local_local_6_0 JOB_SUCCESS 0 local - 4
1478545832 stage_in_local_local_6_0 POST_SCRIPT_STARTED 2510.0 local - 4
1478545832 stage_in_local_local_2_0 SUBMIT 2513.0 local - 7
1478545832 stage_in_local_local_2_1 SUBMIT 2514.0 local - 8
1478545832 stage_in_local_local_2_0 EXECUTE 2513.0 local - 7
1478545832 stage_in_local_local_2_1 EXECUTE 2514.0 local - 8
1478545832 stage_in_remote_local_1_0 SUBMIT 2515.0 local - 9
1478545832 stage_in_local_local_3_1 SUBMIT 2516.0 local - 10
1478545832 stage_in_local_local_5_0 SUBMIT 2517.0 local - 11
1478545838 stage_in_local_local_6_0 POST_SCRIPT_TERMINATED 2510.0 local - 4
1478545838 stage_in_local_local_6_0 POST_SCRIPT_SUCCESS 0 local - 4
1478545838 stage_in_remote_local_2_1 POST_SCRIPT_TERMINATED 2509.0 local - 3
1478545838 stage_in_remote_local_2_1 POST_SCRIPT_SUCCESS 0 local - 3
1478545838 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 2508.0 local - 2
1478545838 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 2
1478545838 stage_in_remote_local_5_0 JOB_TERMINATED 2512.0 local - 6
1478545838 stage_in_remote_local_5_0 JOB_SUCCESS 0 local - 6
1478545838 stage_in_remote_local_5_0 POST_SCRIPT_STARTED 2512.0 local - 6
1478545838 stage_in_remote_local_5_1 JOB_TERMINATED 2511.0 local - 5
1478545838 stage_in_remote_local_5_1 JOB_SUCCESS 0 local - 5
1478545838 stage_in_remote_local_5_1 POST_SCRIPT_STARTED 2511.0 local - 5
1478545838 stage_in_local_local_3_1 EXECUTE 2516.0 local - 10
1478545838 stage_in_remote_local_1_0 EXECUTE 2515.0 local - 9
1478545838 stage_in_local_local_5_0 EXECUTE 2517.0 local - 11
1478545838 stage_in_local_local_2_1 JOB_TERMINATED 2514.0 local - 8
1478545838 stage_in_local_local_2_1 JOB_SUCCESS 0 local - 8
1478545838 stage_in_local_local_2_1 POST_SCRIPT_STARTED 2514.0 local - 8
1478545838 stage_in_remote_local_1_0 JOB_TERMINATED 2515.0 local - 9
1478545838 stage_in_remote_local_1_0 JOB_SUCCESS 0 local - 9
1478545838 stage_in_remote_local_1_0 POST_SCRIPT_STARTED 2515.0 local - 9
1478545838 stage_in_local_local_2_0 JOB_TERMINATED 2513.0 local - 7
1478545838 stage_in_local_local_2_0 JOB_SUCCESS 0 local - 7
1478545838 stage_in_local_local_2_0 POST_SCRIPT_STARTED 2513.0 local - 7
1478545838 stage_in_local_local_3_0 SUBMIT 2518.0 local - 12
1478545838 stage_in_local_local_3_1 JOB_TERMINATED 2516.0 local - 10
1478545838 stage_in_local_local_3_1 JOB_SUCCESS 0 local - 10
1478545838 stage_in_local_local_3_1 POST_SCRIPT_STARTED 2516.0 local - 10
1478545838 stage_in_local_local_3_0 EXECUTE 2518.0 local - 12
1478545838 stage_in_local_local_5_1 SUBMIT 2519.0 local - 13
1478545838 stage_in_local_local_5_0 JOB_TERMINATED 2517.0 local - 11
1478545838 stage_in_local_local_5_0 JOB_SUCCESS 0 local - 11
1478545838 stage_in_local_local_5_0 POST_SCRIPT_STARTED 2517.0 local - 11
1478545838 stage_in_local_local_5_1 EXECUTE 2519.0 local - 13
1478545838 stage_in_local_local_4_0 SUBMIT 2520.0 local - 14
1478545838 stage_in_local_local_4_0 EXECUTE 2520.0 local - 14
1478545838 stage_in_local_local_7_0 SUBMIT 2521.0 local - 15
1478545838 stage_in_local_local_4_1 SUBMIT 2522.0 local - 16
1478545844 stage_in_local_local_2_0 POST_SCRIPT_TERMINATED 2513.0 local - 7
1478545844 stage_in_local_local_2_0 POST_SCRIPT_SUCCESS 0 local - 7
1478545844 stage_in_local_local_2_1 POST_SCRIPT_TERMINATED 2514.0 local - 8
1478545844 stage_in_local_local_2_1 POST_SCRIPT_SUCCESS 0 local - 8
1478545844 stage_in_remote_local_5_1 POST_SCRIPT_TERMINATED 2511.0 local - 5
1478545844 stage_in_remote_local_5_1 POST_SCRIPT_SUCCESS 0 local - 5
1478545844 stage_in_remote_local_1_0 POST_SCRIPT_TERMINATED 2515.0 local - 9
1478545844 stage_in_remote_local_1_0 POST_SCRIPT_SUCCESS 0 local - 9
1478545844 stage_in_remote_local_5_0 POST_SCRIPT_TERMINATED 2512.0 local - 6
1478545844 stage_in_remote_local_5_0 POST_SCRIPT_SUCCESS 0 local - 6
1478545844 stage_in_local_local_3_1 POST_SCRIPT_TERMINATED 2516.0 local - 10
1478545844 stage_in_local_local_3_1 POST_SCRIPT_SUCCESS 0 local - 10
1478545844 stage_in_local_local_5_0 POST_SCRIPT_TERMINATED 2517.0 local - 11
1478545844 stage_in_local_local_5_0 POST_SCRIPT_SUCCESS 0 local - 11
1478545844 stage_in_local_local_7_0 EXECUTE 2521.0 local - 15
1478545844 stage_in_local_local_4_1 EXECUTE 2522.0 local - 16
1478545844 stage_in_local_local_3_0 JOB_TERMINATED 2518.0 local - 12
1478545844 stage_in_local_local_3_0 JOB_SUCCESS 0 local - 12
1478545844 stage_in_local_local_3_0 POST_SCRIPT_STARTED 2518.0 local - 12
1478545844 stage_in_local_local_5_1 JOB_TERMINATED 2519.0 local - 13
1478545844 stage_in_local_local_5_1 JOB_SUCCESS 0 local - 13
1478545844 stage_in_local_local_5_1 POST_SCRIPT_STARTED 2519.0 local - 13
1478545844 stage_in_local_local_4_0 JOB_TERMINATED 2520.0 local - 14
1478545844 stage_in_local_local_4_0 JOB_SUCCESS 0 local - 14
1478545844 stage_in_local_local_4_0 POST_SCRIPT_STARTED 2520.0 local - 14
1478545844 stage_in_local_local_1_0 SUBMIT 2523.0 local - 17
1478545844 stage_in_remote_local_4_1 SUBMIT 2524.0 local - 18
1478545844 stage_in_local_local_1_0 EXECUTE 2523.0 local - 17
1478545844 stage_in_remote_local_4_1 EXECUTE 2524.0 local - 18
1478545844 stage_in_remote_local_4_0 SUBMIT 2525.0 local - 19
1478545844 stage_in_remote_local_4_0 EXECUTE 2525.0 local - 19
1478545844 stage_in_remote_local_2_0 SUBMIT 2526.0 local - 20
1478545844 stage_in_local_local_7_0 JOB_TERMINATED 2521.0 local - 15
1478545844 stage_in_local_local_7_0 JOB_SUCCESS 0 local - 15
1478545844 stage_in_local_local_7_0 POST_SCRIPT_STARTED 2521.0 local - 15
1478545844 stage_in_remote_local_3_1 SUBMIT 2527.0 local - 21
1478545844 stage_in_remote_local_2_0 EXECUTE 2526.0 local - 20
1478545849 stage_in_local_local_4_0 POST_SCRIPT_TERMINATED 2520.0 local - 14
1478545849 stage_in_local_local_4_0 POST_SCRIPT_SUCCESS 0 local - 14
1478545849 stage_in_local_local_5_1 POST_SCRIPT_TERMINATED 2519.0 local - 13
1478545849 stage_in_local_local_5_1 POST_SCRIPT_SUCCESS 0 local - 13
1478545849 stage_in_local_local_7_0 POST_SCRIPT_TERMINATED 2521.0 local - 15
1478545849 stage_in_local_local_7_0 POST_SCRIPT_SUCCESS 0 local - 15
1478545849 stage_in_local_local_3_0 POST_SCRIPT_TERMINATED 2518.0 local - 12
1478545849 stage_in_local_local_3_0 POST_SCRIPT_SUCCESS 0 local - 12
1478545849 stage_in_local_local_4_1 JOB_TERMINATED 2522.0 local - 16
1478545849 stage_in_local_local_4_1 JOB_SUCCESS 0 local - 16
1478545849 stage_in_local_local_4_1 POST_SCRIPT_STARTED 2522.0 local - 16
1478545849 stage_in_remote_local_3_1 EXECUTE 2527.0 local - 21
1478545849 stage_in_local_local_1_0 JOB_TERMINATED 2523.0 local - 17
1478545849 stage_in_local_local_1_0 JOB_SUCCESS 0 local - 17
1478545849 stage_in_local_local_1_0 POST_SCRIPT_STARTED 2523.0 local - 17
1478545849 stage_in_remote_local_4_1 JOB_TERMINATED 2524.0 local - 18
1478545849 stage_in_remote_local_4_1 JOB_SUCCESS 0 local - 18
1478545849 stage_in_remote_local_4_1 POST_SCRIPT_STARTED 2524.0 local - 18
1478545849 stage_in_remote_local_4_0 JOB_TERMINATED 2525.0 local - 19
1478545849 stage_in_remote_local_4_0 JOB_SUCCESS 0 local - 19
1478545849 stage_in_remote_local_4_0 POST_SCRIPT_STARTED 2525.0 local - 19
