
# Transformation - name of the transformation.
# Count          - the number of times the invocations corresponding to
#                  the transformation was executed.
# Succeeded      - the count of the succeeded invocations corresponding
#                  to the transformation.
# Failed         - the count of the failed invocations corresponding to
#                  the transformation.
# Min(sec)       - the minimum invocation runtime value corresponding
#                  to the transformation.
# Max(sec)       - the maximum invocation runtime value corresponding
#                  to the transformation.
# Mean(sec)      - the mean of the invocation runtime corresponding
#                  to the transformation.
# Total(sec)     - the cumulative of invocation runtime corresponding
#                  to the transformation.

# 11674d13-8a9f-4507-a416-e1e6def7efc2 (example_workflow)
Transformation                            Count     Succeeded Failed  Min       Max       Mean          Total     
dagman::post                              38        38        0       5.0       7.0       5.316         202.0     
example_workflow::analysisevent_0:1.0     1         1         0       3.166     3.166     3.166         3.166     
example_workflow::averageratioevent_0:1.0 1         1         0       2647.272  2647.272  2647.272      2647.272  
example_workflow::calculateratio_0:1.0    1         1         0       16225.819 16225.819 16225.819     16225.819 
example_workflow::generalinfo_0:1.0       1         1         0       4163.975  4163.975  4163.975      4163.975  
example_workflow::init_0:1.0              1         1         0       607.98    607.98    607.98        607.98    
example_workflow::mediancpu_0:1.0         1         1         0       8361.82   8361.82   8361.82       8361.82   
example_workflow::medianmemory_0:1.0      1         1         0       8196.99   8196.99   8196.99       8196.99   
example_workflow::statscpumemory_0:1.0    1         1         0       8073.434  8073.434  8073.434      8073.434  
example_workflow::taskevent_0:1.0         1         1         0       13878.408 13878.408 13878.408     13878.408 
example_workflow::terminate_0:1.0         1         1         0       2.107     2.107     2.107         2.107     
pegasus::cleanup                          10        10        0       0.0       8.303     4.56          45.595    
pegasus::dirmanager                       1         1         0       0.0       0.0       0.0           0.0       
pegasus::transfer                         18        18        0       2.204     4.653     2.874         51.737    


# All (All)
Transformation                            Count     Succeeded Failed  Min       Max       Mean          Total     
dagman::post                              38        38        0       5.0       7.0       5.316         202.0     
example_workflow::analysisevent_0:1.0     1         1         0       3.166     3.166     3.166         3.166     
example_workflow::averageratioevent_0:1.0 1         1         0       2647.272  2647.272  2647.272      2647.272  
example_workflow::calculateratio_0:1.0    1         1         0       16225.819 16225.819 16225.819     16225.819 
example_workflow::generalinfo_0:1.0       1         1         0       4163.975  4163.975  4163.975      4163.975  
example_workflow::init_0:1.0              1         1         0       607.98    607.98    607.98        607.98    
example_workflow::mediancpu_0:1.0         1         1         0       8361.82   8361.82   8361.82       8361.82   
example_workflow::medianmemory_0:1.0      1         1         0       8196.99   8196.99   8196.99       8196.99   
example_workflow::statscpumemory_0:1.0    1         1         0       8073.434  8073.434  8073.434      8073.434  
example_workflow::taskevent_0:1.0         1         1         0       13878.408 13878.408 13878.408     13878.408 
example_workflow::terminate_0:1.0         1         1         0       2.107     2.107     2.107         2.107     
pegasus::cleanup                          10        10        0       0.0       8.303     4.56          45.595    
pegasus::dirmanager                       1         1         0       0.0       0.0       0.0           0.0       
pegasus::transfer                         18        18        0       2.204     4.653     2.874         51.737    
