1482107246 INTERNAL *** MONITORD_STARTED ***
1482107245 INTERNAL *** DAGMAN_STARTED 9015.0 ***
1482107249 create_dir_example_workflow_0_local SUBMIT 9016.0 local - 1
1482107254 create_dir_example_workflow_0_local EXECUTE 9016.0 local - 1
1482107254 create_dir_example_workflow_0_local JOB_TERMINATED 9016.0 local - 1
1482107254 create_dir_example_workflow_0_local JOB_SUCCESS 0 local - 1
1482107254 create_dir_example_workflow_0_local POST_SCRIPT_STARTED 9016.0 local - 1
1482107259 create_dir_example_workflow_0_local POST_SCRIPT_TERMINATED 9016.0 local - 1
1482107259 create_dir_example_workflow_0_local POST_SCRIPT_SUCCESS 0 local - 1
1482107264 stage_in_local_local_0_0 SUBMIT 9017.0 local - 2
1482107264 stage_in_local_local_6_0 SUBMIT 9018.0 local - 3
1482107264 stage_in_local_local_0_0 EXECUTE 9017.0 local - 2
1482107264 stage_in_remote_local_2_1 SUBMIT 9019.0 local - 4
1482107264 stage_in_remote_local_5_0 SUBMIT 9020.0 local - 5
1482107264 stage_in_local_local_2_0 SUBMIT 9021.0 local - 6
1482107270 stage_in_local_local_0_0 JOB_TERMINATED 9017.0 local - 2
1482107270 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 2
1482107270 stage_in_local_local_0_0 POST_SCRIPT_STARTED 9017.0 local - 2
1482107270 stage_in_remote_local_2_1 EXECUTE 9019.0 local - 4
1482107270 stage_in_remote_local_5_0 EXECUTE 9020.0 local - 5
1482107270 stage_in_local_local_2_0 EXECUTE 9021.0 local - 6
1482107270 stage_in_local_local_6_0 EXECUTE 9018.0 local - 3
1482107270 stage_in_local_local_6_0 JOB_TERMINATED 9018.0 local - 3
1482107270 stage_in_local_local_6_0 JOB_SUCCESS 0 local - 3
1482107270 stage_in_local_local_6_0 POST_SCRIPT_STARTED 9018.0 local - 3
1482107270 stage_in_remote_local_2_1 JOB_TERMINATED 9019.0 local - 4
1482107270 stage_in_remote_local_2_1 JOB_SUCCESS 0 local - 4
1482107270 stage_in_remote_local_2_1 POST_SCRIPT_STARTED 9019.0 local - 4
1482107270 stage_in_remote_local_5_0 JOB_TERMINATED 9020.0 local - 5
1482107270 stage_in_remote_local_5_0 JOB_SUCCESS 0 local - 5
1482107270 stage_in_remote_local_5_0 POST_SCRIPT_STARTED 9020.0 local - 5
1482107270 stage_in_local_local_2_1 SUBMIT 9022.0 local - 7
1482107270 stage_in_remote_local_1_0 SUBMIT 9023.0 local - 8
