1484790880 INTERNAL *** MONITORD_STARTED ***
1484790878 INTERNAL *** DAGMAN_STARTED 10948.0 ***
1484790882 create_dir_example_workflow_0_local SUBMIT 10949.0 local - 1
1484790887 create_dir_example_workflow_0_local EXECUTE 10949.0 local - 1
1484790887 create_dir_example_workflow_0_local JOB_TERMINATED 10949.0 local - 1
1484790887 create_dir_example_workflow_0_local JOB_SUCCESS 0 local - 1
1484790887 create_dir_example_workflow_0_local POST_SCRIPT_STARTED 10949.0 local - 1
1484790892 create_dir_example_workflow_0_local POST_SCRIPT_TERMINATED 10949.0 local - 1
1484790892 create_dir_example_workflow_0_local POST_SCRIPT_SUCCESS 0 local - 1
1484790897 stage_in_local_local_0_0 SUBMIT 10950.0 local - 2
1484790897 stage_in_local_local_0_0 EXECUTE 10950.0 local - 2
1484790897 stage_in_local_local_4_0 SUBMIT 10951.0 local - 3
1484790897 stage_in_local_local_1_0 SUBMIT 10952.0 local - 4
1484790897 stage_in_local_local_2_0 SUBMIT 10953.0 local - 5
1484790897 stage_in_local_local_2_1 SUBMIT 10954.0 local - 6
1484790903 stage_in_local_local_0_0 JOB_TERMINATED 10950.0 local - 2
1484790903 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 2
1484790903 stage_in_local_local_0_0 POST_SCRIPT_STARTED 10950.0 local - 2
1484790903 stage_in_local_local_1_0 EXECUTE 10952.0 local - 4
1484790903 stage_in_local_local_2_1 EXECUTE 10954.0 local - 6
1484790903 stage_in_local_local_2_0 EXECUTE 10953.0 local - 5
1484790903 stage_in_local_local_4_0 EXECUTE 10951.0 local - 3
1484790903 stage_in_local_local_2_1 JOB_TERMINATED 10954.0 local - 6
1484790903 stage_in_local_local_2_1 JOB_SUCCESS 0 local - 6
1484790903 stage_in_local_local_2_1 POST_SCRIPT_STARTED 10954.0 local - 6
1484790903 stage_in_local_local_4_0 JOB_TERMINATED 10951.0 local - 3
1484790903 stage_in_local_local_4_0 JOB_SUCCESS 0 local - 3
1484790903 stage_in_local_local_4_0 POST_SCRIPT_STARTED 10951.0 local - 3
1484790903 stage_in_local_local_1_0 JOB_TERMINATED 10952.0 local - 4
1484790903 stage_in_local_local_1_0 JOB_SUCCESS 0 local - 4
1484790903 stage_in_local_local_1_0 POST_SCRIPT_STARTED 10952.0 local - 4
1484790903 stage_in_remote_local_1_0 SUBMIT 10955.0 local - 7
1484790903 stage_in_remote_local_1_0 EXECUTE 10955.0 local - 7
1484790903 stage_in_local_local_3_1 SUBMIT 10956.0 local - 8
