1484834738 INTERNAL *** MONITORD_STARTED ***
1484834736 INTERNAL *** DAGMAN_STARTED 9854.0 ***
1484834740 create_dir_example_workflow_0_local SUBMIT 9855.0 local - 1
1484834745 create_dir_example_workflow_0_local EXECUTE 9855.0 local - 1
1484834745 create_dir_example_workflow_0_local JOB_TERMINATED 9855.0 local - 1
1484834745 create_dir_example_workflow_0_local JOB_SUCCESS 0 local - 1
1484834745 create_dir_example_workflow_0_local POST_SCRIPT_STARTED 9855.0 local - 1
1484834750 create_dir_example_workflow_0_local POST_SCRIPT_TERMINATED 9855.0 local - 1
1484834750 create_dir_example_workflow_0_local POST_SCRIPT_SUCCESS 0 local - 1
1484834756 stage_in_local_local_0_0 SUBMIT 9856.0 local - 2
1484834756 stage_in_local_local_0_0 EXECUTE 9856.0 local - 2
1484834756 stage_in_local_local_4_0 SUBMIT 9857.0 local - 3
1484834756 stage_in_local_local_1_0 SUBMIT 9858.0 local - 4
1484834756 stage_in_local_local_2_0 SUBMIT 9859.0 local - 5
1484834756 stage_in_local_local_2_1 SUBMIT 9860.0 local - 6
1484834761 stage_in_local_local_0_0 JOB_TERMINATED 9856.0 local - 2
1484834761 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 2
1484834761 stage_in_local_local_0_0 POST_SCRIPT_STARTED 9856.0 local - 2
1484834761 stage_in_local_local_1_0 EXECUTE 9858.0 local - 4
1484834761 stage_in_local_local_2_1 EXECUTE 9860.0 local - 6
1484834761 stage_in_local_local_4_0 EXECUTE 9857.0 local - 3
1484834761 stage_in_local_local_2_0 EXECUTE 9859.0 local - 5
1484834761 stage_in_local_local_4_0 JOB_TERMINATED 9857.0 local - 3
1484834761 stage_in_local_local_4_0 JOB_SUCCESS 0 local - 3
1484834761 stage_in_local_local_4_0 POST_SCRIPT_STARTED 9857.0 local - 3
1484834761 stage_in_local_local_1_0 JOB_TERMINATED 9858.0 local - 4
1484834761 stage_in_local_local_1_0 JOB_SUCCESS 0 local - 4
1484834761 stage_in_local_local_1_0 POST_SCRIPT_STARTED 9858.0 local - 4
1484834761 stage_in_local_local_2_1 JOB_TERMINATED 9860.0 local - 6
1484834761 stage_in_local_local_2_1 JOB_SUCCESS 0 local - 6
1484834761 stage_in_local_local_2_1 POST_SCRIPT_STARTED 9860.0 local - 6
1484834761 stage_in_remote_local_0_0 SUBMIT 9861.0 local - 7
1484834761 stage_in_remote_local_0_0 EXECUTE 9861.0 local - 7
1484834761 stage_in_remote_local_4_0 SUBMIT 9862.0 local - 8
1484834761 stage_in_remote_local_4_0 EXECUTE 9862.0 local - 8
1484834761 stage_in_remote_local_1_0 SUBMIT 9863.0 local - 9
1484834761 stage_in_local_local_3_1 SUBMIT 9864.0 local - 10
1484834761 stage_in_local_local_3_0 SUBMIT 9865.0 local - 11
1484834766 stage_in_local_local_4_0 POST_SCRIPT_TERMINATED 9857.0 local - 3
1484834766 stage_in_local_local_4_0 POST_SCRIPT_SUCCESS 0 local - 3
1484834766 stage_in_local_local_1_0 POST_SCRIPT_TERMINATED 9858.0 local - 4
