1477358747 INTERNAL *** MONITORD_STARTED ***
1477358745 INTERNAL *** DAGMAN_STARTED 506.0 ***
1477358749 create_dir_example_workflow_0_local SUBMIT 507.0 local - 1
1477358754 create_dir_example_workflow_0_local EXECUTE 507.0 local - 1
1477358754 create_dir_example_workflow_0_local JOB_TERMINATED 507.0 local - 1
1477358754 create_dir_example_workflow_0_local JOB_SUCCESS 0 local - 1
1477358754 create_dir_example_workflow_0_local POST_SCRIPT_STARTED 507.0 local - 1
1477358759 create_dir_example_workflow_0_local POST_SCRIPT_TERMINATED 507.0 local - 1
1477358759 create_dir_example_workflow_0_local POST_SCRIPT_SUCCESS 0 local - 1
1477358765 stage_in_local_local_0_0 SUBMIT 508.0 local - 2
1477358765 stage_in_local_local_6_0 SUBMIT 509.0 local - 3
1477358765 stage_in_local_local_0_0 EXECUTE 508.0 local - 2
1477358765 stage_in_remote_local_2_1 SUBMIT 510.0 local - 4
1477358765 stage_in_remote_local_5_0 SUBMIT 511.0 local - 5
1477358765 stage_in_local_local_2_0 SUBMIT 512.0 local - 6
1477358770 stage_in_local_local_0_0 JOB_TERMINATED 508.0 local - 2
1477358770 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 2
1477358770 stage_in_local_local_0_0 POST_SCRIPT_STARTED 508.0 local - 2
1477358770 stage_in_remote_local_5_0 EXECUTE 511.0 local - 5
1477358770 stage_in_remote_local_2_1 EXECUTE 510.0 local - 4
1477358770 stage_in_local_local_6_0 EXECUTE 509.0 local - 3
1477358770 stage_in_local_local_2_0 EXECUTE 512.0 local - 6
1477358770 stage_in_remote_local_5_0 JOB_TERMINATED 511.0 local - 5
1477358770 stage_in_remote_local_5_0 JOB_SUCCESS 0 local - 5
1477358770 stage_in_remote_local_5_0 POST_SCRIPT_STARTED 511.0 local - 5
1477358770 stage_in_remote_local_2_1 JOB_TERMINATED 510.0 local - 4
1477358770 stage_in_remote_local_2_1 JOB_SUCCESS 0 local - 4
1477358770 stage_in_remote_local_2_1 POST_SCRIPT_STARTED 510.0 local - 4
1477358770 stage_in_local_local_6_0 JOB_TERMINATED 509.0 local - 3
1477358770 stage_in_local_local_6_0 JOB_SUCCESS 0 local - 3
1477358770 stage_in_local_local_6_0 POST_SCRIPT_STARTED 509.0 local - 3
1477358770 stage_in_local_local_2_1 SUBMIT 513.0 local - 7
1477358770 stage_in_remote_local_1_0 SUBMIT 514.0 local - 8
1477358770 stage_in_local_local_3_0 SUBMIT 515.0 local - 9
1477358770 stage_in_local_local_5_0 SUBMIT 516.0 local - 10
1477358770 stage_in_local_local_4_0 SUBMIT 517.0 local - 11
1477358775 stage_in_remote_local_5_0 POST_SCRIPT_TERMINATED 511.0 local - 5
1477358775 stage_in_remote_local_5_0 POST_SCRIPT_SUCCESS 0 local - 5
1477358775 stage_in_remote_local_2_1 POST_SCRIPT_TERMINATED 510.0 local - 4
1477358775 stage_in_remote_local_2_1 POST_SCRIPT_SUCCESS 0 local - 4
1477358775 stage_in_local_local_6_0 POST_SCRIPT_TERMINATED 509.0 local - 3
1477358775 stage_in_local_local_6_0 POST_SCRIPT_SUCCESS 0 local - 3
1477358775 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 508.0 local - 2
1477358775 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 2
1477358775 stage_in_local_local_2_0 JOB_TERMINATED 512.0 local - 6
1477358775 stage_in_local_local_2_0 JOB_SUCCESS 0 local - 6
1477358775 stage_in_local_local_2_0 POST_SCRIPT_STARTED 512.0 local - 6
1477358775 stage_in_remote_local_1_0 EXECUTE 514.0 local - 8
1477358775 stage_in_local_local_4_0 EXECUTE 517.0 local - 11
1477358775 stage_in_local_local_5_0 EXECUTE 516.0 local - 10
1477358775 stage_in_local_local_2_1 EXECUTE 513.0 local - 7
1477358775 stage_in_local_local_3_0 EXECUTE 515.0 local - 9
1477358775 stage_in_remote_local_1_0 JOB_TERMINATED 514.0 local - 8
1477358775 stage_in_remote_local_1_0 JOB_SUCCESS 0 local - 8
1477358775 stage_in_remote_local_1_0 POST_SCRIPT_STARTED 514.0 local - 8
1477358775 stage_in_local_local_3_0 JOB_TERMINATED 515.0 local - 9
1477358775 stage_in_local_local_3_0 JOB_SUCCESS 0 local - 9
1477358775 stage_in_local_local_3_0 POST_SCRIPT_STARTED 515.0 local - 9
1477358775 stage_in_local_local_4_0 JOB_TERMINATED 517.0 local - 11
1477358775 stage_in_local_local_4_0 JOB_SUCCESS 0 local - 11
1477358775 stage_in_local_local_4_0 POST_SCRIPT_STARTED 517.0 local - 11
1477358775 stage_in_local_local_5_0 JOB_TERMINATED 516.0 local - 10
1477358775 stage_in_local_local_5_0 JOB_SUCCESS 0 local - 10
1477358775 stage_in_local_local_5_0 POST_SCRIPT_STARTED 516.0 local - 10
1477358775 stage_in_local_local_2_1 JOB_TERMINATED 513.0 local - 7
1477358775 stage_in_local_local_2_1 JOB_SUCCESS 0 local - 7
1477358775 stage_in_local_local_2_1 POST_SCRIPT_STARTED 513.0 local - 7
1477358775 stage_in_local_local_7_0 SUBMIT 518.0 local - 12
1477358775 stage_in_local_local_1_0 SUBMIT 519.0 local - 13
1477358775 stage_in_remote_local_4_1 SUBMIT 520.0 local - 14
1477358775 stage_in_remote_local_4_0 SUBMIT 521.0 local - 15
1477358775 stage_in_remote_local_2_0 SUBMIT 522.0 local - 16
1477358780 stage_in_local_local_2_0 POST_SCRIPT_TERMINATED 512.0 local - 6
1477358780 stage_in_local_local_2_0 POST_SCRIPT_SUCCESS 0 local - 6
1477358780 stage_in_local_local_3_0 POST_SCRIPT_TERMINATED 515.0 local - 9
1477358780 stage_in_local_local_3_0 POST_SCRIPT_SUCCESS 0 local - 9
1477358780 stage_in_local_local_2_1 POST_SCRIPT_TERMINATED 513.0 local - 7
1477358780 stage_in_local_local_2_1 POST_SCRIPT_SUCCESS 0 local - 7
1477358780 stage_in_local_local_5_0 POST_SCRIPT_TERMINATED 516.0 local - 10
1477358780 stage_in_local_local_5_0 POST_SCRIPT_SUCCESS 0 local - 10
1477358780 stage_in_remote_local_1_0 POST_SCRIPT_TERMINATED 514.0 local - 8
1477358780 stage_in_remote_local_1_0 POST_SCRIPT_SUCCESS 0 local - 8
1477358780 stage_in_local_local_4_0 POST_SCRIPT_TERMINATED 517.0 local - 11
1477358780 stage_in_local_local_4_0 POST_SCRIPT_SUCCESS 0 local - 11
