1478492708 INTERNAL *** MONITORD_STARTED ***
1478492706 INTERNAL *** DAGMAN_STARTED 1685.0 ***
1478492711 create_dir_example_workflow_0_local SUBMIT 1686.0 local - 1
1478492716 create_dir_example_workflow_0_local EXECUTE 1686.0 local - 1
1478492716 create_dir_example_workflow_0_local JOB_TERMINATED 1686.0 local - 1
1478492716 create_dir_example_workflow_0_local JOB_SUCCESS 0 local - 1
1478492716 create_dir_example_workflow_0_local POST_SCRIPT_STARTED 1686.0 local - 1
1478492721 create_dir_example_workflow_0_local POST_SCRIPT_TERMINATED 1686.0 local - 1
1478492721 create_dir_example_workflow_0_local POST_SCRIPT_SUCCESS 0 local - 1
1478492726 stage_in_local_local_0_0 SUBMIT 1687.0 local - 2
1478492726 stage_in_local_local_0_0 EXECUTE 1687.0 local - 2
1478492726 stage_in_remote_local_2_1 SUBMIT 1688.0 local - 3
1478492726 stage_in_local_local_6_0 SUBMIT 1689.0 local - 4
1478492726 stage_in_remote_local_5_1 SUBMIT 1690.0 local - 5
1478492726 stage_in_remote_local_5_0 SUBMIT 1691.0 local - 6
1478492731 stage_in_local_local_0_0 JOB_TERMINATED 1687.0 local - 2
1478492731 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 2
1478492731 stage_in_local_local_0_0 POST_SCRIPT_STARTED 1687.0 local - 2
1478492731 stage_in_local_local_6_0 EXECUTE 1689.0 local - 4
1478492731 stage_in_remote_local_5_0 EXECUTE 1691.0 local - 6
1478492731 stage_in_remote_local_5_1 EXECUTE 1690.0 local - 5
1478492731 stage_in_remote_local_2_1 EXECUTE 1688.0 local - 3
1478492731 stage_in_remote_local_2_1 JOB_TERMINATED 1688.0 local - 3
1478492731 stage_in_remote_local_2_1 JOB_SUCCESS 0 local - 3
1478492731 stage_in_remote_local_2_1 POST_SCRIPT_STARTED 1688.0 local - 3
1478492731 stage_in_local_local_6_0 JOB_TERMINATED 1689.0 local - 4
1478492731 stage_in_local_local_6_0 JOB_SUCCESS 0 local - 4
1478492731 stage_in_local_local_6_0 POST_SCRIPT_STARTED 1689.0 local - 4
1478492732 stage_in_local_local_2_0 SUBMIT 1692.0 local - 7
1478492732 stage_in_local_local_2_0 EXECUTE 1692.0 local - 7
1478492732 stage_in_local_local_2_1 SUBMIT 1693.0 local - 8
1478492732 stage_in_remote_local_1_0 SUBMIT 1694.0 local - 9
1478492732 stage_in_local_local_3_1 SUBMIT 1695.0 local - 10
1478492732 stage_in_local_local_2_1 EXECUTE 1693.0 local - 8
1478492732 stage_in_local_local_5_0 SUBMIT 1696.0 local - 11
1478492738 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 1687.0 local - 2
1478492738 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 2
1478492738 stage_in_remote_local_2_1 POST_SCRIPT_TERMINATED 1688.0 local - 3
1478492738 stage_in_remote_local_2_1 POST_SCRIPT_SUCCESS 0 local - 3
1478492738 stage_in_local_local_6_0 POST_SCRIPT_TERMINATED 1689.0 local - 4
1478492738 stage_in_local_local_6_0 POST_SCRIPT_SUCCESS 0 local - 4
1478492738 stage_in_remote_local_5_0 JOB_TERMINATED 1691.0 local - 6
1478492738 stage_in_remote_local_5_0 JOB_SUCCESS 0 local - 6
1478492738 stage_in_remote_local_5_0 POST_SCRIPT_STARTED 1691.0 local - 6
1478492738 stage_in_remote_local_1_0 EXECUTE 1694.0 local - 9
1478492738 stage_in_local_local_3_1 EXECUTE 1695.0 local - 10
1478492738 stage_in_local_local_5_0 EXECUTE 1696.0 local - 11
1478492738 stage_in_remote_local_5_1 JOB_TERMINATED 1690.0 local - 5
1478492738 stage_in_remote_local_5_1 JOB_SUCCESS 0 local - 5
1478492738 stage_in_remote_local_5_1 POST_SCRIPT_STARTED 1690.0 local - 5
1478492738 stage_in_local_local_2_1 JOB_TERMINATED 1693.0 local - 8
1478492738 stage_in_local_local_2_1 JOB_SUCCESS 0 local - 8
1478492738 stage_in_local_local_2_1 POST_SCRIPT_STARTED 1693.0 local - 8
1478492738 stage_in_remote_local_1_0 JOB_TERMINATED 1694.0 local - 9
1478492738 stage_in_remote_local_1_0 JOB_SUCCESS 0 local - 9
1478492738 stage_in_remote_local_1_0 POST_SCRIPT_STARTED 1694.0 local - 9
1478492738 stage_in_local_local_2_0 JOB_TERMINATED 1692.0 local - 7
1478492738 stage_in_local_local_2_0 JOB_SUCCESS 0 local - 7
1478492738 stage_in_local_local_2_0 POST_SCRIPT_STARTED 1692.0 local - 7
1478492738 stage_in_local_local_3_1 JOB_TERMINATED 1695.0 local - 10
1478492738 stage_in_local_local_3_1 JOB_SUCCESS 0 local - 10
1478492738 stage_in_local_local_3_1 POST_SCRIPT_STARTED 1695.0 local - 10
1478492738 stage_in_local_local_3_0 SUBMIT 1697.0 local - 12
1478492738 stage_in_local_local_3_0 EXECUTE 1697.0 local - 12
1478492738 stage_in_local_local_5_0 JOB_TERMINATED 1696.0 local - 11
1478492738 stage_in_local_local_5_0 JOB_SUCCESS 0 local - 11
1478492738 stage_in_local_local_5_0 POST_SCRIPT_STARTED 1696.0 local - 11
1478492738 stage_in_local_local_5_1 SUBMIT 1698.0 local - 13
1478492738 stage_in_local_local_5_1 EXECUTE 1698.0 local - 13
1478492738 stage_in_local_local_4_0 SUBMIT 1699.0 local - 14
1478492738 stage_in_local_local_4_0 EXECUTE 1699.0 local - 14
1478492738 stage_in_local_local_7_0 SUBMIT 1700.0 local - 15
1478492738 stage_in_local_local_4_1 SUBMIT 1701.0 local - 16
1478492744 stage_in_local_local_3_1 POST_SCRIPT_TERMINATED 1695.0 local - 10
1478492744 stage_in_local_local_3_1 POST_SCRIPT_SUCCESS 0 local - 10
1478492744 stage_in_local_local_2_0 POST_SCRIPT_TERMINATED 1692.0 local - 7
1478492744 stage_in_local_local_2_0 POST_SCRIPT_SUCCESS 0 local - 7
1478492744 stage_in_local_local_5_0 POST_SCRIPT_TERMINATED 1696.0 local - 11
1478492744 stage_in_local_local_5_0 POST_SCRIPT_SUCCESS 0 local - 11
1478492744 stage_in_local_local_2_1 POST_SCRIPT_TERMINATED 1693.0 local - 8
1478492744 stage_in_local_local_2_1 POST_SCRIPT_SUCCESS 0 local - 8
1478492744 stage_in_remote_local_1_0 POST_SCRIPT_TERMINATED 1694.0 local - 9
1478492744 stage_in_remote_local_1_0 POST_SCRIPT_SUCCESS 0 local - 9
1478492744 stage_in_remote_local_5_0 POST_SCRIPT_TERMINATED 1691.0 local - 6
1478492744 stage_in_remote_local_5_0 POST_SCRIPT_SUCCESS 0 local - 6
1478492744 stage_in_remote_local_5_1 POST_SCRIPT_TERMINATED 1690.0 local - 5
1478492744 stage_in_remote_local_5_1 POST_SCRIPT_SUCCESS 0 local - 5
1478492744 stage_in_local_local_4_1 EXECUTE 1701.0 local - 16
1478492744 stage_in_local_local_7_0 EXECUTE 1700.0 local - 15
1478492744 stage_in_local_local_3_0 JOB_TERMINATED 1697.0 local - 12
1478492744 stage_in_local_local_3_0 JOB_SUCCESS 0 local - 12
1478492744 stage_in_local_local_3_0 POST_SCRIPT_STARTED 1697.0 local - 12
1478492744 stage_in_local_local_5_1 JOB_TERMINATED 1698.0 local - 13
1478492744 stage_in_local_local_5_1 JOB_SUCCESS 0 local - 13
1478492744 stage_in_local_local_5_1 POST_SCRIPT_STARTED 1698.0 local - 13
1478492744 stage_in_local_local_4_0 JOB_TERMINATED 1699.0 local - 14
1478492744 stage_in_local_local_4_0 JOB_SUCCESS 0 local - 14
1478492744 stage_in_local_local_4_0 POST_SCRIPT_STARTED 1699.0 local - 14
1478492744 stage_in_local_local_1_0 SUBMIT 1702.0 local - 17
1478492744 stage_in_remote_local_4_1 SUBMIT 1703.0 local - 18
1478492744 stage_in_local_local_1_0 EXECUTE 1702.0 local - 17
1478492744 stage_in_remote_local_4_0 SUBMIT 1704.0 local - 19
1478492744 stage_in_remote_local_4_1 EXECUTE 1703.0 local - 18
1478492744 stage_in_remote_local_4_0 EXECUTE 1704.0 local - 19
1478492744 stage_in_remote_local_2_0 SUBMIT 1705.0 local - 20
1478492744 stage_in_local_local_7_0 JOB_TERMINATED 1700.0 local - 15
1478492744 stage_in_local_local_7_0 JOB_SUCCESS 0 local - 15
1478492744 stage_in_local_local_7_0 POST_SCRIPT_STARTED 1700.0 local - 15
1478492744 stage_in_remote_local_3_1 SUBMIT 1706.0 local - 21
1478492744 stage_in_remote_local_3_1 EXECUTE 1706.0 local - 21
