1484489468 INTERNAL *** MONITORD_STARTED ***
1484489466 INTERNAL *** DAGMAN_STARTED 10483.0 ***
1484489470 create_dir_example_workflow_0_local SUBMIT 10484.0 local - 1
1484489475 create_dir_example_workflow_0_local EXECUTE 10484.0 local - 1
1484489475 create_dir_example_workflow_0_local JOB_TERMINATED 10484.0 local - 1
1484489475 create_dir_example_workflow_0_local JOB_SUCCESS 0 local - 1
1484489475 create_dir_example_workflow_0_local POST_SCRIPT_STARTED 10484.0 local - 1
1484489480 create_dir_example_workflow_0_local POST_SCRIPT_TERMINATED 10484.0 local - 1
1484489480 create_dir_example_workflow_0_local POST_SCRIPT_SUCCESS 0 local - 1
1484489485 stage_in_local_local_0_0 SUBMIT 10485.0 local - 2
1484489485 stage_in_local_local_0_0 EXECUTE 10485.0 local - 2
1484489485 stage_in_local_local_4_0 SUBMIT 10486.0 local - 3
1484489485 stage_in_local_local_1_0 SUBMIT 10487.0 local - 4
1484489485 stage_in_local_local_2_0 SUBMIT 10488.0 local - 5
1484489485 stage_in_local_local_2_1 SUBMIT 10489.0 local - 6
1484489491 stage_in_local_local_0_0 JOB_TERMINATED 10485.0 local - 2
1484489491 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 2
1484489491 stage_in_local_local_0_0 POST_SCRIPT_STARTED 10485.0 local - 2
1484489491 stage_in_local_local_1_0 EXECUTE 10487.0 local - 4
1484489491 stage_in_local_local_4_0 EXECUTE 10486.0 local - 3
1484489491 stage_in_local_local_2_1 EXECUTE 10489.0 local - 6
1484489491 stage_in_local_local_2_0 EXECUTE 10488.0 local - 5
1484489491 stage_in_local_local_1_0 JOB_TERMINATED 10487.0 local - 4
1484489491 stage_in_local_local_1_0 JOB_SUCCESS 0 local - 4
1484489491 stage_in_local_local_1_0 POST_SCRIPT_STARTED 10487.0 local - 4
1484489491 stage_in_local_local_4_0 JOB_TERMINATED 10486.0 local - 3
1484489491 stage_in_local_local_4_0 JOB_SUCCESS 0 local - 3
1484489491 stage_in_local_local_4_0 POST_SCRIPT_STARTED 10486.0 local - 3
1484489491 stage_in_local_local_2_1 JOB_TERMINATED 10489.0 local - 6
1484489491 stage_in_local_local_2_1 JOB_SUCCESS 0 local - 6
1484489491 stage_in_local_local_2_1 POST_SCRIPT_STARTED 10489.0 local - 6
1484489491 stage_in_remote_local_1_0 SUBMIT 10490.0 local - 7
1484489491 stage_in_remote_local_1_0 EXECUTE 10490.0 local - 7
1484489491 stage_in_local_local_3_1 SUBMIT 10491.0 local - 8
1484489491 stage_in_local_local_3_0 SUBMIT 10492.0 local - 9
1484489491 stage_in_remote_local_3_1 SUBMIT 10493.0 local - 10
1484489491 stage_in_remote_local_3_0 SUBMIT 10494.0 local - 11
1484489496 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 10485.0 local - 2
1484489496 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 2
1484489496 stage_in_local_local_2_1 POST_SCRIPT_TERMINATED 10489.0 local - 6
1484489496 stage_in_local_local_2_1 POST_SCRIPT_SUCCESS 0 local - 6
1484489496 stage_in_local_local_1_0 POST_SCRIPT_TERMINATED 10487.0 local - 4
1484489496 stage_in_local_local_1_0 POST_SCRIPT_SUCCESS 0 local - 4
1484489496 stage_in_local_local_4_0 POST_SCRIPT_TERMINATED 10486.0 local - 3
1484489496 stage_in_local_local_4_0 POST_SCRIPT_SUCCESS 0 local - 3
1484489496 stage_in_local_local_2_0 JOB_TERMINATED 10488.0 local - 5
1484489496 stage_in_local_local_2_0 JOB_SUCCESS 0 local - 5
1484489496 stage_in_local_local_2_0 POST_SCRIPT_STARTED 10488.0 local - 5
1484489496 stage_in_remote_local_3_1 EXECUTE 10493.0 local - 10
1484489496 stage_in_local_local_3_0 EXECUTE 10492.0 local - 9
1484489496 stage_in_local_local_3_1 EXECUTE 10491.0 local - 8
1484489496 stage_in_remote_local_3_0 EXECUTE 10494.0 local - 11
1484489496 stage_in_remote_local_1_0 JOB_TERMINATED 10490.0 local - 7
1484489496 stage_in_remote_local_1_0 JOB_SUCCESS 0 local - 7
1484489496 stage_in_remote_local_1_0 POST_SCRIPT_STARTED 10490.0 local - 7
1484489497 stage_in_remote_local_3_1 JOB_TERMINATED 10493.0 local - 10
1484489497 stage_in_remote_local_3_1 JOB_SUCCESS 0 local - 10
1484489497 stage_in_remote_local_3_1 POST_SCRIPT_STARTED 10493.0 local - 10
1484489497 stage_in_local_local_3_1 JOB_TERMINATED 10491.0 local - 8
1484489497 stage_in_local_local_3_1 JOB_SUCCESS 0 local - 8
1484489497 stage_in_local_local_3_1 POST_SCRIPT_STARTED 10491.0 local - 8
1484489502 stage_in_remote_local_3_0 JOB_TERMINATED 10494.0 local - 11
1484489502 stage_in_remote_local_3_0 JOB_SUCCESS 0 local - 11
1484489502 stage_in_remote_local_3_0 POST_SCRIPT_STARTED 10494.0 local - 11
1484489502 stage_in_local_local_2_0 POST_SCRIPT_TERMINATED 10488.0 local - 5
1484489502 stage_in_local_local_2_0 POST_SCRIPT_SUCCESS 0 local - 5
1484489502 stage_in_local_local_3_0 JOB_TERMINATED 10492.0 local - 9
1484489502 stage_in_local_local_3_0 JOB_SUCCESS 0 local - 9
1484489502 stage_in_local_local_3_0 POST_SCRIPT_STARTED 10492.0 local - 9
1484489502 stage_in_remote_local_1_0 POST_SCRIPT_TERMINATED 10490.0 local - 7
1484489502 stage_in_remote_local_1_0 POST_SCRIPT_SUCCESS 0 local - 7
1484489502 stage_in_remote_local_3_1 POST_SCRIPT_TERMINATED 10493.0 local - 10
1484489502 stage_in_remote_local_3_1 POST_SCRIPT_SUCCESS 0 local - 10
1484489502 stage_in_local_local_3_1 POST_SCRIPT_TERMINATED 10491.0 local - 8
1484489502 stage_in_local_local_3_1 POST_SCRIPT_SUCCESS 0 local - 8
1484489502 init_0_ID0000001 SUBMIT 10495.0 condorpool - 12
1484489507 stage_in_local_local_3_0 POST_SCRIPT_TERMINATED 10492.0 local - 9
1484489507 stage_in_local_local_3_0 POST_SCRIPT_SUCCESS 0 local - 9
1484489507 stage_in_remote_local_3_0 POST_SCRIPT_TERMINATED 10494.0 local - 11
1484489507 stage_in_remote_local_3_0 POST_SCRIPT_SUCCESS 0 local - 11
1484489522 init_0_ID0000001 EXECUTE 10495.0 condorpool - 12
1484490047 init_0_ID0000001 JOB_TERMINATED 10495.0 condorpool - 12
1484490047 init_0_ID0000001 JOB_SUCCESS 0 condorpool - 12
1484490047 init_0_ID0000001 POST_SCRIPT_STARTED 10495.0 condorpool - 12
1484490052 init_0_ID0000001 POST_SCRIPT_TERMINATED 10495.0 condorpool - 12
1484490052 init_0_ID0000001 POST_SCRIPT_SUCCESS 0 condorpool - 12
1484490057 clean_up_local_level_3_0 SUBMIT 10496.0 local - 13
1484490057 clean_up_local_level_3_0 EXECUTE 10496.0 local - 13
1484490057 computeusergroup_0_ID0000002 SUBMIT 10497.0 condorpool - 14
1484490062 computeusergroup_0_ID0000002 EXECUTE 10497.0 condorpool - 14
1484490062 clean_up_local_level_3_0 JOB_TERMINATED 10496.0 local - 13
1484490062 clean_up_local_level_3_0 JOB_SUCCESS 0 local - 13
1484490062 clean_up_local_level_3_0 POST_SCRIPT_STARTED 10496.0 local - 13
1484490068 clean_up_local_level_3_0 POST_SCRIPT_TERMINATED 10496.0 local - 13
1484490068 clean_up_local_level_3_0 POST_SCRIPT_SUCCESS 0 local - 13
1484493846 computeusergroup_0_ID0000002 JOB_TERMINATED 10497.0 condorpool - 14
1484493846 computeusergroup_0_ID0000002 JOB_SUCCESS 0 condorpool - 14
1484493846 computeusergroup_0_ID0000002 POST_SCRIPT_STARTED 10497.0 condorpool - 14
1484493851 computeusergroup_0_ID0000002 POST_SCRIPT_TERMINATED 10497.0 condorpool - 14
1484493851 computeusergroup_0_ID0000002 POST_SCRIPT_SUCCESS 0 condorpool - 14
1484493857 clean_up_local_level_4_0 SUBMIT 10498.0 local - 15
1484493857 clean_up_local_level_4_0 EXECUTE 10498.0 local - 15
1484493857 sessioncompute_1_ID0000004 SUBMIT 10499.0 condorpool - 16
1484493857 stage_out_local_local_1_0 SUBMIT 10500.0 local - 17
1484493857 stage_out_local_local_1_1 SUBMIT 10501.0 local - 18
1484493857 sessioncompute_0_ID0000003 SUBMIT 10502.0 condorpool - 19
1484493862 clean_up_local_level_4_0 JOB_TERMINATED 10498.0 local - 15
1484493862 clean_up_local_level_4_0 JOB_SUCCESS 0 local - 15
1484493862 clean_up_local_level_4_0 POST_SCRIPT_STARTED 10498.0 local - 15
1484493862 stage_out_local_local_1_1 EXECUTE 10501.0 local - 18
1484493862 stage_out_local_local_1_0 EXECUTE 10500.0 local - 17
1484493862 sessioncompute_2_ID0000005 SUBMIT 10503.0 condorpool - 20
1484493867 clean_up_local_level_4_0 POST_SCRIPT_TERMINATED 10498.0 local - 15
1484493867 clean_up_local_level_4_0 POST_SCRIPT_SUCCESS 0 local - 15
1484493867 stage_out_local_local_1_1 JOB_TERMINATED 10501.0 local - 18
1484493867 stage_out_local_local_1_1 JOB_SUCCESS 0 local - 18
1484493867 stage_out_local_local_1_1 POST_SCRIPT_STARTED 10501.0 local - 18
1484493867 stage_out_local_local_1_0 JOB_TERMINATED 10500.0 local - 17
1484493867 stage_out_local_local_1_0 JOB_SUCCESS 0 local - 17
1484493867 stage_out_local_local_1_0 POST_SCRIPT_STARTED 10500.0 local - 17
1484493872 stage_out_local_local_1_0 POST_SCRIPT_TERMINATED 10500.0 local - 17
1484493872 stage_out_local_local_1_0 POST_SCRIPT_SUCCESS 0 local - 17
1484493872 stage_out_local_local_1_1 POST_SCRIPT_TERMINATED 10501.0 local - 18
1484493872 stage_out_local_local_1_1 POST_SCRIPT_SUCCESS 0 local - 18
1484493877 sessioncompute_2_ID0000005 EXECUTE 10503.0 condorpool - 20
1484493877 sessioncompute_0_ID0000003 EXECUTE 10502.0 condorpool - 19
1484493877 sessioncompute_1_ID0000004 EXECUTE 10499.0 condorpool - 16
1484494488 sessioncompute_1_ID0000004 JOB_TERMINATED 10499.0 condorpool - 16
1484494488 sessioncompute_1_ID0000004 JOB_SUCCESS 0 condorpool - 16
1484494488 sessioncompute_1_ID0000004 POST_SCRIPT_STARTED 10499.0 condorpool - 16
1484494493 sessioncompute_1_ID0000004 POST_SCRIPT_TERMINATED 10499.0 condorpool - 16
1484494493 sessioncompute_1_ID0000004 POST_SCRIPT_SUCCESS 0 condorpool - 16
1484494508 sessioncompute_0_ID0000003 JOB_TERMINATED 10502.0 condorpool - 19
1484494508 sessioncompute_0_ID0000003 JOB_SUCCESS 0 condorpool - 19
1484494508 sessioncompute_0_ID0000003 POST_SCRIPT_STARTED 10502.0 condorpool - 19
1484494513 sessioncompute_0_ID0000003 POST_SCRIPT_TERMINATED 10502.0 condorpool - 19
1484494513 sessioncompute_0_ID0000003 POST_SCRIPT_SUCCESS 0 condorpool - 19
1484494578 sessioncompute_2_ID0000005 JOB_TERMINATED 10503.0 condorpool - 20
1484494578 sessioncompute_2_ID0000005 JOB_SUCCESS 0 condorpool - 20
1484494578 sessioncompute_2_ID0000005 POST_SCRIPT_STARTED 10503.0 condorpool - 20
1484494583 sessioncompute_2_ID0000005 POST_SCRIPT_TERMINATED 10503.0 condorpool - 20
1484494583 sessioncompute_2_ID0000005 POST_SCRIPT_SUCCESS 0 condorpool - 20
1484494589 longestsession_2_ID0000008 SUBMIT 10504.0 condorpool - 21
1484494589 longestsession_1_ID0000007 SUBMIT 10505.0 condorpool - 22
1484494589 clean_up_local_level_5_0 SUBMIT 10506.0 local - 23
1484494589 clean_up_local_level_5_1 SUBMIT 10507.0 local - 24
1484494589 longestsession_0_ID0000006 SUBMIT 10508.0 condorpool - 25
1484494594 longestsession_2_ID0000008 EXECUTE 10504.0 condorpool - 21
1484494594 longestsession_1_ID0000007 EXECUTE 10505.0 condorpool - 22
1484494599 clean_up_local_level_5_1 EXECUTE 10507.0 local - 24
1484494599 clean_up_local_level_5_0 EXECUTE 10506.0 local - 23
1484494599 longestsession_1_ID0000007 JOB_TERMINATED 10505.0 condorpool - 22
1484494599 longestsession_1_ID0000007 JOB_SUCCESS 0 condorpool - 22
1484494599 longestsession_1_ID0000007 POST_SCRIPT_STARTED 10505.0 condorpool - 22
