1484953568 INTERNAL *** MONITORD_STARTED ***
1484953566 INTERNAL *** DAGMAN_STARTED 11234.0 ***
1484953570 create_dir_example_workflow_0_local SUBMIT 11235.0 local - 1
1484953575 create_dir_example_workflow_0_local EXECUTE 11235.0 local - 1
1484953575 create_dir_example_workflow_0_local JOB_TERMINATED 11235.0 local - 1
1484953575 create_dir_example_workflow_0_local JOB_SUCCESS 0 local - 1
1484953575 create_dir_example_workflow_0_local POST_SCRIPT_STARTED 11235.0 local - 1
1484953580 create_dir_example_workflow_0_local POST_SCRIPT_TERMINATED 11235.0 local - 1
1484953580 create_dir_example_workflow_0_local POST_SCRIPT_SUCCESS 0 local - 1
1484953586 stage_in_local_local_0_0 SUBMIT 11236.0 local - 2
1484953586 stage_in_local_local_0_0 EXECUTE 11236.0 local - 2
1484953586 stage_in_local_local_4_0 SUBMIT 11237.0 local - 3
1484953586 stage_in_local_local_1_0 SUBMIT 11238.0 local - 4
1484953586 stage_in_local_local_2_0 SUBMIT 11239.0 local - 5
1484953586 stage_in_remote_local_1_0 SUBMIT 11240.0 local - 6
1484953591 stage_in_local_local_0_0 JOB_TERMINATED 11236.0 local - 2
1484953591 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 2
1484953591 stage_in_local_local_0_0 POST_SCRIPT_STARTED 11236.0 local - 2
1484953591 stage_in_local_local_4_0 EXECUTE 11237.0 local - 3
1484953591 stage_in_remote_local_1_0 EXECUTE 11240.0 local - 6
1484953591 stage_in_local_local_2_0 EXECUTE 11239.0 local - 5
1484953591 stage_in_local_local_1_0 EXECUTE 11238.0 local - 4
1484953591 stage_in_local_local_1_0 JOB_TERMINATED 11238.0 local - 4
1484953591 stage_in_local_local_1_0 JOB_SUCCESS 0 local - 4
1484953591 stage_in_local_local_1_0 POST_SCRIPT_STARTED 11238.0 local - 4
1484953591 stage_in_remote_local_1_0 JOB_TERMINATED 11240.0 local - 6
1484953591 stage_in_remote_local_1_0 JOB_SUCCESS 0 local - 6
1484953591 stage_in_remote_local_1_0 POST_SCRIPT_STARTED 11240.0 local - 6
1484953591 stage_in_local_local_2_0 JOB_TERMINATED 11239.0 local - 5
1484953591 stage_in_local_local_2_0 JOB_SUCCESS 0 local - 5
1484953591 stage_in_local_local_2_0 POST_SCRIPT_STARTED 11239.0 local - 5
1484953591 stage_in_local_local_4_0 JOB_TERMINATED 11237.0 local - 3
1484953591 stage_in_local_local_4_0 JOB_SUCCESS 0 local - 3
1484953591 stage_in_local_local_4_0 POST_SCRIPT_STARTED 11237.0 local - 3
1484953591 stage_in_local_local_3_0 SUBMIT 11241.0 local - 7
1484953591 stage_in_remote_local_3_0 SUBMIT 11242.0 local - 8
1484953596 stage_in_local_local_2_0 POST_SCRIPT_TERMINATED 11239.0 local - 5
1484953596 stage_in_local_local_2_0 POST_SCRIPT_SUCCESS 0 local - 5
1484953596 stage_in_remote_local_1_0 POST_SCRIPT_TERMINATED 11240.0 local - 6
1484953596 stage_in_remote_local_1_0 POST_SCRIPT_SUCCESS 0 local - 6
1484953596 stage_in_local_local_1_0 POST_SCRIPT_TERMINATED 11238.0 local - 4
1484953596 stage_in_local_local_1_0 POST_SCRIPT_SUCCESS 0 local - 4
1484953596 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 11236.0 local - 2
1484953596 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 2
1484953596 stage_in_local_local_4_0 POST_SCRIPT_TERMINATED 11237.0 local - 3
1484953596 stage_in_local_local_4_0 POST_SCRIPT_SUCCESS 0 local - 3
1484953601 stage_in_local_local_3_0 EXECUTE 11241.0 local - 7
1484953601 stage_in_remote_local_3_0 EXECUTE 11242.0 local - 8
1484953601 stage_in_local_local_3_0 JOB_TERMINATED 11241.0 local - 7
1484953601 stage_in_local_local_3_0 JOB_SUCCESS 0 local - 7
1484953601 stage_in_local_local_3_0 POST_SCRIPT_STARTED 11241.0 local - 7
1484953601 stage_in_remote_local_3_0 JOB_TERMINATED 11242.0 local - 8
1484953601 stage_in_remote_local_3_0 JOB_SUCCESS 0 local - 8
1484953601 stage_in_remote_local_3_0 POST_SCRIPT_STARTED 11242.0 local - 8
1484953601 init_0_ID0000001 SUBMIT 11243.0 condorpool - 9
1484953606 stage_in_local_local_3_0 POST_SCRIPT_TERMINATED 11241.0 local - 7
1484953606 stage_in_local_local_3_0 POST_SCRIPT_SUCCESS 0 local - 7
1484953606 stage_in_remote_local_3_0 POST_SCRIPT_TERMINATED 11242.0 local - 8
1484953606 stage_in_remote_local_3_0 POST_SCRIPT_SUCCESS 0 local - 8
1484953616 init_0_ID0000001 EXECUTE 11243.0 condorpool - 9
1484954167 init_0_ID0000001 JOB_TERMINATED 11243.0 condorpool - 9
1484954167 init_0_ID0000001 JOB_SUCCESS 0 condorpool - 9
1484954167 init_0_ID0000001 POST_SCRIPT_STARTED 11243.0 condorpool - 9
1484954172 init_0_ID0000001 POST_SCRIPT_TERMINATED 11243.0 condorpool - 9
1484954172 init_0_ID0000001 POST_SCRIPT_SUCCESS 0 condorpool - 9
1484954177 clean_up_local_level_3_0 SUBMIT 11244.0 local - 10
1484954177 clean_up_local_level_3_0 EXECUTE 11244.0 local - 10
1484954177 computeusergroup_0_ID0000002 SUBMIT 11245.0 condorpool - 11
1484954182 computeusergroup_0_ID0000002 EXECUTE 11245.0 condorpool - 11
1484954182 clean_up_local_level_3_0 JOB_TERMINATED 11244.0 local - 10
1484954182 clean_up_local_level_3_0 JOB_SUCCESS 0 local - 10
1484954182 clean_up_local_level_3_0 POST_SCRIPT_STARTED 11244.0 local - 10
1484954187 clean_up_local_level_3_0 POST_SCRIPT_TERMINATED 11244.0 local - 10
1484954187 clean_up_local_level_3_0 POST_SCRIPT_SUCCESS 0 local - 10
1484960178 computeusergroup_0_ID0000002 JOB_TERMINATED 11245.0 condorpool - 11
1484960178 computeusergroup_0_ID0000002 JOB_SUCCESS 0 condorpool - 11
1484960178 computeusergroup_0_ID0000002 POST_SCRIPT_STARTED 11245.0 condorpool - 11
1484960183 computeusergroup_0_ID0000002 POST_SCRIPT_TERMINATED 11245.0 condorpool - 11
1484960183 computeusergroup_0_ID0000002 POST_SCRIPT_SUCCESS 0 condorpool - 11
1484960189 clean_up_local_level_4_0 SUBMIT 11246.0 local - 12
1484960189 clean_up_local_level_4_0 EXECUTE 11246.0 local - 12
1484960189 stage_out_local_local_1_0 SUBMIT 11247.0 local - 13
1484960189 sessioncompute_0_ID0000003 SUBMIT 11248.0 condorpool - 14
1484960194 clean_up_local_level_4_0 JOB_TERMINATED 11246.0 local - 12
1484960194 clean_up_local_level_4_0 JOB_SUCCESS 0 local - 12
1484960194 clean_up_local_level_4_0 POST_SCRIPT_STARTED 11246.0 local - 12
1484960194 stage_out_local_local_1_0 EXECUTE 11247.0 local - 13
1484960199 clean_up_local_level_4_0 POST_SCRIPT_TERMINATED 11246.0 local - 12
1484960199 clean_up_local_level_4_0 POST_SCRIPT_SUCCESS 0 local - 12
1484960199 stage_out_local_local_1_0 JOB_TERMINATED 11247.0 local - 13
1484960199 stage_out_local_local_1_0 JOB_SUCCESS 0 local - 13
1484960199 stage_out_local_local_1_0 POST_SCRIPT_STARTED 11247.0 local - 13
1484960204 stage_out_local_local_1_0 POST_SCRIPT_TERMINATED 11247.0 local - 13
1484960204 stage_out_local_local_1_0 POST_SCRIPT_SUCCESS 0 local - 13
1484960215 sessioncompute_0_ID0000003 EXECUTE 11248.0 condorpool - 14
1484961656 sessioncompute_0_ID0000003 JOB_TERMINATED 11248.0 condorpool - 14
1484961656 sessioncompute_0_ID0000003 JOB_SUCCESS 0 condorpool - 14
1484961656 sessioncompute_0_ID0000003 POST_SCRIPT_STARTED 11248.0 condorpool - 14
1484961661 sessioncompute_0_ID0000003 POST_SCRIPT_TERMINATED 11248.0 condorpool - 14
1484961661 sessioncompute_0_ID0000003 POST_SCRIPT_SUCCESS 0 condorpool - 14
1484961667 longestsession_0_ID0000004 SUBMIT 11249.0 condorpool - 15
1484961667 clean_up_local_level_5_0 SUBMIT 11250.0 local - 16
1484961667 clean_up_local_level_5_1 SUBMIT 11251.0 local - 17
1484961672 longestsession_0_ID0000004 EXECUTE 11249.0 condorpool - 15
1484961677 clean_up_local_level_5_1 EXECUTE 11251.0 local - 17
1484961677 clean_up_local_level_5_0 EXECUTE 11250.0 local - 16
1484961677 clean_up_local_level_5_1 JOB_TERMINATED 11251.0 local - 17
1484961677 clean_up_local_level_5_1 JOB_SUCCESS 0 local - 17
1484961677 clean_up_local_level_5_1 POST_SCRIPT_STARTED 11251.0 local - 17
1484961677 clean_up_local_level_5_0 JOB_TERMINATED 11250.0 local - 16
1484961677 clean_up_local_level_5_0 JOB_SUCCESS 0 local - 16
1484961677 clean_up_local_level_5_0 POST_SCRIPT_STARTED 11250.0 local - 16
1484961682 clean_up_local_level_5_1 POST_SCRIPT_TERMINATED 11251.0 local - 17
1484961682 clean_up_local_level_5_1 POST_SCRIPT_SUCCESS 0 local - 17
1484961682 clean_up_local_level_5_0 POST_SCRIPT_TERMINATED 11250.0 local - 16
1484961682 clean_up_local_level_5_0 POST_SCRIPT_SUCCESS 0 local - 16
1484961692 longestsession_0_ID0000004 JOB_TERMINATED 11249.0 condorpool - 15
1484961692 longestsession_0_ID0000004 JOB_SUCCESS 0 condorpool - 15
1484961692 longestsession_0_ID0000004 POST_SCRIPT_STARTED 11249.0 condorpool - 15
1484961697 longestsession_0_ID0000004 POST_SCRIPT_TERMINATED 11249.0 condorpool - 15
1484961697 longestsession_0_ID0000004 POST_SCRIPT_SUCCESS 0 condorpool - 15
1484961702 terminate_0_ID0000005 SUBMIT 11252.0 condorpool - 18
1484961702 clean_up_local_level_6_0 SUBMIT 11253.0 local - 19
1484961707 terminate_0_ID0000005 EXECUTE 11252.0 condorpool - 18
1484961707 terminate_0_ID0000005 JOB_TERMINATED 11252.0 condorpool - 18
1484961707 terminate_0_ID0000005 JOB_SUCCESS 0 condorpool - 18
1484961707 terminate_0_ID0000005 POST_SCRIPT_STARTED 11252.0 condorpool - 18
1484961712 terminate_0_ID0000005 POST_SCRIPT_TERMINATED 11252.0 condorpool - 18
1484961712 terminate_0_ID0000005 POST_SCRIPT_SUCCESS 0 condorpool - 18
1484961712 clean_up_local_level_6_0 EXECUTE 11253.0 local - 19
1484961717 clean_up_local_level_6_0 JOB_TERMINATED 11253.0 local - 19
1484961717 clean_up_local_level_6_0 JOB_SUCCESS 0 local - 19
1484961717 clean_up_local_level_6_0 POST_SCRIPT_STARTED 11253.0 local - 19
1484961717 clean_up_local_level_7_0 SUBMIT 11254.0 local - 20
1484961722 clean_up_local_level_7_0 EXECUTE 11254.0 local - 20
1484961722 clean_up_local_level_6_0 POST_SCRIPT_TERMINATED 11253.0 local - 19
1484961722 clean_up_local_level_6_0 POST_SCRIPT_SUCCESS 0 local - 19
1484961722 clean_up_local_level_7_0 JOB_TERMINATED 11254.0 local - 20
1484961722 clean_up_local_level_7_0 JOB_SUCCESS 0 local - 20
1484961722 clean_up_local_level_7_0 POST_SCRIPT_STARTED 11254.0 local - 20
1484961727 clean_up_local_level_7_0 POST_SCRIPT_TERMINATED 11254.0 local - 20
1484961727 clean_up_local_level_7_0 POST_SCRIPT_SUCCESS 0 local - 20
1484961732 cleanup_example_workflow_0_local SUBMIT 11255.0 local - 21
1484961737 cleanup_example_workflow_0_local EXECUTE 11255.0 local - 21
1484961737 cleanup_example_workflow_0_local JOB_TERMINATED 11255.0 local - 21
1484961737 cleanup_example_workflow_0_local JOB_SUCCESS 0 local - 21
1484961737 INTERNAL *** DAGMAN_FINISHED 0 ***
1484961738 INTERNAL *** MONITORD_FINISHED 0 ***
