1478660245 INTERNAL *** MONITORD_STARTED ***
1478660243 INTERNAL *** DAGMAN_STARTED 4162.0 ***
1478660247 create_dir_example_workflow_0_local SUBMIT 4163.0 local - 1
1478660252 create_dir_example_workflow_0_local EXECUTE 4163.0 local - 1
1478660252 create_dir_example_workflow_0_local JOB_TERMINATED 4163.0 local - 1
1478660252 create_dir_example_workflow_0_local JOB_SUCCESS 0 local - 1
1478660252 create_dir_example_workflow_0_local POST_SCRIPT_STARTED 4163.0 local - 1
1478660257 create_dir_example_workflow_0_local POST_SCRIPT_TERMINATED 4163.0 local - 1
1478660257 create_dir_example_workflow_0_local POST_SCRIPT_SUCCESS 0 local - 1
1478660263 stage_in_local_local_0_0 SUBMIT 4164.0 local - 2
1478660263 stage_in_local_local_0_0 EXECUTE 4164.0 local - 2
1478660263 stage_in_remote_local_2_1 SUBMIT 4165.0 local - 3
1478660263 stage_in_local_local_6_0 SUBMIT 4166.0 local - 4
1478660263 stage_in_remote_local_5_1 SUBMIT 4167.0 local - 5
1478660263 stage_in_remote_local_5_0 SUBMIT 4168.0 local - 6
1478660268 stage_in_local_local_0_0 JOB_TERMINATED 4164.0 local - 2
1478660268 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 2
1478660268 stage_in_local_local_0_0 POST_SCRIPT_STARTED 4164.0 local - 2
1478660268 stage_in_remote_local_2_1 EXECUTE 4165.0 local - 3
1478660268 stage_in_remote_local_5_1 EXECUTE 4167.0 local - 5
1478660268 stage_in_local_local_6_0 EXECUTE 4166.0 local - 4
1478660268 stage_in_remote_local_5_0 EXECUTE 4168.0 local - 6
1478660268 stage_in_remote_local_2_1 JOB_TERMINATED 4165.0 local - 3
1478660268 stage_in_remote_local_2_1 JOB_SUCCESS 0 local - 3
1478660268 stage_in_remote_local_2_1 POST_SCRIPT_STARTED 4165.0 local - 3
1478660268 stage_in_local_local_6_0 JOB_TERMINATED 4166.0 local - 4
1478660268 stage_in_local_local_6_0 JOB_SUCCESS 0 local - 4
1478660268 stage_in_local_local_6_0 POST_SCRIPT_STARTED 4166.0 local - 4
1478660268 stage_in_local_local_2_0 SUBMIT 4169.0 local - 7
1478660268 stage_in_local_local_2_1 SUBMIT 4170.0 local - 8
1478660268 stage_in_remote_local_1_0 SUBMIT 4171.0 local - 9
1478660268 stage_in_local_local_3_1 SUBMIT 4172.0 local - 10
1478660268 stage_in_local_local_5_0 SUBMIT 4173.0 local - 11
1478660273 stage_in_local_local_6_0 POST_SCRIPT_TERMINATED 4166.0 local - 4
1478660273 stage_in_local_local_6_0 POST_SCRIPT_SUCCESS 0 local - 4
1478660273 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 4164.0 local - 2
1478660273 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 2
1478660273 stage_in_remote_local_2_1 POST_SCRIPT_TERMINATED 4165.0 local - 3
1478660273 stage_in_remote_local_2_1 POST_SCRIPT_SUCCESS 0 local - 3
1478660273 stage_in_remote_local_5_0 JOB_TERMINATED 4168.0 local - 6
