1478652546 INTERNAL *** MONITORD_STARTED ***
1478652544 INTERNAL *** DAGMAN_STARTED 3910.0 ***
1478652548 create_dir_example_workflow_0_local SUBMIT 3911.0 local - 1
1478652553 create_dir_example_workflow_0_local EXECUTE 3911.0 local - 1
1478652553 create_dir_example_workflow_0_local JOB_TERMINATED 3911.0 local - 1
1478652553 create_dir_example_workflow_0_local JOB_SUCCESS 0 local - 1
1478652553 create_dir_example_workflow_0_local POST_SCRIPT_STARTED 3911.0 local - 1
1478652558 create_dir_example_workflow_0_local POST_SCRIPT_TERMINATED 3911.0 local - 1
1478652558 create_dir_example_workflow_0_local POST_SCRIPT_SUCCESS 0 local - 1
1478652563 stage_in_local_local_0_0 SUBMIT 3912.0 local - 2
1478652563 stage_in_remote_local_2_1 SUBMIT 3913.0 local - 3
1478652563 stage_in_local_local_0_0 EXECUTE 3912.0 local - 2
1478652563 stage_in_local_local_6_0 SUBMIT 3914.0 local - 4
1478652563 stage_in_remote_local_5_1 SUBMIT 3915.0 local - 5
1478652563 stage_in_remote_local_5_0 SUBMIT 3916.0 local - 6
1478652569 stage_in_local_local_0_0 JOB_TERMINATED 3912.0 local - 2
1478652569 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 2
1478652569 stage_in_local_local_0_0 POST_SCRIPT_STARTED 3912.0 local - 2
1478652569 stage_in_remote_local_2_1 EXECUTE 3913.0 local - 3
1478652569 stage_in_local_local_6_0 EXECUTE 3914.0 local - 4
1478652569 stage_in_remote_local_5_1 EXECUTE 3915.0 local - 5
1478652569 stage_in_remote_local_5_0 EXECUTE 3916.0 local - 6
1478652569 stage_in_local_local_6_0 JOB_TERMINATED 3914.0 local - 4
1478652569 stage_in_local_local_6_0 JOB_SUCCESS 0 local - 4
1478652569 stage_in_local_local_6_0 POST_SCRIPT_STARTED 3914.0 local - 4
1478652569 stage_in_remote_local_2_1 JOB_TERMINATED 3913.0 local - 3
1478652569 stage_in_remote_local_2_1 JOB_SUCCESS 0 local - 3
1478652569 stage_in_remote_local_2_1 POST_SCRIPT_STARTED 3913.0 local - 3
1478652569 stage_in_local_local_2_0 SUBMIT 3917.0 local - 7
1478652569 stage_in_local_local_2_0 EXECUTE 3917.0 local - 7
1478652569 stage_in_local_local_2_1 SUBMIT 3918.0 local - 8
1478652569 stage_in_local_local_2_1 EXECUTE 3918.0 local - 8
1478652569 stage_in_remote_local_1_0 SUBMIT 3919.0 local - 9
1478652569 stage_in_local_local_3_1 SUBMIT 3920.0 local - 10
1478652569 stage_in_local_local_5_0 SUBMIT 3921.0 local - 11
1478652575 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 3912.0 local - 2
1478652575 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 2
1478652575 stage_in_local_local_6_0 POST_SCRIPT_TERMINATED 3914.0 local - 4
1478652575 stage_in_local_local_6_0 POST_SCRIPT_SUCCESS 0 local - 4
1478652575 stage_in_remote_local_2_1 POST_SCRIPT_TERMINATED 3913.0 local - 3
1478652575 stage_in_remote_local_2_1 POST_SCRIPT_SUCCESS 0 local - 3
1478652575 stage_in_remote_local_5_1 JOB_TERMINATED 3915.0 local - 5
1478652575 stage_in_remote_local_5_1 JOB_SUCCESS 0 local - 5
1478652575 stage_in_remote_local_5_1 POST_SCRIPT_STARTED 3915.0 local - 5
1478652575 stage_in_remote_local_5_0 JOB_TERMINATED 3916.0 local - 6
1478652575 stage_in_remote_local_5_0 JOB_SUCCESS 0 local - 6
1478652575 stage_in_remote_local_5_0 POST_SCRIPT_STARTED 3916.0 local - 6
1478652575 stage_in_local_local_3_1 EXECUTE 3920.0 local - 10
1478652575 stage_in_remote_local_1_0 EXECUTE 3919.0 local - 9
1478652575 stage_in_local_local_5_0 EXECUTE 3921.0 local - 11
1478652575 stage_in_local_local_2_1 JOB_TERMINATED 3918.0 local - 8
1478652575 stage_in_local_local_2_1 JOB_SUCCESS 0 local - 8
1478652575 stage_in_local_local_2_1 POST_SCRIPT_STARTED 3918.0 local - 8
1478652575 stage_in_remote_local_1_0 JOB_TERMINATED 3919.0 local - 9
1478652575 stage_in_remote_local_1_0 JOB_SUCCESS 0 local - 9
1478652575 stage_in_remote_local_1_0 POST_SCRIPT_STARTED 3919.0 local - 9
1478652575 stage_in_local_local_2_0 JOB_TERMINATED 3917.0 local - 7
1478652575 stage_in_local_local_2_0 JOB_SUCCESS 0 local - 7
1478652575 stage_in_local_local_2_0 POST_SCRIPT_STARTED 3917.0 local - 7
1478652575 stage_in_local_local_3_0 SUBMIT 3922.0 local - 12
1478652575 stage_in_local_local_5_1 SUBMIT 3923.0 local - 13
1478652575 stage_in_local_local_4_0 SUBMIT 3924.0 local - 14
1478652575 stage_in_local_local_7_0 SUBMIT 3925.0 local - 15
1478652575 stage_in_local_local_4_1 SUBMIT 3926.0 local - 16
1478652575 stage_in_local_local_5_0 JOB_TERMINATED 3921.0 local - 11
1478652575 stage_in_local_local_5_0 JOB_SUCCESS 0 local - 11
1478652575 stage_in_local_local_5_0 POST_SCRIPT_STARTED 3921.0 local - 11
1478652576 stage_in_local_local_3_1 JOB_TERMINATED 3920.0 local - 10
1478652576 stage_in_local_local_3_1 JOB_SUCCESS 0 local - 10
1478652576 stage_in_local_local_3_1 POST_SCRIPT_STARTED 3920.0 local - 10
1478652576 stage_in_local_local_3_0 EXECUTE 3922.0 local - 12
1478652576 stage_in_local_local_4_0 EXECUTE 3924.0 local - 14
1478652576 stage_in_local_local_5_1 EXECUTE 3923.0 local - 13
1478652576 stage_in_local_local_4_1 EXECUTE 3926.0 local - 16
1478652576 stage_in_local_local_7_0 EXECUTE 3925.0 local - 15
1478652581 stage_in_remote_local_5_1 POST_SCRIPT_TERMINATED 3915.0 local - 5
1478652581 stage_in_remote_local_5_1 POST_SCRIPT_SUCCESS 0 local - 5
1478652581 stage_in_local_local_2_0 POST_SCRIPT_TERMINATED 3917.0 local - 7
1478652581 stage_in_local_local_2_0 POST_SCRIPT_SUCCESS 0 local - 7
1478652581 stage_in_local_local_2_1 POST_SCRIPT_TERMINATED 3918.0 local - 8
1478652581 stage_in_local_local_2_1 POST_SCRIPT_SUCCESS 0 local - 8
1478652581 stage_in_local_local_3_1 POST_SCRIPT_TERMINATED 3920.0 local - 10
1478652581 stage_in_local_local_3_1 POST_SCRIPT_SUCCESS 0 local - 10
1478652581 stage_in_remote_local_5_0 POST_SCRIPT_TERMINATED 3916.0 local - 6
1478652581 stage_in_remote_local_5_0 POST_SCRIPT_SUCCESS 0 local - 6
1478652581 stage_in_remote_local_1_0 POST_SCRIPT_TERMINATED 3919.0 local - 9
1478652581 stage_in_remote_local_1_0 POST_SCRIPT_SUCCESS 0 local - 9
