W-01 0.1134 0.103327969416 0.123472030584 1
W-02 0.11 0.106714865849 0.113285134151 1
W-03 0.1172 0.0977767869589 0.136623213041 1
W-04 0.6466 0.64067113567 0.65252886433 2
W-05 0.6362 0.631688810667 0.640711189333 2
W-06 0.6388 0.629007371449 0.648592628551 2
W-07_0 0.661 0.641664297272 0.680335702728 3
W-07_1 0.659 0.649342120636 0.668657879364 4
W-07_2 0.6646 0.643719360685 0.685480639315 5
W-08_0 0.653 0.645447252757 0.660552747243 3
W-08_1 0.658 0.640997815484 0.675002184516 4
W-08_2 0.6636 0.647348899709 0.679851100291 5
W-09_0 0.6756 0.652146022085 0.699053977915 6
W-09_1 0.6848 0.669182650531 0.700417349469 7
W-09_2 0.66 0.635573593992 0.684426406008 8
W-10_0 0.6792 0.645441350221 0.712958649779 6
W-10_1 0.6752 0.659957341659 0.690442658341 7
W-10_2 0.6644 0.633813704848 0.694986295152 8
W-11_0 0.682 0.656147732566 0.707852267434 6
W-11_1 0.6634 0.653026345002 0.673773654998 7
W-11_2 0.6752 0.649521259757 0.700878740243 8
