1463431310 INTERNAL *** MONITORD_STARTED ***
1463431309 INTERNAL *** DAGMAN_STARTED 3067.0 ***
1463431313 create_dir_example_workflow_0_local SUBMIT 3068.0 local - 1
1463431313 stage_worker_local_example_workflow_0_local SUBMIT 3069.0 local - 2
1463431318 stage_worker_local_example_workflow_0_local EXECUTE 3069.0 local - 2
1463431318 create_dir_example_workflow_0_local EXECUTE 3068.0 local - 1
1463431318 stage_worker_local_example_workflow_0_local JOB_TERMINATED 3069.0 local - 2
1463431318 stage_worker_local_example_workflow_0_local JOB_SUCCESS 0 local - 2
1463431318 create_dir_example_workflow_0_local JOB_TERMINATED 3068.0 local - 1
1463431318 create_dir_example_workflow_0_local JOB_SUCCESS 0 local - 1
1463431318 create_dir_example_workflow_0_local POST_SCRIPT_STARTED 3068.0 local - 1
1463431323 create_dir_example_workflow_0_local POST_SCRIPT_TERMINATED 3068.0 local - 1
1463431323 create_dir_example_workflow_0_local POST_SCRIPT_SUCCESS 0 local - 1
1463431329 stage_in_local_local_0_0 SUBMIT 3070.0 local - 3
1463431329 stage_in_local_local_0_0 EXECUTE 3070.0 local - 3
1463431329 stage_in_remote_local_2_1 SUBMIT 3071.0 local - 4
1463431329 stage_in_local_local_1_1 SUBMIT 3072.0 local - 5
1463431329 stage_in_local_local_4_0 SUBMIT 3073.0 local - 6
1463431329 stage_in_local_local_1_0 SUBMIT 3074.0 local - 7
1463431334 stage_in_local_local_0_0 JOB_TERMINATED 3070.0 local - 3
1463431334 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 3
1463431334 stage_in_local_local_0_0 POST_SCRIPT_STARTED 3070.0 local - 3
1463431334 stage_in_local_local_1_1 EXECUTE 3072.0 local - 5
1463431334 stage_in_remote_local_2_1 EXECUTE 3071.0 local - 4
1463431334 stage_in_local_local_1_0 EXECUTE 3074.0 local - 7
1463431334 stage_in_local_local_4_0 EXECUTE 3073.0 local - 6
1463431334 stage_in_local_local_1_1 JOB_TERMINATED 3072.0 local - 5
1463431334 stage_in_local_local_1_1 JOB_SUCCESS 0 local - 5
1463431334 stage_in_local_local_1_1 POST_SCRIPT_STARTED 3072.0 local - 5
1463431334 stage_in_local_local_4_0 JOB_TERMINATED 3073.0 local - 6
1463431334 stage_in_local_local_4_0 JOB_SUCCESS 0 local - 6
1463431334 stage_in_local_local_4_0 POST_SCRIPT_STARTED 3073.0 local - 6
1463431334 stage_in_local_local_2_0 SUBMIT 3075.0 local - 8
1463431334 stage_in_local_local_2_1 SUBMIT 3076.0 local - 9
1463431334 stage_in_remote_local_1_1 SUBMIT 3077.0 local - 10
1463431334 stage_in_remote_local_4_0 SUBMIT 3078.0 local - 11
1463431334 stage_in_local_local_3_1 SUBMIT 3079.0 local - 12
1463431339 stage_in_local_local_1_1 POST_SCRIPT_TERMINATED 3072.0 local - 5
1463431339 stage_in_local_local_1_1 POST_SCRIPT_SUCCESS 0 local - 5
1463431339 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 3070.0 local - 3
1463431339 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 3
1463431339 stage_in_local_local_4_0 POST_SCRIPT_TERMINATED 3073.0 local - 6
1463431339 stage_in_local_local_4_0 POST_SCRIPT_SUCCESS 0 local - 6
1463431339 stage_in_local_local_1_0 JOB_TERMINATED 3074.0 local - 7
1463431339 stage_in_local_local_1_0 JOB_SUCCESS 0 local - 7
1463431339 stage_in_local_local_1_0 POST_SCRIPT_STARTED 3074.0 local - 7
1463431339 stage_in_remote_local_2_1 JOB_TERMINATED 3071.0 local - 4
1463431339 stage_in_remote_local_2_1 JOB_SUCCESS 0 local - 4
1463431339 stage_in_remote_local_2_1 POST_SCRIPT_STARTED 3071.0 local - 4
1463431339 stage_in_local_local_2_0 EXECUTE 3075.0 local - 8
1463431339 stage_in_remote_local_4_0 EXECUTE 3078.0 local - 11
1463431339 stage_in_remote_local_1_1 EXECUTE 3077.0 local - 10
1463431339 stage_in_local_local_2_1 EXECUTE 3076.0 local - 9
1463431339 stage_in_local_local_3_1 EXECUTE 3079.0 local - 12
1463431339 stage_in_remote_local_4_0 JOB_TERMINATED 3078.0 local - 11
1463431339 stage_in_remote_local_4_0 JOB_SUCCESS 0 local - 11
1463431339 stage_in_remote_local_4_0 POST_SCRIPT_STARTED 3078.0 local - 11
1463431339 stage_in_remote_local_1_1 JOB_TERMINATED 3077.0 local - 10
1463431339 stage_in_remote_local_1_1 JOB_SUCCESS 0 local - 10
1463431339 stage_in_remote_local_1_1 POST_SCRIPT_STARTED 3077.0 local - 10
1463431339 stage_in_local_local_3_1 JOB_TERMINATED 3079.0 local - 12
1463431339 stage_in_local_local_3_1 JOB_SUCCESS 0 local - 12
1463431339 stage_in_local_local_3_1 POST_SCRIPT_STARTED 3079.0 local - 12
1463431339 stage_in_local_local_2_1 JOB_TERMINATED 3076.0 local - 9
1463431339 stage_in_local_local_2_1 JOB_SUCCESS 0 local - 9
1463431339 stage_in_local_local_2_1 POST_SCRIPT_STARTED 3076.0 local - 9
1463431339 stage_in_remote_local_1_0 SUBMIT 3080.0 local - 13
1463431339 stage_in_local_local_3_0 SUBMIT 3081.0 local - 14
1463431339 stage_in_remote_local_2_0 SUBMIT 3082.0 local - 15
1463431339 stage_in_remote_local_3_1 SUBMIT 3083.0 local - 16
1463431339 stage_in_remote_local_3_0 SUBMIT 3084.0 local - 17
1463431345 stage_in_local_local_1_0 POST_SCRIPT_TERMINATED 3074.0 local - 7
1463431345 stage_in_local_local_1_0 POST_SCRIPT_SUCCESS 0 local - 7
1463431345 stage_in_remote_local_2_1 POST_SCRIPT_TERMINATED 3071.0 local - 4
1463431345 stage_in_remote_local_2_1 POST_SCRIPT_SUCCESS 0 local - 4
1463431345 stage_in_remote_local_4_0 POST_SCRIPT_TERMINATED 3078.0 local - 11
1463431345 stage_in_remote_local_4_0 POST_SCRIPT_SUCCESS 0 local - 11
1463431345 stage_in_local_local_3_1 POST_SCRIPT_TERMINATED 3079.0 local - 12
1463431345 stage_in_local_local_3_1 POST_SCRIPT_SUCCESS 0 local - 12
1463431345 stage_in_remote_local_1_1 POST_SCRIPT_TERMINATED 3077.0 local - 10
1463431345 stage_in_remote_local_1_1 POST_SCRIPT_SUCCESS 0 local - 10
1463431345 stage_in_local_local_2_1 POST_SCRIPT_TERMINATED 3076.0 local - 9
1463431345 stage_in_local_local_2_1 POST_SCRIPT_SUCCESS 0 local - 9
1463431345 stage_in_local_local_2_0 JOB_TERMINATED 3075.0 local - 8
1463431345 stage_in_local_local_2_0 JOB_SUCCESS 0 local - 8
1463431345 stage_in_local_local_2_0 POST_SCRIPT_STARTED 3075.0 local - 8
1463431345 stage_in_local_local_3_0 EXECUTE 3081.0 local - 14
1463431345 stage_in_remote_local_3_0 EXECUTE 3084.0 local - 17
1463431345 stage_in_remote_local_1_0 EXECUTE 3080.0 local - 13
1463431345 stage_in_remote_local_3_1 EXECUTE 3083.0 local - 16
1463431345 stage_in_remote_local_2_0 EXECUTE 3082.0 local - 15
1463431345 stage_in_remote_local_3_1 JOB_TERMINATED 3083.0 local - 16
1463431345 stage_in_remote_local_3_1 JOB_SUCCESS 0 local - 16
1463431345 stage_in_remote_local_3_1 POST_SCRIPT_STARTED 3083.0 local - 16
1463431345 stage_in_remote_local_3_0 JOB_TERMINATED 3084.0 local - 17
1463431345 stage_in_remote_local_3_0 JOB_SUCCESS 0 local - 17
1463431345 stage_in_remote_local_3_0 POST_SCRIPT_STARTED 3084.0 local - 17
1463431345 stage_in_local_local_3_0 JOB_TERMINATED 3081.0 local - 14
1463431345 stage_in_local_local_3_0 JOB_SUCCESS 0 local - 14
1463431345 stage_in_local_local_3_0 POST_SCRIPT_STARTED 3081.0 local - 14
1463431345 stage_in_remote_local_1_0 JOB_TERMINATED 3080.0 local - 13
1463431345 stage_in_remote_local_1_0 JOB_SUCCESS 0 local - 13
1463431345 stage_in_remote_local_1_0 POST_SCRIPT_STARTED 3080.0 local - 13
1463431345 stage_in_remote_local_2_0 JOB_TERMINATED 3082.0 local - 15
1463431345 stage_in_remote_local_2_0 JOB_SUCCESS 0 local - 15
1463431345 stage_in_remote_local_2_0 POST_SCRIPT_STARTED 3082.0 local - 15
1463431345 init_0_ID0000001 SUBMIT 3085.0 condorpool - 18
1463431350 stage_in_local_local_2_0 POST_SCRIPT_TERMINATED 3075.0 local - 8
1463431350 stage_in_local_local_2_0 POST_SCRIPT_SUCCESS 0 local - 8
1463431350 stage_in_remote_local_3_1 POST_SCRIPT_TERMINATED 3083.0 local - 16
1463431350 stage_in_remote_local_3_1 POST_SCRIPT_SUCCESS 0 local - 16
1463431350 stage_in_remote_local_3_0 POST_SCRIPT_TERMINATED 3084.0 local - 17
1463431350 stage_in_remote_local_3_0 POST_SCRIPT_SUCCESS 0 local - 17
1463431350 stage_in_local_local_3_0 POST_SCRIPT_TERMINATED 3081.0 local - 14
1463431350 stage_in_local_local_3_0 POST_SCRIPT_SUCCESS 0 local - 14
1463431350 stage_in_remote_local_2_0 POST_SCRIPT_TERMINATED 3082.0 local - 15
1463431350 stage_in_remote_local_2_0 POST_SCRIPT_SUCCESS 0 local - 15
1463431350 stage_in_remote_local_1_0 POST_SCRIPT_TERMINATED 3080.0 local - 13
1463431350 stage_in_remote_local_1_0 POST_SCRIPT_SUCCESS 0 local - 13
1463431370 init_0_ID0000001 EXECUTE 3085.0 condorpool - 18
1463431370 init_0_ID0000001 JOB_TERMINATED 3085.0 condorpool - 18
1463431370 init_0_ID0000001 JOB_SUCCESS 0 condorpool - 18
1463431370 init_0_ID0000001 POST_SCRIPT_STARTED 3085.0 condorpool - 18
1463431375 init_0_ID0000001 POST_SCRIPT_TERMINATED 3085.0 condorpool - 18
1463431375 init_0_ID0000001 POST_SCRIPT_SUCCESS 0 condorpool - 18
1463431380 mediancpu_0_ID0000002 SUBMIT 3086.0 condorpool - 19
1463431380 clean_up_local_level_3_0 SUBMIT 3087.0 local - 20
1463431380 averagecpu_0_ID0000004 SUBMIT 3088.0 condorpool - 21
1463431380 maxmincpu_0_ID0000003 SUBMIT 3089.0 condorpool - 22
1463431385 mediancpu_0_ID0000002 EXECUTE 3086.0 condorpool - 19
1463431385 clean_up_local_level_3_0 EXECUTE 3087.0 local - 20
1463431390 clean_up_local_level_3_0 JOB_TERMINATED 3087.0 local - 20
1463431390 clean_up_local_level_3_0 JOB_SUCCESS 0 local - 20
1463431390 clean_up_local_level_3_0 POST_SCRIPT_STARTED 3087.0 local - 20
1463431395 clean_up_local_level_3_0 POST_SCRIPT_TERMINATED 3087.0 local - 20
1463431395 clean_up_local_level_3_0 POST_SCRIPT_SUCCESS 0 local - 20
1463431410 maxmincpu_0_ID0000003 EXECUTE 3089.0 condorpool - 22
1463431410 averagecpu_0_ID0000004 EXECUTE 3088.0 condorpool - 21
1463431535 maxmincpu_0_ID0000003 JOB_TERMINATED 3089.0 condorpool - 22
1463431535 maxmincpu_0_ID0000003 JOB_SUCCESS 0 condorpool - 22
1463431535 maxmincpu_0_ID0000003 POST_SCRIPT_STARTED 3089.0 condorpool - 22
1463431540 maxmincpu_0_ID0000003 POST_SCRIPT_TERMINATED 3089.0 condorpool - 22
1463431540 maxmincpu_0_ID0000003 POST_SCRIPT_SUCCESS 0 condorpool - 22
1463431545 clean_up_local_level_4_1 SUBMIT 3090.0 local - 23
1463431550 clean_up_local_level_4_1 EXECUTE 3090.0 local - 23
1463431550 clean_up_local_level_4_1 JOB_TERMINATED 3090.0 local - 23
1463431550 clean_up_local_level_4_1 JOB_SUCCESS 0 local - 23
1463431550 clean_up_local_level_4_1 POST_SCRIPT_STARTED 3090.0 local - 23
1463431555 clean_up_local_level_4_1 POST_SCRIPT_TERMINATED 3090.0 local - 23
1463431555 clean_up_local_level_4_1 POST_SCRIPT_SUCCESS 0 local - 23
1463431665 mediancpu_0_ID0000002 JOB_TERMINATED 3086.0 condorpool - 19
1463431665 mediancpu_0_ID0000002 JOB_SUCCESS 0 condorpool - 19
1463431665 mediancpu_0_ID0000002 POST_SCRIPT_STARTED 3086.0 condorpool - 19
1463431670 mediancpu_0_ID0000002 POST_SCRIPT_TERMINATED 3086.0 condorpool - 19
