
# Transformation - name of the transformation.
# Count          - the number of times the invocations corresponding to
#                  the transformation was executed.
# Succeeded      - the count of the succeeded invocations corresponding
#                  to the transformation.
# Failed         - the count of the failed invocations corresponding to
#                  the transformation.
# Min(sec)       - the minimum invocation runtime value corresponding
#                  to the transformation.
# Max(sec)       - the maximum invocation runtime value corresponding
#                  to the transformation.
# Mean(sec)      - the mean of the invocation runtime corresponding
#                  to the transformation.
# Total(sec)     - the cumulative of invocation runtime corresponding
#                  to the transformation.

# 9e2a77a9-c98d-4f27-82dc-c5278b664b1e (example_workflow)
Transformation                   Count     Succeeded Failed  Min       Max       Mean          Total     
dagman::post                     29        29        0       5.0       6.0       5.103         148.0     
pegasus::cleanup                 8         8         0       0.0       8.223     4.173         33.382    
pegasus::dirmanager              1         1         0       0.0       0.0       0.0           0.0       
pegasus::transfer                12        12        0       2.254     4.64      3.14          37.679    
wikiflow::computeusergroup_0:1.0 1         1         0       3323.583  3323.583  3323.583      3323.583  
wikiflow::init_0:1.0             1         1         0       338.287   338.287   338.287       338.287   
wikiflow::longestsession_0:1.0   1         1         0       4.821     4.821     4.821         4.821     
wikiflow::longestsession_1:1.0   1         1         0       7.906     7.906     7.906         7.906     
wikiflow::longestsession_2:1.0   1         1         0       11.948    11.948    11.948        11.948    
wikiflow::sessioncompute_0:1.0   1         1         0       379.768   379.768   379.768       379.768   
wikiflow::sessioncompute_1:1.0   1         1         0       401.856   401.856   401.856       401.856   
wikiflow::sessioncompute_2:1.0   1         1         0       383.329   383.329   383.329       383.329   
wikiflow::terminate_0:1.0        1         1         0       0.623     0.623     0.623         0.623     


# All (All)
Transformation                   Count     Succeeded Failed  Min       Max       Mean          Total     
dagman::post                     29        29        0       5.0       6.0       5.103         148.0     
pegasus::cleanup                 8         8         0       0.0       8.223     4.173         33.382    
pegasus::dirmanager              1         1         0       0.0       0.0       0.0           0.0       
pegasus::transfer                12        12        0       2.254     4.64      3.14          37.679    
wikiflow::computeusergroup_0:1.0 1         1         0       3323.583  3323.583  3323.583      3323.583  
wikiflow::init_0:1.0             1         1         0       338.287   338.287   338.287       338.287   
wikiflow::longestsession_0:1.0   1         1         0       4.821     4.821     4.821         4.821     
wikiflow::longestsession_1:1.0   1         1         0       7.906     7.906     7.906         7.906     
wikiflow::longestsession_2:1.0   1         1         0       11.948    11.948    11.948        11.948    
wikiflow::sessioncompute_0:1.0   1         1         0       379.768   379.768   379.768       379.768   
wikiflow::sessioncompute_1:1.0   1         1         0       401.856   401.856   401.856       401.856   
wikiflow::sessioncompute_2:1.0   1         1         0       383.329   383.329   383.329       383.329   
wikiflow::terminate_0:1.0        1         1         0       0.623     0.623     0.623         0.623     
