
# Transformation - name of the transformation.
# Count          - the number of times the invocations corresponding to
#                  the transformation was executed.
# Succeeded      - the count of the succeeded invocations corresponding
#                  to the transformation.
# Failed         - the count of the failed invocations corresponding to
#                  the transformation.
# Min(sec)       - the minimum invocation runtime value corresponding
#                  to the transformation.
# Max(sec)       - the maximum invocation runtime value corresponding
#                  to the transformation.
# Mean(sec)      - the mean of the invocation runtime corresponding
#                  to the transformation.
# Total(sec)     - the cumulative of invocation runtime corresponding
#                  to the transformation.

# 0ac05389-8ae7-430a-b8a1-708b416dcc5d (example_workflow)
Transformation                            Count     Succeeded Failed  Min       Max       Mean          Total     
dagman::post                              65        64        1       5.0       7.0       5.246         341.0     
example_workflow::analysisevent_0:1.0     1         1         0       0.709     0.709     0.709         0.709     
example_workflow::averageratioevent_0:1.0 1         1         0       18.775    18.775    18.775        18.775    
example_workflow::averageratioevent_1:1.0 1         1         0       12.032    12.032    12.032        12.032    
example_workflow::averageratioevent_2:1.0 1         1         0       50.068    50.068    50.068        50.068    
example_workflow::averageratioevent_3:1.0 1         1         0       2.359     2.359     2.359         2.359     
example_workflow::calculateratio_0:1.0    1         1         0       272.764   272.764   272.764       272.764   
example_workflow::calculateratio_1:1.0    1         1         0       254.878   254.878   254.878       254.878   
example_workflow::calculateratio_2:1.0    1         1         0       319.766   319.766   319.766       319.766   
example_workflow::calculateratio_3:1.0    1         1         0       360.032   360.032   360.032       360.032   
example_workflow::calculateratio_4:1.0    1         1         0       319.571   319.571   319.571       319.571   
example_workflow::calculateratio_5:1.0    1         1         0       346.049   346.049   346.049       346.049   
example_workflow::calculateratio_6:1.0    1         1         0       246.816   246.816   246.816       246.816   
example_workflow::calculateratio_7:1.0    1         1         0       293.687   293.687   293.687       293.687   
example_workflow::calculateratio_8:1.0    1         1         0       324.268   324.268   324.268       324.268   
example_workflow::generalinfo_0:1.0       1         1         0       250.313   250.313   250.313       250.313   
example_workflow::init_0:1.0              2         1         1       1.139     14.662    7.901         15.801    
example_workflow::mediancpu_0:1.0         1         1         0       565.587   565.587   565.587       565.587   
example_workflow::medianmemory_0:1.0      1         1         0       568.707   568.707   568.707       568.707   
example_workflow::statscpumemory_0:1.0    1         1         0       535.437   535.437   535.437       535.437   
example_workflow::taskevent_0:1.0         1         1         0       285.296   285.296   285.296       285.296   
example_workflow::taskevent_1:1.0         1         1         0       263.227   263.227   263.227       263.227   
example_workflow::taskevent_2:1.0         1         1         0       96.56     96.56     96.56         96.56     
example_workflow::taskevent_3:1.0         1         1         0       82.118    82.118    82.118        82.118    
example_workflow::taskevent_4:1.0         1         1         0       163.363   163.363   163.363       163.363   
example_workflow::taskevent_5:1.0         1         1         0       136.198   136.198   136.198       136.198   
example_workflow::taskevent_6:1.0         1         1         0       10.631    10.631    10.631        10.631    
example_workflow::taskevent_7:1.0         1         1         0       29.195    29.195    29.195        29.195    
example_workflow::taskevent_8:1.0         1         1         0       77.725    77.725    77.725        77.725    
example_workflow::terminate_0:1.0         1         1         0       0.643     0.643     0.643         0.643     
pegasus::cleanup                          13        13        0       0.0       16.242    7.868         102.288   
pegasus::dirmanager                       1         1         0       0.0       0.0       0.0           0.0       
pegasus::transfer                         22        22        0       2.217     4.691     3.722         81.885    


# All (All)
Transformation                            Count     Succeeded Failed  Min       Max       Mean          Total     
dagman::post                              65        64        1       5.0       7.0       5.246         341.0     
example_workflow::analysisevent_0:1.0     1         1         0       0.709     0.709     0.709         0.709     
example_workflow::averageratioevent_0:1.0 1         1         0       18.775    18.775    18.775        18.775    
example_workflow::averageratioevent_1:1.0 1         1         0       12.032    12.032    12.032        12.032    
example_workflow::averageratioevent_2:1.0 1         1         0       50.068    50.068    50.068        50.068    
example_workflow::averageratioevent_3:1.0 1         1         0       2.359     2.359     2.359         2.359     
example_workflow::calculateratio_0:1.0    1         1         0       272.764   272.764   272.764       272.764   
example_workflow::calculateratio_1:1.0    1         1         0       254.878   254.878   254.878       254.878   
example_workflow::calculateratio_2:1.0    1         1         0       319.766   319.766   319.766       319.766   
example_workflow::calculateratio_3:1.0    1         1         0       360.032   360.032   360.032       360.032   
example_workflow::calculateratio_4:1.0    1         1         0       319.571   319.571   319.571       319.571   
example_workflow::calculateratio_5:1.0    1         1         0       346.049   346.049   346.049       346.049   
example_workflow::calculateratio_6:1.0    1         1         0       246.816   246.816   246.816       246.816   
example_workflow::calculateratio_7:1.0    1         1         0       293.687   293.687   293.687       293.687   
example_workflow::calculateratio_8:1.0    1         1         0       324.268   324.268   324.268       324.268   
example_workflow::generalinfo_0:1.0       1         1         0       250.313   250.313   250.313       250.313   
example_workflow::init_0:1.0              2         1         1       1.139     14.662    7.901         15.801    
example_workflow::mediancpu_0:1.0         1         1         0       565.587   565.587   565.587       565.587   
example_workflow::medianmemory_0:1.0      1         1         0       568.707   568.707   568.707       568.707   
example_workflow::statscpumemory_0:1.0    1         1         0       535.437   535.437   535.437       535.437   
example_workflow::taskevent_0:1.0         1         1         0       285.296   285.296   285.296       285.296   
example_workflow::taskevent_1:1.0         1         1         0       263.227   263.227   263.227       263.227   
example_workflow::taskevent_2:1.0         1         1         0       96.56     96.56     96.56         96.56     
example_workflow::taskevent_3:1.0         1         1         0       82.118    82.118    82.118        82.118    
example_workflow::taskevent_4:1.0         1         1         0       163.363   163.363   163.363       163.363   
example_workflow::taskevent_5:1.0         1         1         0       136.198   136.198   136.198       136.198   
example_workflow::taskevent_6:1.0         1         1         0       10.631    10.631    10.631        10.631    
example_workflow::taskevent_7:1.0         1         1         0       29.195    29.195    29.195        29.195    
example_workflow::taskevent_8:1.0         1         1         0       77.725    77.725    77.725        77.725    
example_workflow::terminate_0:1.0         1         1         0       0.643     0.643     0.643         0.643     
pegasus::cleanup                          13        13        0       0.0       16.242    7.868         102.288   
pegasus::dirmanager                       1         1         0       0.0       0.0       0.0           0.0       
pegasus::transfer                         22        22        0       2.217     4.691     3.722         81.885    
