1485010782 INTERNAL *** MONITORD_STARTED ***
1485010780 INTERNAL *** DAGMAN_STARTED 10246.0 ***
1485010784 create_dir_example_workflow_0_local SUBMIT 10247.0 local - 1
1485010789 create_dir_example_workflow_0_local EXECUTE 10247.0 local - 1
1485010789 create_dir_example_workflow_0_local JOB_TERMINATED 10247.0 local - 1
1485010789 create_dir_example_workflow_0_local JOB_SUCCESS 0 local - 1
1485010789 create_dir_example_workflow_0_local POST_SCRIPT_STARTED 10247.0 local - 1
1485010794 create_dir_example_workflow_0_local POST_SCRIPT_TERMINATED 10247.0 local - 1
1485010794 create_dir_example_workflow_0_local POST_SCRIPT_SUCCESS 0 local - 1
1485010799 stage_in_local_local_0_0 SUBMIT 10248.0 local - 2
1485010799 stage_in_local_local_4_0 SUBMIT 10249.0 local - 3
1485010799 stage_in_local_local_0_0 EXECUTE 10248.0 local - 2
1485010799 stage_in_local_local_1_0 SUBMIT 10250.0 local - 4
1485010799 stage_in_local_local_2_0 SUBMIT 10251.0 local - 5
1485010799 stage_in_remote_local_1_1 SUBMIT 10252.0 local - 6
1485010805 stage_in_local_local_0_0 JOB_TERMINATED 10248.0 local - 2
1485010805 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 2
1485010805 stage_in_local_local_0_0 POST_SCRIPT_STARTED 10248.0 local - 2
1485010805 stage_in_local_local_2_0 EXECUTE 10251.0 local - 5
1485010805 stage_in_local_local_4_0 EXECUTE 10249.0 local - 3
1485010805 stage_in_local_local_1_0 EXECUTE 10250.0 local - 4
1485010805 stage_in_remote_local_1_1 EXECUTE 10252.0 local - 6
1485010805 stage_in_local_local_4_0 JOB_TERMINATED 10249.0 local - 3
1485010805 stage_in_local_local_4_0 JOB_SUCCESS 0 local - 3
1485010805 stage_in_local_local_4_0 POST_SCRIPT_STARTED 10249.0 local - 3
1485010805 stage_in_local_local_2_0 JOB_TERMINATED 10251.0 local - 5
1485010805 stage_in_local_local_2_0 JOB_SUCCESS 0 local - 5
1485010805 stage_in_local_local_2_0 POST_SCRIPT_STARTED 10251.0 local - 5
1485010805 stage_in_remote_local_1_1 JOB_TERMINATED 10252.0 local - 6
1485010805 stage_in_remote_local_1_1 JOB_SUCCESS 0 local - 6
1485010805 stage_in_remote_local_1_1 POST_SCRIPT_STARTED 10252.0 local - 6
1485010805 stage_in_local_local_1_0 JOB_TERMINATED 10250.0 local - 4
1485010805 stage_in_local_local_1_0 JOB_SUCCESS 0 local - 4
1485010805 stage_in_local_local_1_0 POST_SCRIPT_STARTED 10250.0 local - 4
1485010805 stage_in_remote_local_1_0 SUBMIT 10253.0 local - 7
1485010805 stage_in_remote_local_1_0 EXECUTE 10253.0 local - 7
1485010805 stage_in_local_local_3_0 SUBMIT 10254.0 local - 8
1485010805 stage_in_local_local_3_0 EXECUTE 10254.0 local - 8
1485010805 stage_in_remote_local_2_0 SUBMIT 10255.0 local - 9
1485010805 stage_in_remote_local_2_0 EXECUTE 10255.0 local - 9
1485010805 stage_in_remote_local_3_0 SUBMIT 10256.0 local - 10
1485010805 stage_in_remote_local_3_0 EXECUTE 10256.0 local - 10
1485010810 stage_in_remote_local_1_1 POST_SCRIPT_TERMINATED 10252.0 local - 6
1485010810 stage_in_remote_local_1_1 POST_SCRIPT_SUCCESS 0 local - 6
1485010810 stage_in_local_local_1_0 POST_SCRIPT_TERMINATED 10250.0 local - 4
1485010810 stage_in_local_local_1_0 POST_SCRIPT_SUCCESS 0 local - 4
1485010810 stage_in_local_local_2_0 POST_SCRIPT_TERMINATED 10251.0 local - 5
1485010810 stage_in_local_local_2_0 POST_SCRIPT_SUCCESS 0 local - 5
1485010810 stage_in_local_local_4_0 POST_SCRIPT_TERMINATED 10249.0 local - 3
1485010810 stage_in_local_local_4_0 POST_SCRIPT_SUCCESS 0 local - 3
1485010810 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 10248.0 local - 2
1485010810 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 2
1485010810 stage_in_remote_local_1_0 JOB_TERMINATED 10253.0 local - 7
1485010810 stage_in_remote_local_1_0 JOB_SUCCESS 0 local - 7
1485010810 stage_in_remote_local_1_0 POST_SCRIPT_STARTED 10253.0 local - 7
1485010810 stage_in_local_local_3_0 JOB_TERMINATED 10254.0 local - 8
1485010810 stage_in_local_local_3_0 JOB_SUCCESS 0 local - 8
1485010810 stage_in_local_local_3_0 POST_SCRIPT_STARTED 10254.0 local - 8
1485010810 stage_in_remote_local_2_0 JOB_TERMINATED 10255.0 local - 9
1485010810 stage_in_remote_local_2_0 JOB_SUCCESS 0 local - 9
1485010810 stage_in_remote_local_2_0 POST_SCRIPT_STARTED 10255.0 local - 9
1485010810 stage_in_remote_local_3_0 JOB_TERMINATED 10256.0 local - 10
1485010810 stage_in_remote_local_3_0 JOB_SUCCESS 0 local - 10
1485010810 stage_in_remote_local_3_0 POST_SCRIPT_STARTED 10256.0 local - 10
1485010815 stage_in_local_local_3_0 POST_SCRIPT_TERMINATED 10254.0 local - 8
1485010815 stage_in_local_local_3_0 POST_SCRIPT_SUCCESS 0 local - 8
1485010815 stage_in_remote_local_3_0 POST_SCRIPT_TERMINATED 10256.0 local - 10
1485010815 stage_in_remote_local_3_0 POST_SCRIPT_SUCCESS 0 local - 10
