1481632070 INTERNAL *** MONITORD_STARTED ***
1481632068 INTERNAL *** DAGMAN_STARTED 2232.0 ***
1481632072 create_dir_example_workflow_0_local SUBMIT 2233.0 local - 1
1481632077 create_dir_example_workflow_0_local EXECUTE 2233.0 local - 1
1481632077 create_dir_example_workflow_0_local JOB_TERMINATED 2233.0 local - 1
1481632077 create_dir_example_workflow_0_local JOB_SUCCESS 0 local - 1
1481632077 create_dir_example_workflow_0_local POST_SCRIPT_STARTED 2233.0 local - 1
1481632082 create_dir_example_workflow_0_local POST_SCRIPT_TERMINATED 2233.0 local - 1
1481632082 create_dir_example_workflow_0_local POST_SCRIPT_SUCCESS 0 local - 1
1481632087 stage_in_local_local_0_0 SUBMIT 2234.0 local - 2
1481632087 stage_in_local_local_0_0 EXECUTE 2234.0 local - 2
1481632087 stage_in_local_local_6_0 SUBMIT 2235.0 local - 3
1481632087 stage_in_remote_local_2_1 SUBMIT 2236.0 local - 4
1481632087 stage_in_remote_local_5_0 SUBMIT 2237.0 local - 5
1481632087 stage_in_local_local_2_0 SUBMIT 2238.0 local - 6
1481632093 stage_in_local_local_0_0 JOB_TERMINATED 2234.0 local - 2
1481632093 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 2
1481632093 stage_in_local_local_0_0 POST_SCRIPT_STARTED 2234.0 local - 2
1481632093 stage_in_remote_local_5_0 EXECUTE 2237.0 local - 5
1481632093 stage_in_local_local_2_0 EXECUTE 2238.0 local - 6
1481632093 stage_in_local_local_6_0 EXECUTE 2235.0 local - 3
1481632093 stage_in_remote_local_2_1 EXECUTE 2236.0 local - 4
1481632093 stage_in_remote_local_5_0 JOB_TERMINATED 2237.0 local - 5
1481632093 stage_in_remote_local_5_0 JOB_SUCCESS 0 local - 5
1481632093 stage_in_remote_local_5_0 POST_SCRIPT_STARTED 2237.0 local - 5
1481632093 stage_in_remote_local_2_1 JOB_TERMINATED 2236.0 local - 4
1481632093 stage_in_remote_local_2_1 JOB_SUCCESS 0 local - 4
1481632093 stage_in_remote_local_2_1 POST_SCRIPT_STARTED 2236.0 local - 4
1481632093 stage_in_local_local_6_0 JOB_TERMINATED 2235.0 local - 3
1481632093 stage_in_local_local_6_0 JOB_SUCCESS 0 local - 3
1481632093 stage_in_local_local_6_0 POST_SCRIPT_STARTED 2235.0 local - 3
1481632093 stage_in_local_local_2_1 SUBMIT 2239.0 local - 7
1481632093 stage_in_local_local_2_1 EXECUTE 2239.0 local - 7
1481632093 stage_in_remote_local_1_0 SUBMIT 2240.0 local - 8
1481632093 stage_in_remote_local_1_0 EXECUTE 2240.0 local - 8
1481632093 stage_in_local_local_3_0 SUBMIT 2241.0 local - 9
1481632093 stage_in_local_local_5_0 SUBMIT 2242.0 local - 10
1481632093 stage_in_local_local_3_0 EXECUTE 2241.0 local - 9
1481632093 stage_in_local_local_4_0 SUBMIT 2243.0 local - 11
1481632099 stage_in_local_local_6_0 POST_SCRIPT_TERMINATED 2235.0 local - 3
1481632099 stage_in_local_local_6_0 POST_SCRIPT_SUCCESS 0 local - 3
1481632099 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 2234.0 local - 2
1481632099 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 2
1481632099 stage_in_remote_local_5_0 POST_SCRIPT_TERMINATED 2237.0 local - 5
1481632099 stage_in_remote_local_5_0 POST_SCRIPT_SUCCESS 0 local - 5
1481632099 stage_in_remote_local_2_1 POST_SCRIPT_TERMINATED 2236.0 local - 4
1481632099 stage_in_remote_local_2_1 POST_SCRIPT_SUCCESS 0 local - 4
1481632099 stage_in_local_local_2_0 JOB_TERMINATED 2238.0 local - 6
1481632099 stage_in_local_local_2_0 JOB_SUCCESS 0 local - 6
1481632099 stage_in_local_local_2_0 POST_SCRIPT_STARTED 2238.0 local - 6
1481632099 stage_in_local_local_5_0 EXECUTE 2242.0 local - 10
1481632099 stage_in_local_local_4_0 EXECUTE 2243.0 local - 11
1481632099 stage_in_local_local_2_1 JOB_TERMINATED 2239.0 local - 7
1481632099 stage_in_local_local_2_1 JOB_SUCCESS 0 local - 7
1481632099 stage_in_local_local_2_1 POST_SCRIPT_STARTED 2239.0 local - 7
1481632099 stage_in_remote_local_1_0 JOB_TERMINATED 2240.0 local - 8
1481632099 stage_in_remote_local_1_0 JOB_SUCCESS 0 local - 8
1481632099 stage_in_remote_local_1_0 POST_SCRIPT_STARTED 2240.0 local - 8
1481632099 stage_in_local_local_3_0 JOB_TERMINATED 2241.0 local - 9
1481632099 stage_in_local_local_3_0 JOB_SUCCESS 0 local - 9
1481632099 stage_in_local_local_3_0 POST_SCRIPT_STARTED 2241.0 local - 9
1481632099 stage_in_local_local_5_0 JOB_TERMINATED 2242.0 local - 10
1481632099 stage_in_local_local_5_0 JOB_SUCCESS 0 local - 10
1481632099 stage_in_local_local_5_0 POST_SCRIPT_STARTED 2242.0 local - 10
1481632099 stage_in_local_local_4_0 JOB_TERMINATED 2243.0 local - 11
1481632099 stage_in_local_local_4_0 JOB_SUCCESS 0 local - 11
1481632099 stage_in_local_local_4_0 POST_SCRIPT_STARTED 2243.0 local - 11
1481632099 stage_in_local_local_7_0 SUBMIT 2244.0 local - 12
1481632099 stage_in_local_local_7_0 EXECUTE 2244.0 local - 12
1481632099 stage_in_local_local_1_0 SUBMIT 2245.0 local - 13
1481632099 stage_in_local_local_1_0 EXECUTE 2245.0 local - 13
1481632099 stage_in_remote_local_4_1 SUBMIT 2246.0 local - 14
1481632099 stage_in_remote_local_4_0 SUBMIT 2247.0 local - 15
1481632099 stage_in_remote_local_2_0 SUBMIT 2248.0 local - 16
1481632104 stage_in_local_local_5_0 POST_SCRIPT_TERMINATED 2242.0 local - 10
1481632104 stage_in_local_local_5_0 POST_SCRIPT_SUCCESS 0 local - 10
1481632104 stage_in_local_local_2_0 POST_SCRIPT_TERMINATED 2238.0 local - 6
1481632104 stage_in_local_local_2_0 POST_SCRIPT_SUCCESS 0 local - 6
1481632104 stage_in_local_local_2_1 POST_SCRIPT_TERMINATED 2239.0 local - 7
1481632104 stage_in_local_local_2_1 POST_SCRIPT_SUCCESS 0 local - 7
1481632104 stage_in_remote_local_1_0 POST_SCRIPT_TERMINATED 2240.0 local - 8
1481632104 stage_in_remote_local_1_0 POST_SCRIPT_SUCCESS 0 local - 8
1481632104 stage_in_local_local_4_0 POST_SCRIPT_TERMINATED 2243.0 local - 11
1481632104 stage_in_local_local_4_0 POST_SCRIPT_SUCCESS 0 local - 11
1481632104 stage_in_local_local_3_0 POST_SCRIPT_TERMINATED 2241.0 local - 9
1481632104 stage_in_local_local_3_0 POST_SCRIPT_SUCCESS 0 local - 9
1481632104 stage_in_local_local_7_0 JOB_TERMINATED 2244.0 local - 12
1481632104 stage_in_local_local_7_0 JOB_SUCCESS 0 local - 12
1481632104 stage_in_local_local_7_0 POST_SCRIPT_STARTED 2244.0 local - 12
1481632104 stage_in_remote_local_4_0 EXECUTE 2247.0 local - 15
1481632104 stage_in_remote_local_4_1 EXECUTE 2246.0 local - 14
1481632104 stage_in_remote_local_2_0 EXECUTE 2248.0 local - 16
1481632104 stage_in_local_local_1_0 JOB_TERMINATED 2245.0 local - 13
1481632104 stage_in_local_local_1_0 JOB_SUCCESS 0 local - 13
1481632104 stage_in_local_local_1_0 POST_SCRIPT_STARTED 2245.0 local - 13
1481632104 stage_in_remote_local_4_1 JOB_TERMINATED 2246.0 local - 14
1481632104 stage_in_remote_local_4_1 JOB_SUCCESS 0 local - 14
1481632104 stage_in_remote_local_4_1 POST_SCRIPT_STARTED 2246.0 local - 14
1481632104 stage_in_remote_local_3_1 SUBMIT 2249.0 local - 17
1481632104 stage_in_remote_local_3_0 SUBMIT 2250.0 local - 18
1481632104 stage_in_remote_local_3_1 EXECUTE 2249.0 local - 17
1481632104 stage_in_remote_local_6_0 SUBMIT 2251.0 local - 19
1481632104 init_0_ID0000001 SUBMIT 2252.0 condorpool - 20
1481632109 stage_in_local_local_1_0 POST_SCRIPT_TERMINATED 2245.0 local - 13
1481632109 stage_in_local_local_1_0 POST_SCRIPT_SUCCESS 0 local - 13
1481632109 stage_in_local_local_7_0 POST_SCRIPT_TERMINATED 2244.0 local - 12
1481632109 stage_in_local_local_7_0 POST_SCRIPT_SUCCESS 0 local - 12
1481632109 stage_in_remote_local_4_1 POST_SCRIPT_TERMINATED 2246.0 local - 14
1481632109 stage_in_remote_local_4_1 POST_SCRIPT_SUCCESS 0 local - 14
1481632109 stage_in_remote_local_4_0 JOB_TERMINATED 2247.0 local - 15
1481632109 stage_in_remote_local_4_0 JOB_SUCCESS 0 local - 15
1481632109 stage_in_remote_local_4_0 POST_SCRIPT_STARTED 2247.0 local - 15
1481632109 stage_in_remote_local_2_0 JOB_TERMINATED 2248.0 local - 16
1481632109 stage_in_remote_local_2_0 JOB_SUCCESS 0 local - 16
