1463368219 INTERNAL *** MONITORD_STARTED ***
1463368218 INTERNAL *** DAGMAN_STARTED 2998.0 ***
1463368222 create_dir_example_workflow_0_local SUBMIT 2999.0 local - 1
1463368222 stage_worker_local_example_workflow_0_local SUBMIT 3000.0 local - 2
1463368227 stage_worker_local_example_workflow_0_local EXECUTE 3000.0 local - 2
1463368227 create_dir_example_workflow_0_local EXECUTE 2999.0 local - 1
1463368227 stage_worker_local_example_workflow_0_local JOB_TERMINATED 3000.0 local - 2
1463368227 stage_worker_local_example_workflow_0_local JOB_SUCCESS 0 local - 2
1463368227 create_dir_example_workflow_0_local JOB_TERMINATED 2999.0 local - 1
1463368227 create_dir_example_workflow_0_local JOB_SUCCESS 0 local - 1
1463368227 create_dir_example_workflow_0_local POST_SCRIPT_STARTED 2999.0 local - 1
1463368232 create_dir_example_workflow_0_local POST_SCRIPT_TERMINATED 2999.0 local - 1
1463368232 create_dir_example_workflow_0_local POST_SCRIPT_SUCCESS 0 local - 1
1463368237 stage_in_local_local_0_0 SUBMIT 3001.0 local - 3
1463368237 stage_in_local_local_0_0 EXECUTE 3001.0 local - 3
1463368237 stage_in_remote_local_2_1 SUBMIT 3002.0 local - 4
1463368237 stage_in_local_local_1_1 SUBMIT 3003.0 local - 5
1463368237 stage_in_local_local_4_0 SUBMIT 3004.0 local - 6
1463368237 stage_in_local_local_1_0 SUBMIT 3005.0 local - 7
1463368243 stage_in_local_local_0_0 JOB_TERMINATED 3001.0 local - 3
1463368243 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 3
1463368243 stage_in_local_local_0_0 POST_SCRIPT_STARTED 3001.0 local - 3
1463368243 stage_in_local_local_1_1 EXECUTE 3003.0 local - 5
1463368243 stage_in_remote_local_2_1 EXECUTE 3002.0 local - 4
1463368243 stage_in_local_local_1_0 EXECUTE 3005.0 local - 7
1463368243 stage_in_local_local_4_0 EXECUTE 3004.0 local - 6
1463368243 stage_in_local_local_1_1 JOB_TERMINATED 3003.0 local - 5
1463368243 stage_in_local_local_1_1 JOB_SUCCESS 0 local - 5
1463368243 stage_in_local_local_1_1 POST_SCRIPT_STARTED 3003.0 local - 5
1463368243 stage_in_local_local_4_0 JOB_TERMINATED 3004.0 local - 6
1463368243 stage_in_local_local_4_0 JOB_SUCCESS 0 local - 6
1463368243 stage_in_local_local_4_0 POST_SCRIPT_STARTED 3004.0 local - 6
1463368243 stage_in_remote_local_0_1 SUBMIT 3006.0 local - 8
1463368243 stage_in_local_local_2_0 SUBMIT 3007.0 local - 9
1463368243 stage_in_remote_local_1_1 SUBMIT 3008.0 local - 10
1463368243 stage_in_remote_local_0_0 SUBMIT 3009.0 local - 11
1463368243 stage_in_remote_local_4_0 SUBMIT 3010.0 local - 12
1463368248 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 3001.0 local - 3
1463368248 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 3
1463368248 stage_in_local_local_1_1 POST_SCRIPT_TERMINATED 3003.0 local - 5
1463368248 stage_in_local_local_1_1 POST_SCRIPT_SUCCESS 0 local - 5
1463368248 stage_in_local_local_4_0 POST_SCRIPT_TERMINATED 3004.0 local - 6
1463368248 stage_in_local_local_4_0 POST_SCRIPT_SUCCESS 0 local - 6
1463368248 stage_in_remote_local_2_1 JOB_TERMINATED 3002.0 local - 4
1463368248 stage_in_remote_local_2_1 JOB_SUCCESS 0 local - 4
1463368248 stage_in_remote_local_2_1 POST_SCRIPT_STARTED 3002.0 local - 4
1463368248 stage_in_local_local_1_0 JOB_TERMINATED 3005.0 local - 7
1463368248 stage_in_local_local_1_0 JOB_SUCCESS 0 local - 7
1463368248 stage_in_local_local_1_0 POST_SCRIPT_STARTED 3005.0 local - 7
1463368248 stage_in_local_local_2_0 EXECUTE 3007.0 local - 9
1463368248 stage_in_remote_local_4_0 EXECUTE 3010.0 local - 12
1463368248 stage_in_remote_local_0_1 EXECUTE 3006.0 local - 8
1463368248 stage_in_remote_local_0_0 EXECUTE 3009.0 local - 11
1463368248 stage_in_remote_local_1_1 EXECUTE 3008.0 local - 10
1463368248 stage_in_local_local_2_0 JOB_TERMINATED 3007.0 local - 9
1463368248 stage_in_local_local_2_0 JOB_SUCCESS 0 local - 9
1463368248 stage_in_local_local_2_0 POST_SCRIPT_STARTED 3007.0 local - 9
1463368248 stage_in_remote_local_4_0 JOB_TERMINATED 3010.0 local - 12
1463368248 stage_in_remote_local_4_0 JOB_SUCCESS 0 local - 12
1463368248 stage_in_remote_local_4_0 POST_SCRIPT_STARTED 3010.0 local - 12
1463368248 stage_in_remote_local_1_1 JOB_TERMINATED 3008.0 local - 10
1463368248 stage_in_remote_local_1_1 JOB_SUCCESS 0 local - 10
1463368248 stage_in_remote_local_1_1 POST_SCRIPT_STARTED 3008.0 local - 10
1463368248 stage_in_remote_local_0_0 JOB_TERMINATED 3009.0 local - 11
1463368248 stage_in_remote_local_0_0 JOB_SUCCESS 0 local - 11
1463368248 stage_in_remote_local_0_0 POST_SCRIPT_STARTED 3009.0 local - 11
1463368248 stage_in_remote_local_0_1 JOB_TERMINATED 3006.0 local - 8
1463368248 stage_in_remote_local_0_1 JOB_SUCCESS 0 local - 8
1463368248 stage_in_remote_local_0_1 POST_SCRIPT_STARTED 3006.0 local - 8
1463368248 stage_in_remote_local_1_0 SUBMIT 3011.0 local - 13
1463368248 stage_in_local_local_3_0 SUBMIT 3012.0 local - 14
1463368248 stage_in_remote_local_2_0 SUBMIT 3013.0 local - 15
1463368248 stage_in_remote_local_3_0 SUBMIT 3014.0 local - 16
1463368253 stage_in_remote_local_2_1 POST_SCRIPT_TERMINATED 3002.0 local - 4
1463368253 stage_in_remote_local_2_1 POST_SCRIPT_SUCCESS 0 local - 4
1463368253 stage_in_local_local_1_0 POST_SCRIPT_TERMINATED 3005.0 local - 7
1463368253 stage_in_local_local_1_0 POST_SCRIPT_SUCCESS 0 local - 7
1463368253 stage_in_local_local_2_0 POST_SCRIPT_TERMINATED 3007.0 local - 9
1463368253 stage_in_local_local_2_0 POST_SCRIPT_SUCCESS 0 local - 9
1463368253 stage_in_remote_local_1_1 POST_SCRIPT_TERMINATED 3008.0 local - 10
1463368253 stage_in_remote_local_1_1 POST_SCRIPT_SUCCESS 0 local - 10
1463368253 stage_in_remote_local_4_0 POST_SCRIPT_TERMINATED 3010.0 local - 12
1463368253 stage_in_remote_local_4_0 POST_SCRIPT_SUCCESS 0 local - 12
1463368253 stage_in_remote_local_0_0 POST_SCRIPT_TERMINATED 3009.0 local - 11
1463368253 stage_in_remote_local_0_0 POST_SCRIPT_SUCCESS 0 local - 11
1463368253 stage_in_remote_local_0_1 POST_SCRIPT_TERMINATED 3006.0 local - 8
1463368253 stage_in_remote_local_0_1 POST_SCRIPT_SUCCESS 0 local - 8
1463368253 stage_in_remote_local_2_0 EXECUTE 3013.0 local - 15
1463368253 stage_in_local_local_3_0 EXECUTE 3012.0 local - 14
1463368253 stage_in_remote_local_1_0 EXECUTE 3011.0 local - 13
1463368253 stage_in_remote_local_3_0 EXECUTE 3014.0 local - 16
1463368258 stage_in_local_local_3_0 JOB_TERMINATED 3012.0 local - 14
1463368258 stage_in_local_local_3_0 JOB_SUCCESS 0 local - 14
1463368258 stage_in_local_local_3_0 POST_SCRIPT_STARTED 3012.0 local - 14
1463368258 stage_in_remote_local_3_0 JOB_TERMINATED 3014.0 local - 16
1463368258 stage_in_remote_local_3_0 JOB_SUCCESS 0 local - 16
1463368258 stage_in_remote_local_3_0 POST_SCRIPT_STARTED 3014.0 local - 16
1463368258 stage_in_remote_local_1_0 JOB_TERMINATED 3011.0 local - 13
1463368258 stage_in_remote_local_1_0 JOB_SUCCESS 0 local - 13
