1485400995 INTERNAL *** MONITORD_STARTED ***
1485400993 INTERNAL *** DAGMAN_STARTED 11244.0 ***
1485400998 create_dir_example_workflow_0_local SUBMIT 11245.0 local - 1
1485401003 create_dir_example_workflow_0_local EXECUTE 11245.0 local - 1
1485401003 create_dir_example_workflow_0_local JOB_TERMINATED 11245.0 local - 1
1485401003 create_dir_example_workflow_0_local JOB_SUCCESS 0 local - 1
1485401003 create_dir_example_workflow_0_local POST_SCRIPT_STARTED 11245.0 local - 1
1485401008 create_dir_example_workflow_0_local POST_SCRIPT_TERMINATED 11245.0 local - 1
1485401008 create_dir_example_workflow_0_local POST_SCRIPT_SUCCESS 0 local - 1
1485401013 stage_in_local_local_0_0 SUBMIT 11246.0 local - 2
1485401013 stage_in_local_local_0_0 EXECUTE 11246.0 local - 2
1485401013 stage_in_local_local_4_0 SUBMIT 11247.0 local - 3
1485401013 stage_in_local_local_1_0 SUBMIT 11248.0 local - 4
1485401013 stage_in_local_local_2_0 SUBMIT 11249.0 local - 5
1485401013 stage_in_remote_local_1_0 SUBMIT 11250.0 local - 6
1485401018 stage_in_local_local_0_0 JOB_TERMINATED 11246.0 local - 2
1485401018 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 2
1485401018 stage_in_local_local_0_0 POST_SCRIPT_STARTED 11246.0 local - 2
1485401018 stage_in_local_local_2_0 EXECUTE 11249.0 local - 5
1485401018 stage_in_local_local_4_0 EXECUTE 11247.0 local - 3
1485401018 stage_in_remote_local_1_0 EXECUTE 11250.0 local - 6
1485401018 stage_in_local_local_1_0 EXECUTE 11248.0 local - 4
1485401018 stage_in_local_local_1_0 JOB_TERMINATED 11248.0 local - 4
1485401018 stage_in_local_local_1_0 JOB_SUCCESS 0 local - 4
1485401018 stage_in_local_local_1_0 POST_SCRIPT_STARTED 11248.0 local - 4
1485401018 stage_in_remote_local_1_0 JOB_TERMINATED 11250.0 local - 6
1485401018 stage_in_remote_local_1_0 JOB_SUCCESS 0 local - 6
1485401018 stage_in_remote_local_1_0 POST_SCRIPT_STARTED 11250.0 local - 6
1485401018 stage_in_local_local_4_0 JOB_TERMINATED 11247.0 local - 3
1485401018 stage_in_local_local_4_0 JOB_SUCCESS 0 local - 3
1485401018 stage_in_local_local_4_0 POST_SCRIPT_STARTED 11247.0 local - 3
1485401018 stage_in_local_local_2_0 JOB_TERMINATED 11249.0 local - 5
1485401018 stage_in_local_local_2_0 JOB_SUCCESS 0 local - 5
1485401018 stage_in_local_local_2_0 POST_SCRIPT_STARTED 11249.0 local - 5
1485401018 stage_in_local_local_3_0 SUBMIT 11251.0 local - 7
1485401018 stage_in_local_local_3_0 EXECUTE 11251.0 local - 7
1485401018 stage_in_remote_local_3_0 SUBMIT 11252.0 local - 8
1485401018 stage_in_remote_local_3_0 EXECUTE 11252.0 local - 8
1485401024 stage_in_remote_local_1_0 POST_SCRIPT_TERMINATED 11250.0 local - 6
1485401024 stage_in_remote_local_1_0 POST_SCRIPT_SUCCESS 0 local - 6
1485401024 stage_in_local_local_1_0 POST_SCRIPT_TERMINATED 11248.0 local - 4
1485401024 stage_in_local_local_1_0 POST_SCRIPT_SUCCESS 0 local - 4
1485401024 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 11246.0 local - 2
1485401024 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 2
1485401024 stage_in_local_local_4_0 POST_SCRIPT_TERMINATED 11247.0 local - 3
1485401024 stage_in_local_local_4_0 POST_SCRIPT_SUCCESS 0 local - 3
1485401024 stage_in_local_local_2_0 POST_SCRIPT_TERMINATED 11249.0 local - 5
1485401024 stage_in_local_local_2_0 POST_SCRIPT_SUCCESS 0 local - 5
1485401024 stage_in_local_local_3_0 JOB_TERMINATED 11251.0 local - 7
1485401024 stage_in_local_local_3_0 JOB_SUCCESS 0 local - 7
1485401024 stage_in_local_local_3_0 POST_SCRIPT_STARTED 11251.0 local - 7
1485401024 stage_in_remote_local_3_0 JOB_TERMINATED 11252.0 local - 8
1485401024 stage_in_remote_local_3_0 JOB_SUCCESS 0 local - 8
1485401024 stage_in_remote_local_3_0 POST_SCRIPT_STARTED 11252.0 local - 8
1485401029 stage_in_local_local_3_0 POST_SCRIPT_TERMINATED 11251.0 local - 7
1485401029 stage_in_local_local_3_0 POST_SCRIPT_SUCCESS 0 local - 7
1485401029 stage_in_remote_local_3_0 POST_SCRIPT_TERMINATED 11252.0 local - 8
1485401029 stage_in_remote_local_3_0 POST_SCRIPT_SUCCESS 0 local - 8
1485401029 init_0_ID0000001 SUBMIT 11253.0 condorpool - 9
1485401034 init_0_ID0000001 EXECUTE 11253.0 condorpool - 9
1485401439 init_0_ID0000001 JOB_TERMINATED 11253.0 condorpool - 9
1485401439 init_0_ID0000001 JOB_SUCCESS 0 condorpool - 9
1485401439 init_0_ID0000001 POST_SCRIPT_STARTED 11253.0 condorpool - 9
1485401444 init_0_ID0000001 POST_SCRIPT_TERMINATED 11253.0 condorpool - 9
1485401444 init_0_ID0000001 POST_SCRIPT_SUCCESS 0 condorpool - 9
1485401450 clean_up_local_level_3_0 SUBMIT 11254.0 local - 10
1485401450 clean_up_local_level_3_0 EXECUTE 11254.0 local - 10
1485401450 computeusergroup_0_ID0000002 SUBMIT 11255.0 condorpool - 11
1485401455 computeusergroup_0_ID0000002 EXECUTE 11255.0 condorpool - 11
1485401455 clean_up_local_level_3_0 JOB_TERMINATED 11254.0 local - 10
1485401455 clean_up_local_level_3_0 JOB_SUCCESS 0 local - 10
1485401455 clean_up_local_level_3_0 POST_SCRIPT_STARTED 11254.0 local - 10
1485401460 clean_up_local_level_3_0 POST_SCRIPT_TERMINATED 11254.0 local - 10
1485401460 clean_up_local_level_3_0 POST_SCRIPT_SUCCESS 0 local - 10
1485403527 computeusergroup_0_ID0000002 SHADOW_EXCEPTION 11255.0 condorpool - 11
1485403527 computeusergroup_0_ID0000002 JOB_HELD 11255.0 condorpool - 11
1485403527 computeusergroup_0_ID0000002 JOB_HELD_REASON 11255.0 condorpool - 11
1485405554 computeusergroup_0_ID0000002 JOB_ABORTED 11255.0 condorpool - 11
1485405554 computeusergroup_0_ID0000002 POST_SCRIPT_STARTED 11255.0 condorpool - 11
1485405559 computeusergroup_0_ID0000002 POST_SCRIPT_TERMINATED 11255.0 condorpool - 11
1485405559 computeusergroup_0_ID0000002 POST_SCRIPT_FAILURE 1 condorpool - 11
1485405564 computeusergroup_0_ID0000002 SUBMIT 11256.0 condorpool - 12
1485405569 computeusergroup_0_ID0000002 EXECUTE 11256.0 condorpool - 12
1485417760 computeusergroup_0_ID0000002 JOB_TERMINATED 11256.0 condorpool - 12
1485417760 computeusergroup_0_ID0000002 JOB_SUCCESS 0 condorpool - 12
1485417760 computeusergroup_0_ID0000002 POST_SCRIPT_STARTED 11256.0 condorpool - 12
1485417765 computeusergroup_0_ID0000002 POST_SCRIPT_TERMINATED 11256.0 condorpool - 12
1485417765 computeusergroup_0_ID0000002 POST_SCRIPT_SUCCESS 0 condorpool - 12
1485417771 clean_up_local_level_4_0 SUBMIT 11257.0 local - 13
1485417771 clean_up_local_level_4_0 EXECUTE 11257.0 local - 13
1485417771 stage_out_local_local_1_0 SUBMIT 11258.0 local - 14
1485417771 sessioncompute_0_ID0000003 SUBMIT 11259.0 condorpool - 15
1485417776 clean_up_local_level_4_0 JOB_TERMINATED 11257.0 local - 13
1485417776 clean_up_local_level_4_0 JOB_SUCCESS 0 local - 13
1485417776 clean_up_local_level_4_0 POST_SCRIPT_STARTED 11257.0 local - 13
1485417776 stage_out_local_local_1_0 EXECUTE 11258.0 local - 14
1485417781 clean_up_local_level_4_0 POST_SCRIPT_TERMINATED 11257.0 local - 13
1485417781 clean_up_local_level_4_0 POST_SCRIPT_SUCCESS 0 local - 13
1485417781 stage_out_local_local_1_0 JOB_TERMINATED 11258.0 local - 14
1485417781 stage_out_local_local_1_0 JOB_SUCCESS 0 local - 14
1485417781 stage_out_local_local_1_0 POST_SCRIPT_STARTED 11258.0 local - 14
1485417786 stage_out_local_local_1_0 POST_SCRIPT_TERMINATED 11258.0 local - 14
1485417786 stage_out_local_local_1_0 POST_SCRIPT_SUCCESS 0 local - 14
1485417791 sessioncompute_0_ID0000003 EXECUTE 11259.0 condorpool - 15
1485420439 sessioncompute_0_ID0000003 JOB_TERMINATED 11259.0 condorpool - 15
1485420439 sessioncompute_0_ID0000003 JOB_SUCCESS 0 condorpool - 15
1485420439 sessioncompute_0_ID0000003 POST_SCRIPT_STARTED 11259.0 condorpool - 15
1485420444 sessioncompute_0_ID0000003 POST_SCRIPT_TERMINATED 11259.0 condorpool - 15
1485420444 sessioncompute_0_ID0000003 POST_SCRIPT_SUCCESS 0 condorpool - 15
1485420449 longestsession_0_ID0000004 SUBMIT 11260.0 condorpool - 16
1485420449 clean_up_local_level_5_0 SUBMIT 11261.0 local - 17
1485420449 clean_up_local_level_5_1 SUBMIT 11262.0 local - 18
1485420454 longestsession_0_ID0000004 EXECUTE 11260.0 condorpool - 16
1485420459 clean_up_local_level_5_1 EXECUTE 11262.0 local - 18
1485420459 clean_up_local_level_5_0 EXECUTE 11261.0 local - 17
1485420459 clean_up_local_level_5_1 JOB_TERMINATED 11262.0 local - 18
1485420459 clean_up_local_level_5_1 JOB_SUCCESS 0 local - 18
1485420459 clean_up_local_level_5_1 POST_SCRIPT_STARTED 11262.0 local - 18
1485420459 clean_up_local_level_5_0 JOB_TERMINATED 11261.0 local - 17
1485420459 clean_up_local_level_5_0 JOB_SUCCESS 0 local - 17
1485420459 clean_up_local_level_5_0 POST_SCRIPT_STARTED 11261.0 local - 17
