1484827072 INTERNAL *** MONITORD_STARTED ***
1484827071 INTERNAL *** DAGMAN_STARTED 9718.0 ***
1484827075 create_dir_example_workflow_0_local SUBMIT 9719.0 local - 1
1484827080 create_dir_example_workflow_0_local EXECUTE 9719.0 local - 1
1484827080 create_dir_example_workflow_0_local JOB_TERMINATED 9719.0 local - 1
1484827080 create_dir_example_workflow_0_local JOB_SUCCESS 0 local - 1
1484827080 create_dir_example_workflow_0_local POST_SCRIPT_STARTED 9719.0 local - 1
1484827085 create_dir_example_workflow_0_local POST_SCRIPT_TERMINATED 9719.0 local - 1
1484827085 create_dir_example_workflow_0_local POST_SCRIPT_SUCCESS 0 local - 1
1484827090 stage_in_local_local_0_0 SUBMIT 9720.0 local - 2
1484827090 stage_in_local_local_0_0 EXECUTE 9720.0 local - 2
1484827090 stage_in_local_local_1_0 SUBMIT 9721.0 local - 3
1484827090 stage_in_local_local_2_0 SUBMIT 9722.0 local - 4
1484827090 stage_in_local_local_2_1 SUBMIT 9723.0 local - 5
1484827090 stage_in_remote_local_1_0 SUBMIT 9724.0 local - 6
1484827095 stage_in_local_local_0_0 JOB_TERMINATED 9720.0 local - 2
1484827095 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 2
1484827095 stage_in_local_local_0_0 POST_SCRIPT_STARTED 9720.0 local - 2
1484827095 stage_in_local_local_1_0 EXECUTE 9721.0 local - 3
1484827095 stage_in_remote_local_1_0 EXECUTE 9724.0 local - 6
1484827095 stage_in_local_local_2_0 EXECUTE 9722.0 local - 4
1484827095 stage_in_local_local_2_1 EXECUTE 9723.0 local - 5
1484827095 stage_in_local_local_1_0 JOB_TERMINATED 9721.0 local - 3
1484827095 stage_in_local_local_1_0 JOB_SUCCESS 0 local - 3
1484827095 stage_in_local_local_1_0 POST_SCRIPT_STARTED 9721.0 local - 3
1484827095 stage_in_remote_local_1_0 JOB_TERMINATED 9724.0 local - 6
1484827095 stage_in_remote_local_1_0 JOB_SUCCESS 0 local - 6
