1462455343 INTERNAL *** MONITORD_STARTED ***
1462455342 INTERNAL *** DAGMAN_STARTED 1828.0 ***
1462455346 create_dir_example_workflow_0_local SUBMIT 1829.0 local - 1
1462455346 stage_worker_local_example_workflow_0_local SUBMIT 1830.0 local - 2
1462455351 create_dir_example_workflow_0_local EXECUTE 1829.0 local - 1
1462455351 stage_worker_local_example_workflow_0_local EXECUTE 1830.0 local - 2
1462455351 stage_worker_local_example_workflow_0_local JOB_TERMINATED 1830.0 local - 2
1462455351 stage_worker_local_example_workflow_0_local JOB_SUCCESS 0 local - 2
1462455351 create_dir_example_workflow_0_local JOB_TERMINATED 1829.0 local - 1
1462455351 create_dir_example_workflow_0_local JOB_SUCCESS 0 local - 1
1462455351 create_dir_example_workflow_0_local POST_SCRIPT_STARTED 1829.0 local - 1
1462455356 create_dir_example_workflow_0_local POST_SCRIPT_TERMINATED 1829.0 local - 1
1462455356 create_dir_example_workflow_0_local POST_SCRIPT_SUCCESS 0 local - 1
1462455361 stage_in_local_local_0_0 SUBMIT 1831.0 local - 3
1462455361 stage_in_local_local_0_0 EXECUTE 1831.0 local - 3
1462455361 stage_in_remote_local_2_1 SUBMIT 1832.0 local - 4
1462455361 stage_in_local_local_1_1 SUBMIT 1833.0 local - 5
1462455361 stage_in_local_local_4_0 SUBMIT 1834.0 local - 6
1462455361 stage_in_local_local_1_0 SUBMIT 1835.0 local - 7
1462455366 stage_in_local_local_0_0 JOB_TERMINATED 1831.0 local - 3
1462455366 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 3
1462455366 stage_in_local_local_0_0 POST_SCRIPT_STARTED 1831.0 local - 3
1462455366 stage_in_remote_local_2_1 EXECUTE 1832.0 local - 4
1462455366 stage_in_local_local_1_0 EXECUTE 1835.0 local - 7
1462455366 stage_in_local_local_4_0 EXECUTE 1834.0 local - 6
1462455366 stage_in_local_local_1_1 EXECUTE 1833.0 local - 5
1462455366 stage_in_local_local_1_1 JOB_TERMINATED 1833.0 local - 5
1462455366 stage_in_local_local_1_1 JOB_SUCCESS 0 local - 5
1462455366 stage_in_local_local_1_1 POST_SCRIPT_STARTED 1833.0 local - 5
1462455367 stage_in_local_local_4_0 JOB_TERMINATED 1834.0 local - 6
1462455367 stage_in_local_local_4_0 JOB_SUCCESS 0 local - 6
1462455367 stage_in_local_local_4_0 POST_SCRIPT_STARTED 1834.0 local - 6
1462455367 stage_in_remote_local_0_1 SUBMIT 1836.0 local - 8
1462455367 stage_in_remote_local_0_1 EXECUTE 1836.0 local - 8
1462455367 stage_in_local_local_2_0 SUBMIT 1837.0 local - 9
1462455367 stage_in_local_local_2_0 EXECUTE 1837.0 local - 9
1462455367 stage_in_remote_local_1_1 SUBMIT 1838.0 local - 10
1462455367 stage_in_remote_local_0_0 SUBMIT 1839.0 local - 11
1462455367 stage_in_remote_local_4_0 SUBMIT 1840.0 local - 12
1462455372 stage_in_remote_local_1_1 EXECUTE 1838.0 local - 10
1462455372 stage_in_remote_local_4_0 EXECUTE 1840.0 local - 12
1462455372 stage_in_remote_local_0_0 EXECUTE 1839.0 local - 11
1462455372 stage_in_local_local_4_0 POST_SCRIPT_TERMINATED 1834.0 local - 6
1462455372 stage_in_local_local_4_0 POST_SCRIPT_SUCCESS 0 local - 6
1462455372 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 1831.0 local - 3
1462455372 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 3
1462455372 stage_in_local_local_1_1 POST_SCRIPT_TERMINATED 1833.0 local - 5
1462455372 stage_in_local_local_1_1 POST_SCRIPT_SUCCESS 0 local - 5
1462455372 stage_in_remote_local_2_1 JOB_TERMINATED 1832.0 local - 4
1462455372 stage_in_remote_local_2_1 JOB_SUCCESS 0 local - 4
1462455372 stage_in_remote_local_2_1 POST_SCRIPT_STARTED 1832.0 local - 4
1462455372 stage_in_local_local_1_0 JOB_TERMINATED 1835.0 local - 7
1462455372 stage_in_local_local_1_0 JOB_SUCCESS 0 local - 7
1462455372 stage_in_local_local_1_0 POST_SCRIPT_STARTED 1835.0 local - 7
1462455372 stage_in_remote_local_0_1 JOB_TERMINATED 1836.0 local - 8
1462455372 stage_in_remote_local_0_1 JOB_SUCCESS 0 local - 8
