
# Transformation - name of the transformation.
# Count          - the number of times the invocations corresponding to
#                  the transformation was executed.
# Succeeded      - the count of the succeeded invocations corresponding
#                  to the transformation.
# Failed         - the count of the failed invocations corresponding to
#                  the transformation.
# Min(sec)       - the minimum invocation runtime value corresponding
#                  to the transformation.
# Max(sec)       - the maximum invocation runtime value corresponding
#                  to the transformation.
# Mean(sec)      - the mean of the invocation runtime corresponding
#                  to the transformation.
# Total(sec)     - the cumulative of invocation runtime corresponding
#                  to the transformation.

# 38b09fbe-f07d-4bbf-a9be-b22881db2ff1 (example_workflow)
Transformation                            Count     Succeeded Failed  Min       Max       Mean          Total     
dagman::post                              65        64        1       5.0       7.0       5.2           338.0     
example_workflow::analysisevent_0:1.0     1         1         0       0.664     0.664     0.664         0.664     
example_workflow::averageratioevent_0:1.0 1         1         0       0.688     0.688     0.688         0.688     
example_workflow::averageratioevent_1:1.0 1         1         0       0.653     0.653     0.653         0.653     
example_workflow::averageratioevent_2:1.0 1         1         0       0.682     0.682     0.682         0.682     
example_workflow::averageratioevent_3:1.0 1         1         0       0.689     0.689     0.689         0.689     
example_workflow::calculateratio_0:1.0    1         1         0       0.677     0.677     0.677         0.677     
example_workflow::calculateratio_1:1.0    1         1         0       0.722     0.722     0.722         0.722     
example_workflow::calculateratio_2:1.0    1         1         0       0.757     0.757     0.757         0.757     
example_workflow::calculateratio_3:1.0    1         1         0       0.738     0.738     0.738         0.738     
example_workflow::calculateratio_4:1.0    1         1         0       0.705     0.705     0.705         0.705     
example_workflow::calculateratio_5:1.0    1         1         0       0.724     0.724     0.724         0.724     
example_workflow::calculateratio_6:1.0    1         1         0       0.689     0.689     0.689         0.689     
example_workflow::calculateratio_7:1.0    1         1         0       0.743     0.743     0.743         0.743     
example_workflow::calculateratio_8:1.0    1         1         0       0.699     0.699     0.699         0.699     
example_workflow::generalinfo_0:1.0       1         1         0       3766.498  3766.498  3766.498      3766.498  
example_workflow::init_0:1.0              2         1         1       231.425   419.673   325.549       651.098   
example_workflow::mediancpu_0:1.0         1         1         0       8012.293  8012.293  8012.293      8012.293  
example_workflow::medianmemory_0:1.0      1         1         0       7971.851  7971.851  7971.851      7971.851  
example_workflow::statscpumemory_0:1.0    1         1         0       7791.913  7791.913  7791.913      7791.913  
example_workflow::taskevent_0:1.0         1         1         0       3855.416  3855.416  3855.416      3855.416  
example_workflow::taskevent_1:1.0         1         1         0       3843.392  3843.392  3843.392      3843.392  
example_workflow::taskevent_2:1.0         1         1         0       1152.61   1152.61   1152.61       1152.61   
example_workflow::taskevent_3:1.0         1         1         0       1765.099  1765.099  1765.099      1765.099  
example_workflow::taskevent_4:1.0         1         1         0       2009.908  2009.908  2009.908      2009.908  
example_workflow::taskevent_5:1.0         1         1         0       1513.808  1513.808  1513.808      1513.808  
example_workflow::taskevent_6:1.0         1         1         0       1.952     1.952     1.952         1.952     
example_workflow::taskevent_7:1.0         1         1         0       1.953     1.953     1.953         1.953     
example_workflow::taskevent_8:1.0         1         1         0       915.455   915.455   915.455       915.455   
example_workflow::terminate_0:1.0         1         1         0       0.626     0.626     0.626         0.626     
pegasus::cleanup                          13        13        0       0.0       16.151    7.859         102.17    
pegasus::dirmanager                       1         1         0       0.0       0.0       0.0           0.0       
pegasus::transfer                         22        22        0       2.222     4.803     3.75          82.509    


# All (All)
Transformation                            Count     Succeeded Failed  Min       Max       Mean          Total     
dagman::post                              65        64        1       5.0       7.0       5.2           338.0     
example_workflow::analysisevent_0:1.0     1         1         0       0.664     0.664     0.664         0.664     
example_workflow::averageratioevent_0:1.0 1         1         0       0.688     0.688     0.688         0.688     
example_workflow::averageratioevent_1:1.0 1         1         0       0.653     0.653     0.653         0.653     
example_workflow::averageratioevent_2:1.0 1         1         0       0.682     0.682     0.682         0.682     
example_workflow::averageratioevent_3:1.0 1         1         0       0.689     0.689     0.689         0.689     
example_workflow::calculateratio_0:1.0    1         1         0       0.677     0.677     0.677         0.677     
example_workflow::calculateratio_1:1.0    1         1         0       0.722     0.722     0.722         0.722     
example_workflow::calculateratio_2:1.0    1         1         0       0.757     0.757     0.757         0.757     
example_workflow::calculateratio_3:1.0    1         1         0       0.738     0.738     0.738         0.738     
example_workflow::calculateratio_4:1.0    1         1         0       0.705     0.705     0.705         0.705     
example_workflow::calculateratio_5:1.0    1         1         0       0.724     0.724     0.724         0.724     
example_workflow::calculateratio_6:1.0    1         1         0       0.689     0.689     0.689         0.689     
example_workflow::calculateratio_7:1.0    1         1         0       0.743     0.743     0.743         0.743     
example_workflow::calculateratio_8:1.0    1         1         0       0.699     0.699     0.699         0.699     
example_workflow::generalinfo_0:1.0       1         1         0       3766.498  3766.498  3766.498      3766.498  
example_workflow::init_0:1.0              2         1         1       231.425   419.673   325.549       651.098   
example_workflow::mediancpu_0:1.0         1         1         0       8012.293  8012.293  8012.293      8012.293  
example_workflow::medianmemory_0:1.0      1         1         0       7971.851  7971.851  7971.851      7971.851  
example_workflow::statscpumemory_0:1.0    1         1         0       7791.913  7791.913  7791.913      7791.913  
example_workflow::taskevent_0:1.0         1         1         0       3855.416  3855.416  3855.416      3855.416  
example_workflow::taskevent_1:1.0         1         1         0       3843.392  3843.392  3843.392      3843.392  
example_workflow::taskevent_2:1.0         1         1         0       1152.61   1152.61   1152.61       1152.61   
example_workflow::taskevent_3:1.0         1         1         0       1765.099  1765.099  1765.099      1765.099  
example_workflow::taskevent_4:1.0         1         1         0       2009.908  2009.908  2009.908      2009.908  
example_workflow::taskevent_5:1.0         1         1         0       1513.808  1513.808  1513.808      1513.808  
example_workflow::taskevent_6:1.0         1         1         0       1.952     1.952     1.952         1.952     
example_workflow::taskevent_7:1.0         1         1         0       1.953     1.953     1.953         1.953     
example_workflow::taskevent_8:1.0         1         1         0       915.455   915.455   915.455       915.455   
example_workflow::terminate_0:1.0         1         1         0       0.626     0.626     0.626         0.626     
pegasus::cleanup                          13        13        0       0.0       16.151    7.859         102.17    
pegasus::dirmanager                       1         1         0       0.0       0.0       0.0           0.0       
pegasus::transfer                         22        22        0       2.222     4.803     3.75          82.509    
