1461897992 INTERNAL *** MONITORD_STARTED ***
1461897991 INTERNAL *** DAGMAN_STARTED 1545.0 ***
1461897995 create_dir_example_workflow_0_local SUBMIT 1546.0 local - 1
1461897995 stage_worker_local_example_workflow_0_local SUBMIT 1547.0 local - 2
1461898000 stage_worker_local_example_workflow_0_local EXECUTE 1547.0 local - 2
1461898000 create_dir_example_workflow_0_local EXECUTE 1546.0 local - 1
1461898000 stage_worker_local_example_workflow_0_local JOB_TERMINATED 1547.0 local - 2
1461898000 stage_worker_local_example_workflow_0_local JOB_SUCCESS 0 local - 2
1461898000 create_dir_example_workflow_0_local JOB_TERMINATED 1546.0 local - 1
1461898000 create_dir_example_workflow_0_local JOB_SUCCESS 0 local - 1
1461898000 create_dir_example_workflow_0_local POST_SCRIPT_STARTED 1546.0 local - 1
1461898005 create_dir_example_workflow_0_local POST_SCRIPT_TERMINATED 1546.0 local - 1
1461898005 create_dir_example_workflow_0_local POST_SCRIPT_SUCCESS 0 local - 1
1461898010 stage_in_local_local_0_1 SUBMIT 1548.0 local - 3
1461898010 stage_in_local_local_0_1 EXECUTE 1548.0 local - 3
1461898010 stage_in_local_local_0_0 SUBMIT 1549.0 local - 4
1461898010 stage_in_remote_local_0_1 SUBMIT 1550.0 local - 5
1461898010 stage_in_remote_local_0_0 SUBMIT 1551.0 local - 6
1461898015 stage_in_local_local_0_1 JOB_TERMINATED 1548.0 local - 3
1461898015 stage_in_local_local_0_1 JOB_SUCCESS 0 local - 3
1461898015 stage_in_local_local_0_1 POST_SCRIPT_STARTED 1548.0 local - 3
1461898015 stage_in_local_local_0_0 EXECUTE 1549.0 local - 4
1461898015 stage_in_remote_local_0_0 EXECUTE 1551.0 local - 6
1461898015 stage_in_remote_local_0_1 EXECUTE 1550.0 local - 5
1461898020 stage_in_local_local_0_1 POST_SCRIPT_TERMINATED 1548.0 local - 3
1461898020 stage_in_local_local_0_1 POST_SCRIPT_SUCCESS 0 local - 3
1461898020 stage_in_local_local_0_0 JOB_TERMINATED 1549.0 local - 4
1461898020 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 4
1461898020 stage_in_local_local_0_0 POST_SCRIPT_STARTED 1549.0 local - 4
1461898020 stage_in_remote_local_0_0 JOB_TERMINATED 1551.0 local - 6
1461898020 stage_in_remote_local_0_0 JOB_SUCCESS 0 local - 6
1461898020 stage_in_remote_local_0_0 POST_SCRIPT_STARTED 1551.0 local - 6
1461898020 stage_in_remote_local_0_1 JOB_TERMINATED 1550.0 local - 5
1461898020 stage_in_remote_local_0_1 JOB_SUCCESS 0 local - 5
1461898020 stage_in_remote_local_0_1 POST_SCRIPT_STARTED 1550.0 local - 5
1461898025 stage_in_remote_local_0_0 POST_SCRIPT_TERMINATED 1551.0 local - 6
1461898025 stage_in_remote_local_0_0 POST_SCRIPT_SUCCESS 0 local - 6
1461898025 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 1549.0 local - 4
1461898025 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 4
1461898025 stage_in_remote_local_0_1 POST_SCRIPT_TERMINATED 1550.0 local - 5
1461898025 stage_in_remote_local_0_1 POST_SCRIPT_SUCCESS 0 local - 5
1461898030 import_1_ID0000002 SUBMIT 1552.0 condorpool - 7
1461898030 import_6_ID0000007 SUBMIT 1553.0 condorpool - 8
1461898030 import_7_ID0000008 SUBMIT 1554.0 condorpool - 9
1461898030 import_0_ID0000001 SUBMIT 1555.0 condorpool - 10
1461898030 import_4_ID0000005 SUBMIT 1556.0 condorpool - 11
1461898036 import_6_ID0000007 EXECUTE 1553.0 condorpool - 8
1461898036 import_1_ID0000002 EXECUTE 1552.0 condorpool - 7
1461898036 import_0_ID0000001 EXECUTE 1555.0 condorpool - 10
1461898036 import_7_ID0000008 EXECUTE 1554.0 condorpool - 9
1461898036 import_4_ID0000005 EXECUTE 1556.0 condorpool - 11
1461898036 import_8_ID0000009 SUBMIT 1557.0 condorpool - 12
1461898036 import_5_ID0000006 SUBMIT 1558.0 condorpool - 13
1461898036 import_3_ID0000004 SUBMIT 1559.0 condorpool - 14
1461898036 import_2_ID0000003 SUBMIT 1560.0 condorpool - 15
1461898036 import_9_ID0000010 SUBMIT 1561.0 condorpool - 16
1461898056 import_3_ID0000004 EXECUTE 1559.0 condorpool - 14
1461898056 import_5_ID0000006 EXECUTE 1558.0 condorpool - 13
1461898056 import_2_ID0000003 EXECUTE 1560.0 condorpool - 15
1461898056 import_9_ID0000010 EXECUTE 1561.0 condorpool - 16
1461898056 import_8_ID0000009 EXECUTE 1557.0 condorpool - 12
1461971364 import_8_ID0000009 JOB_TERMINATED 1557.0 condorpool - 12
1461971364 import_8_ID0000009 JOB_SUCCESS 0 condorpool - 12
1461971364 import_8_ID0000009 POST_SCRIPT_STARTED 1557.0 condorpool - 12
1461971369 import_8_ID0000009 POST_SCRIPT_TERMINATED 1557.0 condorpool - 12
1461971369 import_8_ID0000009 POST_SCRIPT_SUCCESS 0 condorpool - 12
1461971384 import_2_ID0000003 JOB_TERMINATED 1560.0 condorpool - 15
1461971384 import_2_ID0000003 JOB_SUCCESS 0 condorpool - 15
1461971384 import_2_ID0000003 POST_SCRIPT_STARTED 1560.0 condorpool - 15
1461971389 import_2_ID0000003 POST_SCRIPT_TERMINATED 1560.0 condorpool - 15
1461971389 import_2_ID0000003 POST_SCRIPT_SUCCESS 0 condorpool - 15
1461971554 import_5_ID0000006 JOB_TERMINATED 1558.0 condorpool - 13
1461971554 import_5_ID0000006 JOB_SUCCESS 0 condorpool - 13
1461971554 import_5_ID0000006 POST_SCRIPT_STARTED 1558.0 condorpool - 13
1461971559 import_5_ID0000006 POST_SCRIPT_TERMINATED 1558.0 condorpool - 13
1461971559 import_5_ID0000006 POST_SCRIPT_SUCCESS 0 condorpool - 13
1461971559 import_3_ID0000004 JOB_TERMINATED 1559.0 condorpool - 14
1461971559 import_3_ID0000004 JOB_SUCCESS 0 condorpool - 14
1461971559 import_3_ID0000004 POST_SCRIPT_STARTED 1559.0 condorpool - 14
1461971564 import_3_ID0000004 POST_SCRIPT_TERMINATED 1559.0 condorpool - 14
1461971564 import_3_ID0000004 POST_SCRIPT_SUCCESS 0 condorpool - 14
1461971569 import_0_ID0000001 JOB_TERMINATED 1555.0 condorpool - 10
1461971569 import_0_ID0000001 JOB_SUCCESS 0 condorpool - 10
1461971569 import_0_ID0000001 POST_SCRIPT_STARTED 1555.0 condorpool - 10
1461971574 import_0_ID0000001 POST_SCRIPT_TERMINATED 1555.0 condorpool - 10
1461971574 import_0_ID0000001 POST_SCRIPT_SUCCESS 0 condorpool - 10
1461971745 import_4_ID0000005 JOB_TERMINATED 1556.0 condorpool - 11
1461971745 import_4_ID0000005 JOB_SUCCESS 0 condorpool - 11
1461971745 import_4_ID0000005 POST_SCRIPT_STARTED 1556.0 condorpool - 11
1461971750 import_4_ID0000005 POST_SCRIPT_TERMINATED 1556.0 condorpool - 11
1461971750 import_4_ID0000005 POST_SCRIPT_SUCCESS 0 condorpool - 11
1461971845 import_1_ID0000002 JOB_TERMINATED 1552.0 condorpool - 7
1461971845 import_1_ID0000002 JOB_SUCCESS 0 condorpool - 7
1461971845 import_1_ID0000002 POST_SCRIPT_STARTED 1552.0 condorpool - 7
1461971850 import_1_ID0000002 POST_SCRIPT_TERMINATED 1552.0 condorpool - 7
1461971850 import_1_ID0000002 POST_SCRIPT_SUCCESS 0 condorpool - 7
1461971880 import_7_ID0000008 JOB_TERMINATED 1554.0 condorpool - 9
1461971880 import_7_ID0000008 JOB_SUCCESS 0 condorpool - 9
1461971880 import_7_ID0000008 POST_SCRIPT_STARTED 1554.0 condorpool - 9
1461971885 import_7_ID0000008 POST_SCRIPT_TERMINATED 1554.0 condorpool - 9
