1478555709 INTERNAL *** MONITORD_STARTED ***
1478555707 INTERNAL *** DAGMAN_STARTED 2664.0 ***
1478555711 create_dir_example_workflow_0_local SUBMIT 2665.0 local - 1
1478555716 create_dir_example_workflow_0_local EXECUTE 2665.0 local - 1
1478555716 create_dir_example_workflow_0_local JOB_TERMINATED 2665.0 local - 1
1478555716 create_dir_example_workflow_0_local JOB_SUCCESS 0 local - 1
1478555716 create_dir_example_workflow_0_local POST_SCRIPT_STARTED 2665.0 local - 1
1478555721 create_dir_example_workflow_0_local POST_SCRIPT_TERMINATED 2665.0 local - 1
1478555721 create_dir_example_workflow_0_local POST_SCRIPT_SUCCESS 0 local - 1
1478555727 stage_in_local_local_0_0 SUBMIT 2666.0 local - 2
1478555727 stage_in_local_local_0_0 EXECUTE 2666.0 local - 2
1478555727 stage_in_remote_local_2_1 SUBMIT 2667.0 local - 3
1478555727 stage_in_local_local_6_0 SUBMIT 2668.0 local - 4
1478555727 stage_in_remote_local_5_1 SUBMIT 2669.0 local - 5
1478555727 stage_in_remote_local_5_0 SUBMIT 2670.0 local - 6
1478555732 stage_in_local_local_0_0 JOB_TERMINATED 2666.0 local - 2
1478555732 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 2
1478555732 stage_in_local_local_0_0 POST_SCRIPT_STARTED 2666.0 local - 2
1478555732 stage_in_remote_local_2_1 EXECUTE 2667.0 local - 3
1478555732 stage_in_remote_local_5_1 EXECUTE 2669.0 local - 5
1478555732 stage_in_remote_local_5_0 EXECUTE 2670.0 local - 6
1478555732 stage_in_local_local_6_0 EXECUTE 2668.0 local - 4
1478555732 stage_in_local_local_6_0 JOB_TERMINATED 2668.0 local - 4
1478555732 stage_in_local_local_6_0 JOB_SUCCESS 0 local - 4
1478555732 stage_in_local_local_6_0 POST_SCRIPT_STARTED 2668.0 local - 4
1478555732 stage_in_remote_local_2_1 JOB_TERMINATED 2667.0 local - 3
1478555732 stage_in_remote_local_2_1 JOB_SUCCESS 0 local - 3
1478555732 stage_in_remote_local_2_1 POST_SCRIPT_STARTED 2667.0 local - 3
1478555732 stage_in_local_local_2_0 SUBMIT 2671.0 local - 7
1478555732 stage_in_local_local_2_1 SUBMIT 2672.0 local - 8
1478555732 stage_in_remote_local_1_0 SUBMIT 2673.0 local - 9
1478555732 stage_in_local_local_3_1 SUBMIT 2674.0 local - 10
1478555732 stage_in_local_local_5_0 SUBMIT 2675.0 local - 11
1478555757 stage_in_remote_local_2_1 POST_SCRIPT_TERMINATED 2667.0 local - 3
1478555757 stage_in_remote_local_2_1 POST_SCRIPT_SUCCESS 0 local - 3
1478555757 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 2666.0 local - 2
1478555757 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 2
1478555757 stage_in_local_local_6_0 POST_SCRIPT_TERMINATED 2668.0 local - 4
1478555757 stage_in_local_local_6_0 POST_SCRIPT_SUCCESS 0 local - 4
1478555757 stage_in_remote_local_5_1 JOB_TERMINATED 2669.0 local - 5
1478555757 stage_in_remote_local_5_1 JOB_SUCCESS 0 local - 5
1478555757 stage_in_remote_local_5_1 POST_SCRIPT_STARTED 2669.0 local - 5
1478555757 stage_in_remote_local_5_0 JOB_TERMINATED 2670.0 local - 6
1478555757 stage_in_remote_local_5_0 JOB_SUCCESS 0 local - 6
1478555757 stage_in_remote_local_5_0 POST_SCRIPT_STARTED 2670.0 local - 6
1478555757 stage_in_local_local_2_1 EXECUTE 2672.0 local - 8
1478555757 stage_in_local_local_5_0 EXECUTE 2675.0 local - 11
1478555757 stage_in_local_local_3_1 EXECUTE 2674.0 local - 10
1478555757 stage_in_remote_local_1_0 EXECUTE 2673.0 local - 9
1478555757 stage_in_local_local_2_0 EXECUTE 2671.0 local - 7
1478555757 stage_in_local_local_2_1 JOB_TERMINATED 2672.0 local - 8
1478555757 stage_in_local_local_2_1 JOB_SUCCESS 0 local - 8
1478555757 stage_in_local_local_2_1 POST_SCRIPT_STARTED 2672.0 local - 8
1478555757 stage_in_remote_local_1_0 JOB_TERMINATED 2673.0 local - 9
1478555757 stage_in_remote_local_1_0 JOB_SUCCESS 0 local - 9
1478555757 stage_in_remote_local_1_0 POST_SCRIPT_STARTED 2673.0 local - 9
1478555757 stage_in_local_local_3_1 JOB_TERMINATED 2674.0 local - 10
1478555757 stage_in_local_local_3_1 JOB_SUCCESS 0 local - 10
1478555757 stage_in_local_local_3_1 POST_SCRIPT_STARTED 2674.0 local - 10
1478555757 stage_in_local_local_5_0 JOB_TERMINATED 2675.0 local - 11
1478555757 stage_in_local_local_5_0 JOB_SUCCESS 0 local - 11
1478555757 stage_in_local_local_5_0 POST_SCRIPT_STARTED 2675.0 local - 11
1478555757 stage_in_local_local_2_0 JOB_TERMINATED 2671.0 local - 7
1478555757 stage_in_local_local_2_0 JOB_SUCCESS 0 local - 7
1478555757 stage_in_local_local_2_0 POST_SCRIPT_STARTED 2671.0 local - 7
1478555757 stage_in_local_local_3_0 SUBMIT 2676.0 local - 12
1478555757 stage_in_local_local_3_0 EXECUTE 2676.0 local - 12
1478555757 stage_in_local_local_5_1 SUBMIT 2677.0 local - 13
1478555757 stage_in_local_local_4_0 SUBMIT 2678.0 local - 14
1478555757 stage_in_local_local_7_0 SUBMIT 2679.0 local - 15
1478555757 stage_in_local_local_4_1 SUBMIT 2680.0 local - 16
1478555762 stage_in_remote_local_5_0 POST_SCRIPT_TERMINATED 2670.0 local - 6
1478555762 stage_in_remote_local_5_0 POST_SCRIPT_SUCCESS 0 local - 6
1478555762 stage_in_local_local_5_0 POST_SCRIPT_TERMINATED 2675.0 local - 11
1478555762 stage_in_local_local_5_0 POST_SCRIPT_SUCCESS 0 local - 11
1478555762 stage_in_local_local_2_0 POST_SCRIPT_TERMINATED 2671.0 local - 7
1478555762 stage_in_local_local_2_0 POST_SCRIPT_SUCCESS 0 local - 7
1478555762 stage_in_remote_local_1_0 POST_SCRIPT_TERMINATED 2673.0 local - 9
1478555762 stage_in_remote_local_1_0 POST_SCRIPT_SUCCESS 0 local - 9
1478555762 stage_in_local_local_3_1 POST_SCRIPT_TERMINATED 2674.0 local - 10
1478555762 stage_in_local_local_3_1 POST_SCRIPT_SUCCESS 0 local - 10
1478555762 stage_in_remote_local_5_1 POST_SCRIPT_TERMINATED 2669.0 local - 5
1478555762 stage_in_remote_local_5_1 POST_SCRIPT_SUCCESS 0 local - 5
1478555762 stage_in_local_local_2_1 POST_SCRIPT_TERMINATED 2672.0 local - 8
1478555762 stage_in_local_local_2_1 POST_SCRIPT_SUCCESS 0 local - 8
1478555762 stage_in_local_local_3_0 JOB_TERMINATED 2676.0 local - 12
1478555762 stage_in_local_local_3_0 JOB_SUCCESS 0 local - 12
1478555762 stage_in_local_local_3_0 POST_SCRIPT_STARTED 2676.0 local - 12
1478555762 stage_in_local_local_4_0 EXECUTE 2678.0 local - 14
1478555762 stage_in_local_local_5_1 EXECUTE 2677.0 local - 13
1478555762 stage_in_local_local_7_0 EXECUTE 2679.0 local - 15
1478555762 stage_in_local_local_4_1 EXECUTE 2680.0 local - 16
1478555762 stage_in_local_local_1_0 SUBMIT 2681.0 local - 17
1478555762 stage_in_remote_local_4_1 SUBMIT 2682.0 local - 18
1478555762 stage_in_remote_local_4_0 SUBMIT 2683.0 local - 19
1478555762 stage_in_remote_local_2_0 SUBMIT 2684.0 local - 20
1478555762 stage_in_remote_local_3_1 SUBMIT 2685.0 local - 21
1478555768 stage_in_local_local_3_0 POST_SCRIPT_TERMINATED 2676.0 local - 12
1478555768 stage_in_local_local_3_0 POST_SCRIPT_SUCCESS 0 local - 12
1478555768 stage_in_local_local_7_0 JOB_TERMINATED 2679.0 local - 15
1478555768 stage_in_local_local_7_0 JOB_SUCCESS 0 local - 15
1478555768 stage_in_local_local_7_0 POST_SCRIPT_STARTED 2679.0 local - 15
1478555768 stage_in_remote_local_2_0 EXECUTE 2684.0 local - 20
1478555768 stage_in_local_local_1_0 EXECUTE 2681.0 local - 17
1478555768 stage_in_remote_local_3_1 EXECUTE 2685.0 local - 21
1478555768 stage_in_remote_local_4_1 EXECUTE 2682.0 local - 18
1478555768 stage_in_remote_local_4_0 EXECUTE 2683.0 local - 19
1478555768 stage_in_local_local_4_0 JOB_TERMINATED 2678.0 local - 14
1478555768 stage_in_local_local_4_0 JOB_SUCCESS 0 local - 14
1478555768 stage_in_local_local_4_0 POST_SCRIPT_STARTED 2678.0 local - 14
1478555768 stage_in_local_local_5_1 JOB_TERMINATED 2677.0 local - 13
1478555768 stage_in_local_local_5_1 JOB_SUCCESS 0 local - 13
1478555768 stage_in_local_local_5_1 POST_SCRIPT_STARTED 2677.0 local - 13
1478555768 stage_in_local_local_4_1 JOB_TERMINATED 2680.0 local - 16
1478555768 stage_in_local_local_4_1 JOB_SUCCESS 0 local - 16
1478555768 stage_in_local_local_4_1 POST_SCRIPT_STARTED 2680.0 local - 16
1478555768 stage_in_local_local_1_0 JOB_TERMINATED 2681.0 local - 17
1478555768 stage_in_local_local_1_0 JOB_SUCCESS 0 local - 17
1478555768 stage_in_local_local_1_0 POST_SCRIPT_STARTED 2681.0 local - 17
1478555768 stage_in_remote_local_3_0 SUBMIT 2686.0 local - 22
1478555768 stage_in_remote_local_6_0 SUBMIT 2687.0 local - 23
1478555768 init_0_ID0000001 SUBMIT 2688.0 condorpool - 24
1478555773 stage_in_local_local_5_1 POST_SCRIPT_TERMINATED 2677.0 local - 13
1478555773 stage_in_local_local_5_1 POST_SCRIPT_SUCCESS 0 local - 13
1478555773 stage_in_local_local_1_0 POST_SCRIPT_TERMINATED 2681.0 local - 17
1478555773 stage_in_local_local_1_0 POST_SCRIPT_SUCCESS 0 local - 17
1478555773 stage_in_local_local_7_0 POST_SCRIPT_TERMINATED 2679.0 local - 15
1478555773 stage_in_local_local_7_0 POST_SCRIPT_SUCCESS 0 local - 15
1478555773 stage_in_local_local_4_0 POST_SCRIPT_TERMINATED 2678.0 local - 14
1478555773 stage_in_local_local_4_0 POST_SCRIPT_SUCCESS 0 local - 14
1478555773 stage_in_local_local_4_1 POST_SCRIPT_TERMINATED 2680.0 local - 16
1478555773 stage_in_local_local_4_1 POST_SCRIPT_SUCCESS 0 local - 16
1478555773 stage_in_remote_local_2_0 JOB_TERMINATED 2684.0 local - 20
1478555773 stage_in_remote_local_2_0 JOB_SUCCESS 0 local - 20
1478555773 stage_in_remote_local_2_0 POST_SCRIPT_STARTED 2684.0 local - 20
1478555773 stage_in_remote_local_6_0 EXECUTE 2687.0 local - 23
1478555773 stage_in_remote_local_4_1 JOB_TERMINATED 2682.0 local - 18
1478555773 stage_in_remote_local_4_1 JOB_SUCCESS 0 local - 18
1478555773 stage_in_remote_local_4_1 POST_SCRIPT_STARTED 2682.0 local - 18
1478555773 stage_in_remote_local_3_0 EXECUTE 2686.0 local - 22
1478555773 stage_in_remote_local_3_1 JOB_TERMINATED 2685.0 local - 21
1478555773 stage_in_remote_local_3_1 JOB_SUCCESS 0 local - 21
1478555773 stage_in_remote_local_3_1 POST_SCRIPT_STARTED 2685.0 local - 21
1478555773 stage_in_remote_local_4_0 JOB_TERMINATED 2683.0 local - 19
1478555773 stage_in_remote_local_4_0 JOB_SUCCESS 0 local - 19
1478555773 stage_in_remote_local_4_0 POST_SCRIPT_STARTED 2683.0 local - 19
1478555773 stage_in_remote_local_6_0 JOB_TERMINATED 2687.0 local - 23
1478555773 stage_in_remote_local_6_0 JOB_SUCCESS 0 local - 23
1478555773 stage_in_remote_local_6_0 POST_SCRIPT_STARTED 2687.0 local - 23
1478555773 stage_in_remote_local_3_0 JOB_TERMINATED 2686.0 local - 22
1478555773 stage_in_remote_local_3_0 JOB_SUCCESS 0 local - 22
1478555773 stage_in_remote_local_3_0 POST_SCRIPT_STARTED 2686.0 local - 22
1478555778 stage_in_remote_local_6_0 POST_SCRIPT_TERMINATED 2687.0 local - 23
1478555778 stage_in_remote_local_6_0 POST_SCRIPT_SUCCESS 0 local - 23
1478555778 stage_in_remote_local_3_0 POST_SCRIPT_TERMINATED 2686.0 local - 22
1478555778 stage_in_remote_local_3_0 POST_SCRIPT_SUCCESS 0 local - 22
1478555778 stage_in_remote_local_4_1 POST_SCRIPT_TERMINATED 2682.0 local - 18
1478555778 stage_in_remote_local_4_1 POST_SCRIPT_SUCCESS 0 local - 18
1478555778 stage_in_remote_local_4_0 POST_SCRIPT_TERMINATED 2683.0 local - 19
1478555778 stage_in_remote_local_4_0 POST_SCRIPT_SUCCESS 0 local - 19
1478555778 stage_in_remote_local_2_0 POST_SCRIPT_TERMINATED 2684.0 local - 20
1478555778 stage_in_remote_local_2_0 POST_SCRIPT_SUCCESS 0 local - 20
1478555778 stage_in_remote_local_3_1 POST_SCRIPT_TERMINATED 2685.0 local - 21
1478555778 stage_in_remote_local_3_1 POST_SCRIPT_SUCCESS 0 local - 21
1478555778 init_0_ID0000001 EXECUTE 2688.0 condorpool - 24
1478555793 init_0_ID0000001 JOB_TERMINATED 2688.0 condorpool - 24
1478555793 init_0_ID0000001 JOB_FAILURE 1 condorpool - 24
1478555793 init_0_ID0000001 POST_SCRIPT_STARTED 2688.0 condorpool - 24
1478555798 init_0_ID0000001 POST_SCRIPT_TERMINATED 2688.0 condorpool - 24
1478555798 init_0_ID0000001 POST_SCRIPT_FAILURE 1 condorpool - 24
1478555803 init_0_ID0000001 SUBMIT 2689.0 condorpool - 25
1478555809 init_0_ID0000001 EXECUTE 2689.0 condorpool - 25
1478555809 init_0_ID0000001 JOB_TERMINATED 2689.0 condorpool - 25
1478555809 init_0_ID0000001 JOB_SUCCESS 0 condorpool - 25
1478555809 init_0_ID0000001 POST_SCRIPT_STARTED 2689.0 condorpool - 25
1478555814 init_0_ID0000001 POST_SCRIPT_TERMINATED 2689.0 condorpool - 25
