
# Transformation - name of the transformation.
# Count          - the number of times the invocations corresponding to
#                  the transformation was executed.
# Succeeded      - the count of the succeeded invocations corresponding
#                  to the transformation.
# Failed         - the count of the failed invocations corresponding to
#                  the transformation.
# Min(sec)       - the minimum invocation runtime value corresponding
#                  to the transformation.
# Max(sec)       - the maximum invocation runtime value corresponding
#                  to the transformation.
# Mean(sec)      - the mean of the invocation runtime corresponding
#                  to the transformation.
# Total(sec)     - the cumulative of invocation runtime corresponding
#                  to the transformation.

# 591c6a4e-c2da-422c-a180-fad7728a7e75 (example_workflow)
Transformation                   Count     Succeeded Failed  Min       Max       Mean          Total     
dagman::post                     41        41        0       5.0       5.0       5.0           205.0     
pegasus::cleanup                 8         8         0       0.0       16.177    7.474         59.792    
pegasus::dirmanager              1         1         0       0.0       0.0       0.0           0.0       
pegasus::transfer                12        12        0       2.258     4.592     3.798         45.578    
wikiflow::computeusergroup_0:1.0 1         1         0       3298.653  3298.653  3298.653      3298.653  
wikiflow::init_0:1.0             1         1         0       407.697   407.697   407.697       407.697   
wikiflow::longestsession_0:1.0   1         1         0       4.174     4.174     4.174         4.174     
wikiflow::longestsession_1:1.0   1         1         0       3.14      3.14      3.14          3.14      
wikiflow::longestsession_2:1.0   1         1         0       2.837     2.837     2.837         2.837     
wikiflow::longestsession_3:1.0   1         1         0       3.649     3.649     3.649         3.649     
wikiflow::longestsession_4:1.0   1         1         0       6.196     6.196     6.196         6.196     
wikiflow::longestsession_5:1.0   1         1         0       6.67      6.67      6.67          6.67      
wikiflow::longestsession_6:1.0   1         1         0       5.229     5.229     5.229         5.229     
wikiflow::longestsession_7:1.0   1         1         0       7.116     7.116     7.116         7.116     
wikiflow::longestsession_8:1.0   1         1         0       5.18      5.18      5.18          5.18      
wikiflow::sessioncompute_0:1.0   1         1         0       46.756    46.756    46.756        46.756    
wikiflow::sessioncompute_1:1.0   1         1         0       30.722    30.722    30.722        30.722    
wikiflow::sessioncompute_2:1.0   1         1         0       38.35     38.35     38.35         38.35     
wikiflow::sessioncompute_3:1.0   1         1         0       45.391    45.391    45.391        45.391    
wikiflow::sessioncompute_4:1.0   1         1         0       35.535    35.535    35.535        35.535    
wikiflow::sessioncompute_5:1.0   1         1         0       34.725    34.725    34.725        34.725    
wikiflow::sessioncompute_6:1.0   1         1         0       43.75     43.75     43.75         43.75     
wikiflow::sessioncompute_7:1.0   1         1         0       62.64     62.64     62.64         62.64     
wikiflow::sessioncompute_8:1.0   1         1         0       53.785    53.785    53.785        53.785    
wikiflow::terminate_0:1.0        1         1         0       0.645     0.645     0.645         0.645     


# All (All)
Transformation                   Count     Succeeded Failed  Min       Max       Mean          Total     
dagman::post                     41        41        0       5.0       5.0       5.0           205.0     
pegasus::cleanup                 8         8         0       0.0       16.177    7.474         59.792    
pegasus::dirmanager              1         1         0       0.0       0.0       0.0           0.0       
pegasus::transfer                12        12        0       2.258     4.592     3.798         45.578    
wikiflow::computeusergroup_0:1.0 1         1         0       3298.653  3298.653  3298.653      3298.653  
wikiflow::init_0:1.0             1         1         0       407.697   407.697   407.697       407.697   
wikiflow::longestsession_0:1.0   1         1         0       4.174     4.174     4.174         4.174     
wikiflow::longestsession_1:1.0   1         1         0       3.14      3.14      3.14          3.14      
wikiflow::longestsession_2:1.0   1         1         0       2.837     2.837     2.837         2.837     
wikiflow::longestsession_3:1.0   1         1         0       3.649     3.649     3.649         3.649     
wikiflow::longestsession_4:1.0   1         1         0       6.196     6.196     6.196         6.196     
wikiflow::longestsession_5:1.0   1         1         0       6.67      6.67      6.67          6.67      
wikiflow::longestsession_6:1.0   1         1         0       5.229     5.229     5.229         5.229     
wikiflow::longestsession_7:1.0   1         1         0       7.116     7.116     7.116         7.116     
wikiflow::longestsession_8:1.0   1         1         0       5.18      5.18      5.18          5.18      
wikiflow::sessioncompute_0:1.0   1         1         0       46.756    46.756    46.756        46.756    
wikiflow::sessioncompute_1:1.0   1         1         0       30.722    30.722    30.722        30.722    
wikiflow::sessioncompute_2:1.0   1         1         0       38.35     38.35     38.35         38.35     
wikiflow::sessioncompute_3:1.0   1         1         0       45.391    45.391    45.391        45.391    
wikiflow::sessioncompute_4:1.0   1         1         0       35.535    35.535    35.535        35.535    
wikiflow::sessioncompute_5:1.0   1         1         0       34.725    34.725    34.725        34.725    
wikiflow::sessioncompute_6:1.0   1         1         0       43.75     43.75     43.75         43.75     
wikiflow::sessioncompute_7:1.0   1         1         0       62.64     62.64     62.64         62.64     
wikiflow::sessioncompute_8:1.0   1         1         0       53.785    53.785    53.785        53.785    
wikiflow::terminate_0:1.0        1         1         0       0.645     0.645     0.645         0.645     
