1463626070 INTERNAL *** MONITORD_STARTED ***
1463626069 INTERNAL *** DAGMAN_STARTED 3536.0 ***
1463626073 create_dir_example_workflow_0_local SUBMIT 3537.0 local - 1
1463626073 stage_worker_local_example_workflow_0_local SUBMIT 3538.0 local - 2
1463626078 create_dir_example_workflow_0_local EXECUTE 3537.0 local - 1
1463626078 stage_worker_local_example_workflow_0_local EXECUTE 3538.0 local - 2
1463626078 create_dir_example_workflow_0_local JOB_TERMINATED 3537.0 local - 1
1463626078 create_dir_example_workflow_0_local JOB_SUCCESS 0 local - 1
1463626078 create_dir_example_workflow_0_local POST_SCRIPT_STARTED 3537.0 local - 1
1463626078 stage_worker_local_example_workflow_0_local JOB_TERMINATED 3538.0 local - 2
1463626078 stage_worker_local_example_workflow_0_local JOB_SUCCESS 0 local - 2
1463626083 create_dir_example_workflow_0_local POST_SCRIPT_TERMINATED 3537.0 local - 1
1463626083 create_dir_example_workflow_0_local POST_SCRIPT_SUCCESS 0 local - 1
1463626088 stage_in_local_local_0_0 SUBMIT 3539.0 local - 3
1463626088 stage_in_local_local_0_0 EXECUTE 3539.0 local - 3
1463626088 stage_in_remote_local_2_1 SUBMIT 3540.0 local - 4
1463626088 stage_in_local_local_1_1 SUBMIT 3541.0 local - 5
1463626088 stage_in_local_local_4_0 SUBMIT 3542.0 local - 6
1463626088 stage_in_local_local_1_0 SUBMIT 3543.0 local - 7
1463626094 stage_in_local_local_0_0 JOB_TERMINATED 3539.0 local - 3
1463626094 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 3
1463626094 stage_in_local_local_0_0 POST_SCRIPT_STARTED 3539.0 local - 3
1463626094 stage_in_remote_local_2_1 EXECUTE 3540.0 local - 4
1463626094 stage_in_local_local_1_0 EXECUTE 3543.0 local - 7
1463626094 stage_in_local_local_4_0 EXECUTE 3542.0 local - 6
1463626094 stage_in_local_local_1_1 EXECUTE 3541.0 local - 5
1463626094 stage_in_local_local_1_1 JOB_TERMINATED 3541.0 local - 5
1463626094 stage_in_local_local_1_1 JOB_SUCCESS 0 local - 5
1463626094 stage_in_local_local_1_1 POST_SCRIPT_STARTED 3541.0 local - 5
1463626094 stage_in_local_local_4_0 JOB_TERMINATED 3542.0 local - 6
1463626094 stage_in_local_local_4_0 JOB_SUCCESS 0 local - 6
1463626094 stage_in_local_local_4_0 POST_SCRIPT_STARTED 3542.0 local - 6
1463626094 stage_in_local_local_2_0 SUBMIT 3544.0 local - 8
1463626094 stage_in_local_local_2_0 EXECUTE 3544.0 local - 8
1463626094 stage_in_local_local_2_1 SUBMIT 3545.0 local - 9
1463626094 stage_in_local_local_2_1 EXECUTE 3545.0 local - 9
