1478522408 INTERNAL *** MONITORD_STARTED ***
1478522406 INTERNAL *** DAGMAN_STARTED 2162.0 ***
1478522410 create_dir_example_workflow_0_local SUBMIT 2163.0 local - 1
1478522415 create_dir_example_workflow_0_local EXECUTE 2163.0 local - 1
1478522415 create_dir_example_workflow_0_local JOB_TERMINATED 2163.0 local - 1
1478522415 create_dir_example_workflow_0_local JOB_SUCCESS 0 local - 1
1478522415 create_dir_example_workflow_0_local POST_SCRIPT_STARTED 2163.0 local - 1
1478522420 create_dir_example_workflow_0_local POST_SCRIPT_TERMINATED 2163.0 local - 1
1478522420 create_dir_example_workflow_0_local POST_SCRIPT_SUCCESS 0 local - 1
1478522426 stage_in_local_local_0_0 SUBMIT 2164.0 local - 2
1478522426 stage_in_remote_local_2_1 SUBMIT 2165.0 local - 3
1478522426 stage_in_local_local_0_0 EXECUTE 2164.0 local - 2
1478522426 stage_in_local_local_6_0 SUBMIT 2166.0 local - 4
1478522426 stage_in_remote_local_5_1 SUBMIT 2167.0 local - 5
1478522426 stage_in_remote_local_5_0 SUBMIT 2168.0 local - 6
1478522431 stage_in_local_local_0_0 JOB_TERMINATED 2164.0 local - 2
1478522431 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 2
1478522431 stage_in_local_local_0_0 POST_SCRIPT_STARTED 2164.0 local - 2
1478522431 stage_in_remote_local_5_0 EXECUTE 2168.0 local - 6
1478522431 stage_in_remote_local_2_1 EXECUTE 2165.0 local - 3
1478522431 stage_in_local_local_6_0 EXECUTE 2166.0 local - 4
1478522431 stage_in_remote_local_5_1 EXECUTE 2167.0 local - 5
1478522431 stage_in_local_local_6_0 JOB_TERMINATED 2166.0 local - 4
1478522431 stage_in_local_local_6_0 JOB_SUCCESS 0 local - 4
1478522431 stage_in_local_local_6_0 POST_SCRIPT_STARTED 2166.0 local - 4
1478522431 stage_in_remote_local_2_1 JOB_TERMINATED 2165.0 local - 3
1478522431 stage_in_remote_local_2_1 JOB_SUCCESS 0 local - 3
1478522431 stage_in_remote_local_2_1 POST_SCRIPT_STARTED 2165.0 local - 3
1478522431 stage_in_local_local_2_0 SUBMIT 2169.0 local - 7
1478522431 stage_in_local_local_2_0 EXECUTE 2169.0 local - 7
1478522431 stage_in_local_local_2_1 SUBMIT 2170.0 local - 8
1478522431 stage_in_local_local_2_1 EXECUTE 2170.0 local - 8
1478522431 stage_in_remote_local_1_0 SUBMIT 2171.0 local - 9
1478522431 stage_in_local_local_3_1 SUBMIT 2172.0 local - 10
1478522431 stage_in_local_local_5_0 SUBMIT 2173.0 local - 11
1478522436 stage_in_remote_local_2_1 POST_SCRIPT_TERMINATED 2165.0 local - 3
1478522436 stage_in_remote_local_2_1 POST_SCRIPT_SUCCESS 0 local - 3
1478522436 stage_in_local_local_6_0 POST_SCRIPT_TERMINATED 2166.0 local - 4
1478522436 stage_in_local_local_6_0 POST_SCRIPT_SUCCESS 0 local - 4
1478522436 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 2164.0 local - 2
1478522436 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 2
1478522436 stage_in_remote_local_5_0 JOB_TERMINATED 2168.0 local - 6
1478522436 stage_in_remote_local_5_0 JOB_SUCCESS 0 local - 6
1478522436 stage_in_remote_local_5_0 POST_SCRIPT_STARTED 2168.0 local - 6
1478522436 stage_in_remote_local_1_0 EXECUTE 2171.0 local - 9
1478522436 stage_in_remote_local_5_1 JOB_TERMINATED 2167.0 local - 5
1478522436 stage_in_remote_local_5_1 JOB_SUCCESS 0 local - 5
1478522436 stage_in_remote_local_5_1 POST_SCRIPT_STARTED 2167.0 local - 5
1478522436 stage_in_local_local_3_1 EXECUTE 2172.0 local - 10
1478522436 stage_in_local_local_5_0 EXECUTE 2173.0 local - 11
1478522436 stage_in_local_local_2_1 JOB_TERMINATED 2170.0 local - 8
1478522436 stage_in_local_local_2_1 JOB_SUCCESS 0 local - 8
1478522436 stage_in_local_local_2_1 POST_SCRIPT_STARTED 2170.0 local - 8
1478522436 stage_in_remote_local_1_0 JOB_TERMINATED 2171.0 local - 9
1478522436 stage_in_remote_local_1_0 JOB_SUCCESS 0 local - 9
1478522436 stage_in_remote_local_1_0 POST_SCRIPT_STARTED 2171.0 local - 9
1478522436 stage_in_local_local_2_0 JOB_TERMINATED 2169.0 local - 7
1478522436 stage_in_local_local_2_0 JOB_SUCCESS 0 local - 7
1478522436 stage_in_local_local_2_0 POST_SCRIPT_STARTED 2169.0 local - 7
1478522436 stage_in_local_local_3_0 SUBMIT 2174.0 local - 12
1478522436 stage_in_local_local_5_1 SUBMIT 2175.0 local - 13
1478522436 stage_in_local_local_4_0 SUBMIT 2176.0 local - 14
1478522436 stage_in_local_local_7_0 SUBMIT 2177.0 local - 15
1478522436 stage_in_local_local_4_1 SUBMIT 2178.0 local - 16
1478522441 stage_in_remote_local_1_0 POST_SCRIPT_TERMINATED 2171.0 local - 9
1478522441 stage_in_remote_local_1_0 POST_SCRIPT_SUCCESS 0 local - 9
1478522441 stage_in_local_local_2_1 POST_SCRIPT_TERMINATED 2170.0 local - 8
1478522441 stage_in_local_local_2_1 POST_SCRIPT_SUCCESS 0 local - 8
1478522441 stage_in_remote_local_5_1 POST_SCRIPT_TERMINATED 2167.0 local - 5
1478522441 stage_in_remote_local_5_1 POST_SCRIPT_SUCCESS 0 local - 5
1478522441 stage_in_remote_local_5_0 POST_SCRIPT_TERMINATED 2168.0 local - 6
1478522441 stage_in_remote_local_5_0 POST_SCRIPT_SUCCESS 0 local - 6
1478522441 stage_in_local_local_2_0 POST_SCRIPT_TERMINATED 2169.0 local - 7
1478522441 stage_in_local_local_2_0 POST_SCRIPT_SUCCESS 0 local - 7
1478522441 stage_in_local_local_3_1 JOB_TERMINATED 2172.0 local - 10
1478522441 stage_in_local_local_3_1 JOB_SUCCESS 0 local - 10
1478522441 stage_in_local_local_3_1 POST_SCRIPT_STARTED 2172.0 local - 10
1478522441 stage_in_local_local_5_0 JOB_TERMINATED 2173.0 local - 11
1478522441 stage_in_local_local_5_0 JOB_SUCCESS 0 local - 11
1478522441 stage_in_local_local_5_0 POST_SCRIPT_STARTED 2173.0 local - 11
1478522441 stage_in_local_local_5_1 EXECUTE 2175.0 local - 13
1478522441 stage_in_local_local_3_0 EXECUTE 2174.0 local - 12
1478522441 stage_in_local_local_4_0 EXECUTE 2176.0 local - 14
1478522441 stage_in_local_local_4_1 EXECUTE 2178.0 local - 16
1478522441 stage_in_local_local_7_0 EXECUTE 2177.0 local - 15
1478522441 stage_in_local_local_7_0 JOB_TERMINATED 2177.0 local - 15
1478522441 stage_in_local_local_7_0 JOB_SUCCESS 0 local - 15
1478522441 stage_in_local_local_7_0 POST_SCRIPT_STARTED 2177.0 local - 15
1478522441 stage_in_local_local_1_0 SUBMIT 2179.0 local - 17
1478522441 stage_in_remote_local_4_1 SUBMIT 2180.0 local - 18
1478522441 stage_in_remote_local_4_0 SUBMIT 2181.0 local - 19
1478522441 stage_in_remote_local_2_0 SUBMIT 2182.0 local - 20
1478522441 stage_in_remote_local_3_1 SUBMIT 2183.0 local - 21
1478522447 stage_in_local_local_3_1 POST_SCRIPT_TERMINATED 2172.0 local - 10
1478522447 stage_in_local_local_3_1 POST_SCRIPT_SUCCESS 0 local - 10
1478522447 stage_in_local_local_7_0 POST_SCRIPT_TERMINATED 2177.0 local - 15
1478522447 stage_in_local_local_7_0 POST_SCRIPT_SUCCESS 0 local - 15
1478522447 stage_in_local_local_5_0 POST_SCRIPT_TERMINATED 2173.0 local - 11
1478522447 stage_in_local_local_5_0 POST_SCRIPT_SUCCESS 0 local - 11
1478522447 stage_in_local_local_3_0 JOB_TERMINATED 2174.0 local - 12
1478522447 stage_in_local_local_3_0 JOB_SUCCESS 0 local - 12
1478522447 stage_in_local_local_3_0 POST_SCRIPT_STARTED 2174.0 local - 12
1478522447 stage_in_local_local_4_0 JOB_TERMINATED 2176.0 local - 14
1478522447 stage_in_local_local_4_0 JOB_SUCCESS 0 local - 14
1478522447 stage_in_local_local_4_0 POST_SCRIPT_STARTED 2176.0 local - 14
1478522447 stage_in_remote_local_4_1 EXECUTE 2180.0 local - 18
1478522447 stage_in_remote_local_4_0 EXECUTE 2181.0 local - 19
1478522447 stage_in_remote_local_2_0 EXECUTE 2182.0 local - 20
1478522447 stage_in_local_local_5_1 JOB_TERMINATED 2175.0 local - 13
1478522447 stage_in_local_local_5_1 JOB_SUCCESS 0 local - 13
1478522447 stage_in_local_local_5_1 POST_SCRIPT_STARTED 2175.0 local - 13
1478522447 stage_in_remote_local_3_1 EXECUTE 2183.0 local - 21
1478522447 stage_in_local_local_4_1 JOB_TERMINATED 2178.0 local - 16
1478522447 stage_in_local_local_4_1 JOB_SUCCESS 0 local - 16
1478522447 stage_in_local_local_4_1 POST_SCRIPT_STARTED 2178.0 local - 16
1478522447 stage_in_local_local_1_0 EXECUTE 2179.0 local - 17
1478522447 stage_in_local_local_1_0 JOB_TERMINATED 2179.0 local - 17
