W-04 0.635 0.628 0.649 0.637 0.636
W-05 0.655 0.641 0.634 0.638 0.638
W-06 0.65 0.662 0.636 0.657 0.635
W-07-A 3.161 3.183 3.168 3.167 3.128
W-07-B 3.134 3.169 3.166 3.122 3.175
W-08-A 0.669 0.66 0.667 0.656 0.649
W-08-B 0.788 0.813 0.794 0.764 0.784
W-09-A 0.65 0.681 0.661 0.657 0.658
W-09-B 0.672 0.659 0.66 0.68 0.673
W-10-A 0.654 0.662 0.657 0.676 0.669
W-10-B 0.653 0.652 0.679 0.68 0.681
W-11-A 0.654 0.657 0.667 0.666 0.665
W-11-B 0.664 0.675 0.681 0.696 0.652
