W-04 55440 55560 55500 55020 55500
W-05 41340 43080 40020 40980 37620
W-06 27600 27720 25620 27120 28080
W-07-A 59340 59040 58920 59340 59040
W-07-B 62220 61020 62460 61320 61560
W-08-A 30720 30720 30720 30960 30960
W-08-B 23100 23940 23220 22260 23340
W-09-A 44880 45300 46080 46500 45840
W-09-B 48300 49680 48780 51300 49080
W-10-A 16740 16680 16680 16800 16200
W-10-B 16320 15900 15600 16260 16440
W-11-A 16380 16440 16920 16980 16440
W-11-B 16500 15660 15900 15780 16260
