1477326272 INTERNAL *** MONITORD_STARTED ***
1477326270 INTERNAL *** DAGMAN_STARTED 382.0 ***
1477326274 create_dir_example_workflow_0_local SUBMIT 383.0 local - 1
1477326279 create_dir_example_workflow_0_local EXECUTE 383.0 local - 1
1477326279 create_dir_example_workflow_0_local JOB_TERMINATED 383.0 local - 1
1477326279 create_dir_example_workflow_0_local JOB_SUCCESS 0 local - 1
1477326279 create_dir_example_workflow_0_local POST_SCRIPT_STARTED 383.0 local - 1
1477326284 create_dir_example_workflow_0_local POST_SCRIPT_TERMINATED 383.0 local - 1
1477326284 create_dir_example_workflow_0_local POST_SCRIPT_SUCCESS 0 local - 1
1477326290 stage_in_local_local_0_0 SUBMIT 384.0 local - 2
1477326290 stage_in_local_local_0_0 EXECUTE 384.0 local - 2
1477326290 stage_in_local_local_6_0 SUBMIT 385.0 local - 3
1477326290 stage_in_remote_local_2_1 SUBMIT 386.0 local - 4
1477326290 stage_in_remote_local_5_0 SUBMIT 387.0 local - 5
1477326290 stage_in_local_local_2_0 SUBMIT 388.0 local - 6
1477326295 stage_in_local_local_0_0 JOB_TERMINATED 384.0 local - 2
1477326295 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 2
1477326295 stage_in_local_local_0_0 POST_SCRIPT_STARTED 384.0 local - 2
1477326295 stage_in_remote_local_5_0 EXECUTE 387.0 local - 5
1477326295 stage_in_remote_local_2_1 EXECUTE 386.0 local - 4
1477326295 stage_in_local_local_6_0 EXECUTE 385.0 local - 3
1477326295 stage_in_local_local_2_0 EXECUTE 388.0 local - 6
1477326295 stage_in_local_local_6_0 JOB_TERMINATED 385.0 local - 3
1477326295 stage_in_local_local_6_0 JOB_SUCCESS 0 local - 3
1477326295 stage_in_local_local_6_0 POST_SCRIPT_STARTED 385.0 local - 3
1477326295 stage_in_remote_local_5_0 JOB_TERMINATED 387.0 local - 5
1477326295 stage_in_remote_local_5_0 JOB_SUCCESS 0 local - 5
1477326295 stage_in_remote_local_5_0 POST_SCRIPT_STARTED 387.0 local - 5
1477326295 stage_in_remote_local_2_1 JOB_TERMINATED 386.0 local - 4
1477326295 stage_in_remote_local_2_1 JOB_SUCCESS 0 local - 4
1477326295 stage_in_remote_local_2_1 POST_SCRIPT_STARTED 386.0 local - 4
1477326295 stage_in_local_local_2_1 SUBMIT 389.0 local - 7
1477326295 stage_in_remote_local_1_0 SUBMIT 390.0 local - 8
1477326295 stage_in_local_local_3_0 SUBMIT 391.0 local - 9
1477326295 stage_in_local_local_5_0 SUBMIT 392.0 local - 10
1477326295 stage_in_local_local_4_0 SUBMIT 393.0 local - 11
1477326301 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 384.0 local - 2
1477326301 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 2
1477326301 stage_in_remote_local_5_0 POST_SCRIPT_TERMINATED 387.0 local - 5
1477326301 stage_in_remote_local_5_0 POST_SCRIPT_SUCCESS 0 local - 5
1477326301 stage_in_local_local_6_0 POST_SCRIPT_TERMINATED 385.0 local - 3
1477326301 stage_in_local_local_6_0 POST_SCRIPT_SUCCESS 0 local - 3
1477326301 stage_in_remote_local_2_1 POST_SCRIPT_TERMINATED 386.0 local - 4
1477326301 stage_in_remote_local_2_1 POST_SCRIPT_SUCCESS 0 local - 4
1477326301 stage_in_local_local_2_0 JOB_TERMINATED 388.0 local - 6
1477326301 stage_in_local_local_2_0 JOB_SUCCESS 0 local - 6
1477326301 stage_in_local_local_2_0 POST_SCRIPT_STARTED 388.0 local - 6
1477326301 stage_in_remote_local_1_0 EXECUTE 390.0 local - 8
1477326301 stage_in_local_local_2_1 EXECUTE 389.0 local - 7
1477326301 stage_in_local_local_4_0 EXECUTE 393.0 local - 11
1477326301 stage_in_local_local_5_0 EXECUTE 392.0 local - 10
1477326301 stage_in_local_local_3_0 EXECUTE 391.0 local - 9
1477326301 stage_in_remote_local_1_0 JOB_TERMINATED 390.0 local - 8
1477326301 stage_in_remote_local_1_0 JOB_SUCCESS 0 local - 8
1477326301 stage_in_remote_local_1_0 POST_SCRIPT_STARTED 390.0 local - 8
1477326301 stage_in_local_local_2_1 JOB_TERMINATED 389.0 local - 7
1477326301 stage_in_local_local_2_1 JOB_SUCCESS 0 local - 7
1477326301 stage_in_local_local_2_1 POST_SCRIPT_STARTED 389.0 local - 7
1477326301 stage_in_local_local_5_0 JOB_TERMINATED 392.0 local - 10
1477326301 stage_in_local_local_5_0 JOB_SUCCESS 0 local - 10
1477326301 stage_in_local_local_5_0 POST_SCRIPT_STARTED 392.0 local - 10
1477326301 stage_in_local_local_4_0 JOB_TERMINATED 393.0 local - 11
1477326301 stage_in_local_local_4_0 JOB_SUCCESS 0 local - 11
1477326301 stage_in_local_local_4_0 POST_SCRIPT_STARTED 393.0 local - 11
1477326301 stage_in_local_local_3_0 JOB_TERMINATED 391.0 local - 9
1477326301 stage_in_local_local_3_0 JOB_SUCCESS 0 local - 9
1477326301 stage_in_local_local_3_0 POST_SCRIPT_STARTED 391.0 local - 9
1477326301 stage_in_local_local_7_0 SUBMIT 394.0 local - 12
1477326301 stage_in_local_local_1_0 SUBMIT 395.0 local - 13
1477326301 stage_in_remote_local_4_1 SUBMIT 396.0 local - 14
1477326301 stage_in_remote_local_4_0 SUBMIT 397.0 local - 15
1477326301 stage_in_remote_local_2_0 SUBMIT 398.0 local - 16
1477326306 stage_in_local_local_2_0 POST_SCRIPT_TERMINATED 388.0 local - 6
1477326306 stage_in_local_local_2_0 POST_SCRIPT_SUCCESS 0 local - 6
1477326306 stage_in_remote_local_1_0 POST_SCRIPT_TERMINATED 390.0 local - 8
